segment_id,booking_id,flight_number,origin_airport,destination_airport,scheduled_departure,actual_departure,status
14134,BKG00007126,GA253,LHR,NRT,2024-09-16 10:36:55,2024-09-16 11:59:55,Flown
14135,BKG00001160,GA403,SUB,SYD,2025-05-03 15:35:39,2025-05-03 17:19:39,Flown
14136,BKG00008848,GA653,UPG,NRT,2025-06-05 06:46:27,2025-06-05 07:06:27,Flown
14137,BKG00003252,GA652,CGK,PLM,2023-12-25 17:24:17,2023-12-25 19:29:17,Flown
14138,BKG00002595,GA199,SUB,BDO,2024-06-28 19:06:46,2024-06-28 20:39:46,Flown
14139,BKG00007852,GA681,BKK,UPG,2024-05-29 16:31:28,2024-05-29 16:46:28,Flown
14140,BKG00010482,GA205,BDO,BKK,2024-04-05 23:22:11,2024-04-05 23:34:11,Flown
14141,BKG00010806,GA986,MDC,SIN,2024-11-05 21:19:09,2024-11-05 23:43:09,Flown
14142,BKG00009294,GA726,PLM,SIN,2024-07-22 00:34:08,2024-07-22 03:08:08,Flown
14143,BKG00011977,GA980,PLM,SUB,2024-06-27 00:26:03,2024-06-27 02:13:03,Flown
14144,BKG00001660,GA409,NRT,HKG,2025-08-06 01:23:29,2025-08-06 03:13:29,Flown
14145,BKG00009313,GA932,SYD,NRT,2024-08-16 14:39:50,2024-08-16 15:23:50,Flown
14146,BKG00003805,GA255,DXB,HKG,2024-07-15 05:29:36,2024-07-15 07:17:36,Flown
14147,BKG00014673,GA391,SUB,BDO,2023-12-14 07:17:38,2023-12-14 08:29:38,Flown
14148,BKG00000771,GA577,CGK,SIN,2024-05-18 02:50:14,2024-05-18 05:30:14,Flown
14149,BKG00000408,GA326,UPG,NRT,2025-11-18 12:42:26,2025-11-18 15:08:26,Flown
14150,BKG00008476,GA722,SIN,HKG,2023-07-03 20:48:18,2023-07-03 20:56:18,Flown
14151,BKG00000610,GA569,BKK,HKG,2026-04-28 18:02:33,2026-04-28 19:58:33,Flown
14152,BKG00004519,GA672,SYD,BDO,2023-12-18 08:11:22,2023-12-18 11:02:22,Flown
14153,BKG00005345,GA783,DPS,SUB,2025-09-22 04:02:12,2025-09-22 04:52:12,Flown
14154,BKG00005819,GA677,BKK,SIN,2025-06-19 20:33:53,2025-06-19 23:24:53,Flown
14155,BKG00003241,GA612,LHR,MDC,2025-10-22 07:11:00,2025-10-22 08:36:00,Flown
14156,BKG00002854,GA888,LHR,PLM,2025-07-19 06:08:09,2025-07-19 06:19:09,Flown
14157,BKG00005372,GA449,NRT,SYD,2024-11-22 09:13:11,2024-11-22 10:30:11,Flown
14158,BKG00001206,GA813,LHR,DPS,2024-01-23 07:02:36,2024-01-23 07:39:36,Flown
14159,BKG00002171,GA934,MDC,NRT,2025-02-27 04:51:12,2025-02-27 07:41:12,Cancelled
14160,BKG00011389,GA992,KUL,SIN,2026-03-30 00:39:51,2026-03-30 02:48:51,Cancelled
14161,BKG00002128,GA431,DXB,SUB,2025-06-05 07:24:46,2025-06-05 09:02:46,Flown
14162,BKG00010618,GA336,BKK,DXB,2024-06-08 16:01:17,2024-06-08 18:09:17,Flown
14163,BKG00003578,GA456,SYD,BKK,2025-03-28 12:35:38,2025-03-28 12:51:38,Flown
14164,BKG00014940,GA756,LHR,MDC,2025-10-25 17:39:41,2025-10-25 18:09:41,Flown
14165,BKG00005387,GA705,DPS,UPG,2025-09-22 09:10:34,2025-09-22 11:52:34,Flown
14166,BKG00010808,GA998,PLM,NRT,2024-01-18 08:21:12,2024-01-18 09:49:12,Flown
14167,BKG00006275,GA396,CGK,KUL,2025-12-28 17:16:21,2025-12-28 18:19:21,Flown
14168,BKG00012730,GA242,MDC,HKG,2024-08-18 18:54:01,2024-08-18 21:23:01,Flown
14169,BKG00013040,GA168,LHR,PLM,2023-12-19 09:14:56,2023-12-19 09:35:56,Diverted
14170,BKG00011370,GA664,UPG,LHR,2025-11-02 15:06:07,2025-11-02 17:45:07,Flown
14171,BKG00010153,GA803,SIN,BKK,2025-07-28 04:10:58,2025-07-28 04:45:58,Flown
14172,BKG00007854,GA440,KUL,DXB,2026-01-16 04:22:22,2026-01-16 06:16:22,Flown
14173,BKG00001265,GA792,SIN,SUB,2025-06-30 15:20:20,2025-06-30 17:21:20,Flown
14174,BKG00011738,GA140,BDO,PLM,2023-09-17 14:00:04,2023-09-17 16:35:04,Flown
14175,BKG00003244,GA397,SYD,MDC,2024-06-16 04:02:43,2024-06-16 04:33:43,Flown
14176,BKG00008042,GA939,BKK,SIN,2024-08-24 16:31:54,2024-08-24 17:01:54,Flown
14177,BKG00007041,GA563,DXB,BDO,2023-07-15 03:43:48,2023-07-15 04:56:48,Flown
14178,BKG00013146,GA163,NRT,CGK,2024-04-30 17:36:47,2024-04-30 19:29:47,Flown
14179,BKG00001246,GA593,NRT,HKG,2024-03-14 20:05:26,2024-03-14 21:41:26,Flown
14180,BKG00004530,GA945,SYD,KUL,2024-11-17 19:28:41,2024-11-17 22:28:41,No-Show
14181,BKG00004856,GA895,PLM,CGK,2025-12-31 07:36:06,2025-12-31 10:01:06,Flown
14182,BKG00000327,GA920,SIN,BDO,2025-07-08 13:31:00,2025-07-08 15:43:00,Flown
14183,BKG00003572,GA800,NRT,UPG,2026-04-04 15:16:29,2026-04-04 17:25:29,Flown
14184,BKG00009799,GA972,SUB,UPG,2026-03-29 14:54:41,2026-03-29 15:35:41,Flown
14185,BKG00011097,GA444,BKK,CGK,2025-09-20 02:49:35,2025-09-20 04:38:35,Flown
14186,BKG00001406,GA174,LHR,NRT,2024-01-01 18:33:47,2024-01-01 21:29:47,Cancelled
14187,BKG00004650,GA217,SYD,MDC,2026-03-10 12:15:07,2026-03-10 12:44:07,Flown
14188,BKG00006926,GA400,NRT,DPS,2025-12-22 03:02:26,2025-12-22 04:01:26,Flown
14189,BKG00008588,GA937,MDC,BDO,2025-08-01 21:09:45,2025-08-01 23:35:45,Flown
14190,BKG00010631,GA356,HKG,BKK,2024-06-24 02:42:45,2024-06-24 02:45:45,Cancelled
14191,BKG00002299,GA470,BKK,CGK,2024-03-02 10:03:26,2024-03-02 12:57:26,Flown
14192,BKG00004846,GA385,BKK,CGK,2025-06-12 19:51:14,2025-06-12 20:17:14,Flown
14193,BKG00006448,GA822,LHR,SUB,2024-12-14 20:43:28,2024-12-14 21:21:28,Flown
14194,BKG00008578,GA769,SIN,DPS,2024-12-21 21:55:27,2024-12-21 23:35:27,Cancelled
14195,BKG00014241,GA100,SIN,DXB,2025-05-15 14:55:20,2025-05-15 15:31:20,Flown
14196,BKG00009186,GA912,SIN,SYD,2023-11-10 06:55:26,2023-11-10 09:54:26,Flown
14197,BKG00003569,GA463,DPS,BDO,2025-08-02 06:22:21,2025-08-02 08:30:21,Flown
14198,BKG00011868,GA807,SUB,DPS,2024-07-05 21:27:13,2024-07-05 22:56:13,Flown
14199,BKG00010622,GA625,SIN,MDC,2025-12-30 19:37:56,2025-12-30 20:26:56,Flown
14200,BKG00001984,GA628,NRT,SUB,2024-12-30 20:16:03,2024-12-30 22:30:03,No-Show
14201,BKG00009022,GA348,MDC,BKK,2024-01-11 15:32:46,2024-01-11 17:21:46,Flown
14202,BKG00011796,GA519,PLM,BKK,2023-07-22 21:56:32,2023-07-22 23:47:32,Flown
14203,BKG00000949,GA507,SIN,KUL,2024-01-27 23:57:20,2024-01-28 00:48:20,Flown
14204,BKG00001946,GA594,MDC,SIN,2025-12-22 02:36:20,2025-12-22 05:24:20,Cancelled
14205,BKG00000142,GA973,DPS,BKK,2025-12-21 11:51:51,2025-12-21 13:28:51,Cancelled
14206,BKG00007643,GA343,HKG,UPG,2024-01-06 08:48:31,2024-01-06 10:32:31,Cancelled
14207,BKG00002951,GA636,SIN,SYD,2024-10-22 22:21:01,2024-10-22 23:40:01,Flown
14208,BKG00009724,GA453,KUL,DPS,2025-10-16 11:37:47,2025-10-16 11:29:47,Flown
14209,BKG00013730,GA707,DXB,SIN,2025-09-17 18:02:37,2025-09-17 19:10:37,Cancelled
14210,BKG00005409,GA619,NRT,DXB,2024-06-04 06:59:46,2024-06-04 06:50:46,Flown
14211,BKG00000973,GA751,KUL,NRT,2024-06-26 12:35:31,2024-06-26 14:25:31,Flown
14212,BKG00014436,GA714,SYD,BKK,2025-03-23 20:39:23,2025-03-23 20:46:23,Flown
14213,BKG00012283,GA639,SYD,HKG,2025-11-18 05:11:07,2025-11-18 06:32:07,Flown
14214,BKG00002997,GA366,LHR,UPG,2025-01-17 05:55:36,2025-01-17 07:16:36,Flown
14215,BKG00011286,GA598,UPG,SIN,2024-08-23 15:43:30,2024-08-23 17:32:30,Flown
14216,BKG00008699,GA285,DPS,SUB,2025-10-12 13:37:45,2025-10-12 13:30:45,Flown
14217,BKG00003518,GA906,BKK,SUB,2025-09-13 05:21:39,2025-09-13 06:23:39,Flown
14218,BKG00000414,GA644,HKG,CGK,2024-12-24 15:50:55,2024-12-24 16:24:55,Flown
14219,BKG00013421,GA732,PLM,KUL,2023-10-08 17:26:39,2023-10-08 17:45:39,Flown
14220,BKG00006680,GA150,NRT,BKK,2024-03-14 08:04:24,2024-03-14 08:21:24,Cancelled
14221,BKG00006357,GA670,SUB,LHR,2025-10-18 09:53:14,2025-10-18 10:17:14,Flown
14222,BKG00003944,GA695,SYD,LHR,2024-05-09 19:22:44,2024-05-09 20:38:44,Flown
14223,BKG00002156,GA969,HKG,BDO,2023-08-05 08:42:44,2023-08-05 09:27:44,Cancelled
14224,BKG00011930,GA663,DPS,KUL,2026-04-13 01:38:25,2026-04-13 01:34:25,Flown
14225,BKG00007662,GA183,BDO,BKK,2026-02-01 13:24:45,2026-02-01 13:57:45,Flown
14226,BKG00007890,GA541,NRT,MDC,2026-03-17 08:14:06,2026-03-17 09:49:06,Flown
14227,BKG00004929,GA732,BDO,SUB,2024-03-09 13:17:28,2024-03-09 15:38:28,No-Show
14228,BKG00010225,GA530,BKK,DXB,2025-05-10 05:49:17,2025-05-10 08:03:17,Flown
14229,BKG00012787,GA727,HKG,KUL,2024-02-18 16:07:12,2024-02-18 16:28:12,Flown
14230,BKG00014448,GA604,SYD,BDO,2025-09-28 13:27:08,2025-09-28 15:51:08,Flown
14231,BKG00004139,GA505,KUL,SUB,2025-01-08 17:02:07,2025-01-08 19:57:07,Flown
14232,BKG00007490,GA880,DXB,KUL,2023-06-11 01:20:51,2023-06-11 03:47:51,Flown
14233,BKG00007509,GA120,BDO,LHR,2023-12-23 23:23:39,2023-12-23 23:24:39,Flown
14234,BKG00002844,GA632,SIN,SYD,2025-05-11 10:20:28,2025-05-11 12:23:28,Flown
14235,BKG00009852,GA697,NRT,SIN,2025-07-02 20:12:46,2025-07-02 21:27:46,Flown
14236,BKG00004100,GA522,MDC,SYD,2024-03-12 13:36:25,2024-03-12 13:29:25,Flown
14237,BKG00007047,GA322,NRT,KUL,2023-08-08 17:01:18,2023-08-08 19:00:18,Flown
14238,BKG00008856,GA556,SUB,MDC,2024-10-05 19:54:02,2024-10-05 21:02:02,Flown
14239,BKG00007723,GA855,CGK,SYD,2024-09-03 00:46:50,2024-09-03 03:15:50,Flown
14240,BKG00013625,GA638,CGK,LHR,2025-03-20 19:27:11,2025-03-20 20:59:11,Flown
14241,BKG00004845,GA574,DXB,SUB,2026-05-20 00:11:34,2026-05-20 02:52:34,Flown
14242,BKG00012761,GA293,DXB,KUL,2024-03-20 00:26:10,2024-03-20 01:30:10,Flown
14243,BKG00012798,GA506,SUB,NRT,2025-12-12 14:08:31,2025-12-12 14:43:31,No-Show
14244,BKG00009121,GA789,SIN,DXB,2025-10-18 07:08:21,2025-10-18 08:01:21,Flown
14245,BKG00000093,GA674,PLM,BKK,2025-12-20 21:40:38,2025-12-20 23:41:38,Flown
14246,BKG00001467,GA631,PLM,SYD,2025-09-16 09:35:44,2025-09-16 12:17:44,Flown
14247,BKG00000609,GA980,CGK,KUL,2025-12-20 08:28:13,2025-12-20 10:42:13,Flown
14248,BKG00005715,GA208,SIN,UPG,2023-12-04 22:55:26,2023-12-05 00:57:26,Flown
14249,BKG00011131,GA428,CGK,DPS,2025-03-13 12:49:52,2025-03-13 14:34:52,Flown
14250,BKG00006282,GA901,PLM,DXB,2023-10-13 18:28:50,2023-10-13 20:14:50,Flown
14251,BKG00014087,GA488,MDC,BDO,2025-11-27 21:10:18,2025-11-27 21:32:18,Cancelled
14252,BKG00000042,GA349,NRT,DXB,2026-04-11 21:46:38,2026-04-12 00:39:38,Flown
14253,BKG00001500,GA387,SUB,DPS,2023-08-10 20:39:19,2023-08-10 20:42:19,No-Show
14254,BKG00000123,GA980,SUB,PLM,2024-11-29 02:01:40,2024-11-29 02:34:40,Flown
14255,BKG00002619,GA520,KUL,DPS,2025-08-20 17:55:21,2025-08-20 20:10:21,Flown
14256,BKG00014664,GA248,LHR,SUB,2023-11-30 13:35:46,2023-11-30 15:07:46,Flown
14257,BKG00014706,GA158,CGK,BDO,2023-12-05 09:19:38,2023-12-05 10:22:38,Flown
14258,BKG00004757,GA501,KUL,NRT,2024-03-18 05:43:27,2024-03-18 07:25:27,Flown
14259,BKG00010640,GA429,SUB,LHR,2024-05-30 11:54:25,2024-05-30 11:45:25,Flown
14260,BKG00014714,GA602,SUB,MDC,2025-06-18 06:56:13,2025-06-18 07:48:13,Flown
14261,BKG00011775,GA133,SIN,DPS,2025-11-16 09:32:52,2025-11-16 11:29:52,Flown
14262,BKG00007154,GA454,SYD,KUL,2025-06-19 19:13:39,2025-06-19 22:10:39,Flown
14263,BKG00000072,GA434,NRT,LHR,2024-07-13 12:15:02,2024-07-13 12:44:02,Flown
14264,BKG00013201,GA897,KUL,MDC,2024-05-11 08:51:47,2024-05-11 10:38:47,Flown
14265,BKG00011112,GA144,PLM,HKG,2023-06-29 20:31:45,2023-06-29 23:24:45,Flown
14266,BKG00004126,GA161,UPG,KUL,2023-10-13 01:29:14,2023-10-13 03:04:14,Flown
14267,BKG00011303,GA392,CGK,LHR,2023-08-04 17:38:19,2023-08-04 20:11:19,Flown
14268,BKG00003089,GA852,NRT,KUL,2024-06-17 09:38:46,2024-06-17 10:31:46,Flown
14269,BKG00005446,GA959,BKK,DPS,2024-05-06 10:50:35,2024-05-06 10:59:35,Flown
14270,BKG00006570,GA916,PLM,CGK,2023-11-02 06:36:40,2023-11-02 09:12:40,Flown
14271,BKG00002285,GA289,HKG,SUB,2025-07-26 11:48:34,2025-07-26 13:26:34,Flown
14272,BKG00010489,GA390,UPG,SIN,2026-05-09 10:10:30,2026-05-09 12:17:30,Flown
14273,BKG00013916,GA705,LHR,KUL,2025-12-24 23:49:21,2025-12-25 02:30:21,Flown
14274,BKG00001278,GA760,SIN,KUL,2023-08-30 22:00:24,2023-08-31 00:54:24,No-Show
14275,BKG00008635,GA131,SYD,CGK,2024-01-04 03:18:50,2024-01-04 04:15:50,Flown
14276,BKG00008917,GA612,LHR,MDC,2023-08-27 00:32:58,2023-08-27 01:45:58,Flown
14277,BKG00002028,GA229,BDO,UPG,2026-05-09 13:26:10,2026-05-09 15:38:10,Flown
14278,BKG00007523,GA146,SUB,NRT,2023-06-07 05:24:18,2023-06-07 06:37:18,Flown
14279,BKG00009301,GA107,DPS,KUL,2025-11-15 07:05:41,2025-11-15 07:28:41,Flown
14280,BKG00003458,GA222,DPS,HKG,2023-06-20 16:58:35,2023-06-20 16:55:35,Flown
14281,BKG00005907,GA473,KUL,SUB,2025-09-04 03:46:58,2025-09-04 04:24:58,Flown
14282,BKG00000330,GA802,KUL,NRT,2026-02-07 03:23:06,2026-02-07 03:37:06,Flown
14283,BKG00000911,GA983,MDC,LHR,2025-09-20 09:37:12,2025-09-20 11:52:12,Flown
14284,BKG00000063,GA832,BKK,KUL,2024-05-07 01:49:13,2024-05-07 03:54:13,Flown
14285,BKG00014556,GA402,SYD,HKG,2025-05-31 07:19:28,2025-05-31 08:40:28,No-Show
14286,BKG00004910,GA754,KUL,PLM,2024-11-11 21:12:20,2024-11-12 00:12:20,Flown
14287,BKG00013135,GA949,UPG,BDO,2025-10-24 15:50:08,2025-10-24 18:16:08,Flown
14288,BKG00010829,GA785,SIN,LHR,2025-05-11 17:27:24,2025-05-11 19:00:24,Flown
14289,BKG00002987,GA439,HKG,SUB,2023-07-09 17:17:17,2023-07-09 18:22:17,Flown
14290,BKG00004963,GA570,SIN,HKG,2024-02-20 04:28:25,2024-02-20 05:19:25,Flown
14291,BKG00002325,GA361,SIN,BDO,2025-02-07 21:38:55,2025-02-07 21:51:55,Flown
14292,BKG00005062,GA281,LHR,SIN,2024-03-30 05:07:43,2024-03-30 07:32:43,Flown
14293,BKG00002282,GA147,BDO,CGK,2024-11-13 03:28:34,2024-11-13 05:48:34,Flown
14294,BKG00005742,GA273,SUB,DXB,2026-02-18 23:33:04,2026-02-19 02:02:04,Flown
14295,BKG00000011,GA848,DPS,BKK,2024-04-19 11:13:26,2024-04-19 12:30:26,Flown
14296,BKG00001652,GA471,SYD,UPG,2025-06-08 22:34:04,2025-06-09 00:21:04,Flown
14297,BKG00004005,GA825,DXB,SYD,2023-09-17 21:49:31,2023-09-17 23:15:31,Flown
14298,BKG00000403,GA699,LHR,KUL,2025-05-09 18:00:31,2025-05-09 19:53:31,Flown
14299,BKG00000686,GA653,CGK,BDO,2025-05-18 15:34:48,2025-05-18 16:54:48,Flown
14300,BKG00002957,GA940,BKK,UPG,2024-09-23 12:01:19,2024-09-23 13:51:19,Flown
14301,BKG00014704,GA967,PLM,HKG,2023-08-12 19:58:53,2023-08-12 21:21:53,Cancelled
14302,BKG00008886,GA906,SYD,DXB,2023-10-31 12:08:48,2023-10-31 13:40:48,Flown
14303,BKG00009348,GA803,DPS,MDC,2024-04-10 10:47:58,2024-04-10 12:52:58,Flown
14304,BKG00013786,GA492,KUL,MDC,2025-11-09 16:17:09,2025-11-09 16:53:09,Diverted
14305,BKG00012863,GA515,SIN,CGK,2025-03-16 03:46:01,2025-03-16 04:32:01,Flown
14306,BKG00001052,GA317,HKG,KUL,2024-04-15 07:33:09,2024-04-15 09:37:09,No-Show
14307,BKG00011066,GA459,DPS,DXB,2026-03-13 20:06:05,2026-03-13 22:16:05,Flown
14308,BKG00005831,GA711,DXB,SIN,2025-06-30 09:29:33,2025-06-30 11:05:33,Flown
14309,BKG00009258,GA158,DXB,BDO,2025-05-23 18:37:05,2025-05-23 19:48:05,Flown
14310,BKG00011603,GA621,BDO,MDC,2023-12-10 07:47:57,2023-12-10 10:05:57,Flown
14311,BKG00000140,GA402,BKK,LHR,2024-07-12 14:34:56,2024-07-12 16:26:56,No-Show
14312,BKG00003627,GA837,SIN,CGK,2025-09-20 11:58:36,2025-09-20 14:51:36,Flown
14313,BKG00009526,GA908,BDO,DPS,2025-03-27 18:11:38,2025-03-27 20:56:38,Flown
14314,BKG00005466,GA648,BKK,SUB,2024-10-16 06:03:24,2024-10-16 07:05:24,Flown
14315,BKG00000490,GA758,DPS,HKG,2023-08-08 06:45:07,2023-08-08 08:30:07,Flown
14316,BKG00011531,GA133,SYD,DPS,2026-04-01 06:11:07,2026-04-01 08:45:07,Flown
14317,BKG00008497,GA919,SYD,KUL,2025-04-07 14:08:43,2025-04-07 14:06:43,Flown
14318,BKG00002584,GA828,MDC,SIN,2024-05-03 08:51:03,2024-05-03 10:30:03,Flown
14319,BKG00003773,GA141,MDC,SYD,2025-03-13 15:16:58,2025-03-13 15:33:58,Flown
14320,BKG00005841,GA266,NRT,PLM,2024-04-29 02:21:14,2024-04-29 04:43:14,Flown
14321,BKG00014623,GA459,PLM,NRT,2025-03-07 01:37:38,2025-03-07 01:33:38,Flown
14322,BKG00005437,GA781,KUL,SIN,2023-11-22 01:54:09,2023-11-22 02:42:09,Flown
14323,BKG00014328,GA142,BKK,CGK,2026-02-02 01:58:44,2026-02-02 04:12:44,Flown
14324,BKG00007993,GA991,KUL,HKG,2024-06-25 20:31:03,2024-06-25 23:03:03,Flown
14325,BKG00001783,GA700,KUL,UPG,2023-05-27 20:43:31,2023-05-27 20:54:31,Flown
14326,BKG00005457,GA910,LHR,SYD,2025-05-08 00:01:46,2025-05-08 01:56:46,Flown
14327,BKG00008439,GA554,MDC,SYD,2024-02-13 17:48:48,2024-02-13 18:38:48,Flown
14328,BKG00003694,GA455,LHR,MDC,2024-10-05 12:14:03,2024-10-05 12:50:03,Flown
14329,BKG00011998,GA873,BKK,DXB,2024-01-11 09:39:25,2024-01-11 09:53:25,Flown
14330,BKG00002480,GA743,SUB,CGK,2024-06-21 00:08:24,2024-06-21 02:05:24,Flown
14331,BKG00009755,GA271,BDO,SIN,2026-02-04 05:22:16,2026-02-04 05:59:16,Flown
14332,BKG00001344,GA159,SUB,MDC,2023-07-01 03:39:49,2023-07-01 04:04:49,Flown
14333,BKG00007570,GA727,BKK,UPG,2026-01-25 06:20:34,2026-01-25 07:02:34,Cancelled
14334,BKG00002290,GA548,SYD,LHR,2025-08-28 05:25:32,2025-08-28 06:52:32,Flown
14335,BKG00008013,GA628,PLM,UPG,2024-02-03 00:58:03,2024-02-03 03:01:03,Flown
14336,BKG00007301,GA336,SIN,NRT,2024-07-01 21:56:26,2024-07-01 23:57:26,Flown
14337,BKG00006886,GA464,SYD,KUL,2023-10-11 10:04:37,2023-10-11 12:48:37,Flown
14338,BKG00011338,GA485,DXB,DPS,2025-02-23 22:03:20,2025-02-23 22:46:20,No-Show
14339,BKG00002143,GA563,LHR,CGK,2025-10-19 03:58:37,2025-10-19 05:34:37,Flown
14340,BKG00009823,GA285,LHR,HKG,2025-12-12 19:09:07,2025-12-12 21:09:07,Flown
14341,BKG00002513,GA708,KUL,BKK,2024-10-05 12:33:29,2024-10-05 12:48:29,Flown
14342,BKG00003923,GA201,BDO,SIN,2023-10-22 23:03:01,2023-10-22 23:28:01,Flown
14343,BKG00013733,GA711,PLM,BDO,2024-11-09 17:22:30,2024-11-09 19:02:30,Flown
14344,BKG00007975,GA678,DPS,MDC,2024-05-18 18:09:22,2024-05-18 19:43:22,Flown
14345,BKG00009327,GA907,HKG,NRT,2024-11-11 21:30:19,2024-11-11 23:50:19,Flown
14346,BKG00012007,GA368,BKK,SUB,2024-05-16 01:12:29,2024-05-16 02:40:29,Diverted
14347,BKG00008810,GA596,PLM,HKG,2024-05-05 07:06:46,2024-05-05 08:10:46,Flown
14348,BKG00006563,GA921,SUB,MDC,2026-05-05 10:04:09,2026-05-05 11:16:09,Flown
14349,BKG00002120,GA569,HKG,KUL,2025-10-03 09:58:06,2025-10-03 11:24:06,Flown
14350,BKG00007117,GA450,MDC,PLM,2024-09-20 07:58:08,2024-09-20 09:44:08,Flown
14351,BKG00006726,GA255,BKK,NRT,2024-08-24 13:32:28,2024-08-24 16:04:28,Flown
14352,BKG00009876,GA970,KUL,MDC,2025-06-10 16:17:34,2025-06-10 17:34:34,Flown
14353,BKG00006224,GA803,UPG,HKG,2024-09-20 23:33:40,2024-09-20 23:42:40,Flown
14354,BKG00013436,GA932,SUB,SYD,2023-11-15 04:22:09,2023-11-15 04:59:09,Flown
14355,BKG00002128,GA328,KUL,SUB,2024-06-08 23:33:07,2024-06-09 01:35:07,Flown
14356,BKG00007589,GA515,DXB,UPG,2025-10-13 10:34:50,2025-10-13 11:54:50,Flown
14357,BKG00010634,GA744,BKK,DPS,2026-01-29 02:27:52,2026-01-29 05:01:52,Cancelled
14358,BKG00014219,GA494,BKK,DPS,2024-06-21 00:06:11,2024-06-21 00:06:11,Flown
14359,BKG00014110,GA659,LHR,SYD,2023-10-12 00:56:18,2023-10-12 01:49:18,Flown
14360,BKG00010700,GA869,MDC,PLM,2025-06-04 05:00:32,2025-06-04 07:24:32,Flown
14361,BKG00013879,GA665,BDO,MDC,2026-02-28 23:12:54,2026-03-01 01:26:54,Flown
14362,BKG00005866,GA445,NRT,PLM,2025-06-08 01:12:58,2025-06-08 02:26:58,Flown
14363,BKG00001192,GA543,CGK,SIN,2024-07-12 15:32:36,2024-07-12 15:46:36,Flown
14364,BKG00004413,GA692,BKK,UPG,2023-10-24 18:12:21,2023-10-24 20:56:21,Flown
14365,BKG00004019,GA765,SYD,UPG,2023-10-08 03:30:49,2023-10-08 03:49:49,Flown
14366,BKG00014960,GA308,DPS,BDO,2025-10-08 10:11:25,2025-10-08 12:35:25,Flown
14367,BKG00001604,GA290,DPS,LHR,2024-07-27 02:36:03,2024-07-27 04:14:03,Flown
14368,BKG00002283,GA266,NRT,HKG,2024-02-28 22:43:10,2024-02-29 00:47:10,Flown
14369,BKG00011599,GA781,BDO,MDC,2026-04-12 04:43:43,2026-04-12 05:15:43,Flown
14370,BKG00014212,GA165,NRT,DPS,2025-08-14 14:16:54,2025-08-14 15:46:54,Cancelled
14371,BKG00007126,GA693,DPS,CGK,2025-05-04 20:10:12,2025-05-04 21:23:12,Flown
14372,BKG00004908,GA574,NRT,SIN,2025-05-26 10:55:03,2025-05-26 12:26:03,Flown
14373,BKG00002179,GA994,DXB,HKG,2024-06-04 23:56:41,2024-06-05 01:41:41,Flown
14374,BKG00004891,GA633,DPS,BDO,2025-09-12 01:27:16,2025-09-12 02:45:16,Flown
14375,BKG00008853,GA412,PLM,MDC,2024-02-19 17:05:09,2024-02-19 17:00:09,Flown
14376,BKG00001495,GA301,CGK,NRT,2024-08-07 21:49:12,2024-08-08 00:37:12,Flown
14377,BKG00003098,GA342,UPG,DPS,2025-08-22 23:30:25,2025-08-23 02:11:25,Flown
14378,BKG00011417,GA596,BDO,NRT,2025-04-15 08:48:49,2025-04-15 09:40:49,Flown
14379,BKG00011767,GA203,BDO,CGK,2025-04-21 19:51:06,2025-04-21 20:19:06,Flown
14380,BKG00004345,GA356,CGK,UPG,2024-10-06 04:39:22,2024-10-06 05:06:22,Flown
14381,BKG00002423,GA913,LHR,MDC,2024-04-08 06:54:48,2024-04-08 07:42:48,Flown
14382,BKG00005364,GA582,UPG,LHR,2024-01-29 03:01:46,2024-01-29 05:49:46,Flown
14383,BKG00014996,GA596,KUL,MDC,2023-07-08 00:39:32,2023-07-08 01:23:32,Flown
14384,BKG00006513,GA302,SIN,CGK,2026-01-06 04:44:19,2026-01-06 06:50:19,Flown
14385,BKG00008940,GA458,DPS,HKG,2023-08-12 19:00:47,2023-08-12 21:08:47,No-Show
14386,BKG00009390,GA507,DXB,UPG,2023-06-11 07:05:51,2023-06-11 09:40:51,Flown
14387,BKG00001447,GA183,DXB,NRT,2025-04-11 08:44:06,2025-04-11 09:19:06,Flown
14388,BKG00001722,GA431,DPS,CGK,2023-11-13 18:28:34,2023-11-13 20:38:34,Flown
14389,BKG00000322,GA115,PLM,HKG,2026-01-01 12:13:23,2026-01-01 13:33:23,Flown
14390,BKG00007045,GA626,SYD,BKK,2025-05-11 07:04:52,2025-05-11 09:50:52,Flown
14391,BKG00003823,GA552,PLM,BKK,2025-09-20 23:25:54,2025-09-21 01:17:54,Flown
14392,BKG00006864,GA995,PLM,DXB,2023-10-12 00:07:10,2023-10-12 00:19:10,Flown
14393,BKG00003198,GA833,SUB,BDO,2026-04-17 23:39:01,2026-04-18 02:28:01,Flown
14394,BKG00012459,GA574,HKG,BDO,2024-08-25 13:23:29,2024-08-25 14:17:29,Flown
14395,BKG00000799,GA481,SUB,SYD,2025-06-09 13:49:12,2025-06-09 14:57:12,Flown
14396,BKG00003630,GA258,DPS,PLM,2023-12-04 07:38:26,2023-12-04 08:35:26,Flown
14397,BKG00014416,GA870,BDO,DXB,2026-03-25 02:31:55,2026-03-25 02:34:55,Flown
14398,BKG00009696,GA160,PLM,MDC,2025-09-04 06:22:58,2025-09-04 07:55:58,Flown
14399,BKG00014034,GA148,DXB,PLM,2026-01-21 07:18:28,2026-01-21 09:28:28,Flown
14400,BKG00003866,GA127,SIN,DXB,2024-12-14 13:00:33,2024-12-14 14:28:33,Flown
