booking_id,customer_id,booking_date,booking_channel,fare_basis_code
BKG00011345,CUS0002894,2024-12-24,WEB,CLXBUS
BKG00011346,CUS0003254,2024-03-16,WEB,BSSAVE
BKG00011347,CUS0003362,2023-09-16,AGT,BSSAVE
BKG00011348,CUS0001176,2023-11-01,OTA,GRPECO
BKG00011349,CUS0004524,2024-01-11,AGT,BSSAVE
BKG00011350,CUS0001185,2025-11-24,OTA,YOWRS
BKG00011351,CUS0004508,2023-08-08,AGT,BSSAVE
BKG00011352,CUS0003492,2026-05-05,AGT,YOWRS
BKG00011353,CUS0002005,2024-06-25,OTA,YOWUS
BKG00011354,CUS0003407,2025-05-13,MOB,YOWRS
BKG00011355,CUS0000495,2026-04-29,CTR,CLXBUS
BKG00011356,CUS0000272,2024-02-12,WEB,CLXSAV
BKG00011357,CUS0003933,2025-05-15,CTR,GRPECO
BKG00011358,CUS0000145,2023-06-14,GDS,BSSAVE
BKG00011359,CUS0004289,2023-06-14,WEB,YOWUS
BKG00011360,CUS0004624,2024-05-29,CTR,GRPECO
BKG00011361,CUS0002899,2026-05-04,MOB,FLXFST
BKG00011362,CUS0004350,2026-03-06,GDS,FLXFST
BKG00011363,CUS0003066,2023-11-01,WEB,WOWBUS
BKG00011364,CUS0003431,2025-07-20,CTR,YOWRS
BKG00011365,CUS0003206,2024-11-30,CTR,BSSAVE
BKG00011366,CUS0000932,2023-09-15,OTA,YOWUS
BKG00011367,CUS0003626,2024-03-18,MOB,GRPECO
BKG00011368,CUS0001606,2024-02-15,WEB,GRPECO
BKG00011369,CUS0000678,2024-12-09,OTA,WOWBUS
BKG00011370,CUS0004740,2026-03-28,WEB,WOWBUS
BKG00011371,CUS0000083,2023-07-04,CTR,BSSAVE
BKG00011372,CUS0000215,2024-12-08,WEB,CLXSAV
BKG00011373,CUS0003205,2024-06-03,MOB,FLXFST
BKG00011374,CUS0000325,2023-07-12,GDS,YOWUS
BKG00011375,CUS0001453,2024-05-01,AGT,CLXBUS
BKG00011376,CUS0004035,2024-06-28,OTA,CLXSAV
BKG00011377,CUS0003678,2025-02-09,CTR,BSSAVE
BKG00011378,CUS0000518,2024-10-28,MOB,BSSAVE
BKG00011379,CUS0003784,2025-07-29,MOB,YOWRS
BKG00011380,CUS0002705,2024-10-03,MOB,BSSAVE
BKG00011381,CUS0004883,2024-12-11,MOB,BSSAVE
BKG00011382,CUS0001108,2024-12-07,CTR,GRPECO
BKG00011383,CUS0001431,2023-06-30,OTA,CLXBUS
BKG00011384,CUS0000305,2024-02-27,WEB,CLXBUS
BKG00011385,CUS0004856,2024-08-05,AGT,WOWBUS
BKG00011386,CUS0004512,2024-05-21,AGT,CLXBUS
BKG00011387,CUS0004009,2025-03-31,OTA,CLXBUS
BKG00011388,CUS0001923,2023-07-15,AGT,YOWRS
BKG00011389,CUS0004145,2024-09-14,CTR,FLXFST
BKG00011390,CUS0002551,2023-10-30,OTA,CLXBUS
BKG00011391,CUS0003724,2023-10-29,CTR,YOWUS
BKG00011392,CUS0000471,2023-07-15,GDS,BSSAVE
BKG00011393,CUS0002209,2024-06-08,GDS,WOWBUS
BKG00011394,CUS0003276,2025-04-11,GDS,WOWBUS
BKG00011395,CUS0003917,2026-03-29,OTA,CLXSAV
BKG00011396,CUS0002995,2024-06-20,AGT,YOWUS
BKG00011397,CUS0002295,2023-07-28,OTA,WOWBUS
BKG00011398,CUS0004421,2025-10-14,GDS,CLXSAV
BKG00011399,CUS0000317,2025-03-19,WEB,GRPECO
BKG00011400,CUS0003808,2023-08-09,WEB,YOWUS
BKG00011401,CUS0001543,2023-08-08,WEB,GRPECO
BKG00011402,CUS0001187,2024-08-26,WEB,YOWRS
BKG00011403,CUS0001860,2026-02-05,OTA,YOWUS
BKG00011404,CUS0002317,2024-10-12,MOB,WOWBUS
BKG00011405,CUS0001938,2023-12-02,WEB,CLXSAV
BKG00011406,CUS0003446,2023-12-25,CTR,FLXFST
BKG00011407,CUS0002168,2025-01-14,WEB,YOWRS
BKG00011408,CUS0000400,2025-03-10,WEB,CLXBUS
BKG00011409,CUS0003324,2024-07-13,WEB,YOWRS
BKG00011410,CUS0001638,2025-12-04,MOB,CLXSAV
BKG00011411,CUS0001521,2025-06-09,WEB,FLXFST
BKG00011412,CUS0001363,2025-10-03,MOB,FLXFST
BKG00011413,CUS0000447,2024-07-20,AGT,WOWBUS
BKG00011414,CUS0000633,2024-09-08,GDS,CLXBUS
BKG00011415,CUS0001069,2026-04-10,GDS,FLXFST
BKG00011416,CUS0001858,2024-05-03,MOB,YOWRS
BKG00011417,CUS0003106,2025-06-12,WEB,CLXBUS
BKG00011418,CUS0000430,2025-01-10,CTR,BSSAVE
BKG00011419,CUS0001559,2023-11-21,WEB,YOWUS
BKG00011420,CUS0000523,2023-07-18,GDS,YOWRS
BKG00011421,CUS0003678,2025-11-12,WEB,CLXBUS
BKG00011422,CUS0002593,2024-01-11,GDS,CLXBUS
BKG00011423,CUS0000379,2024-12-09,OTA,YOWRS
BKG00011424,CUS0004946,2025-10-22,AGT,CLXSAV
BKG00011425,CUS0000237,2024-07-30,CTR,YOWRS
BKG00011426,CUS0004899,2024-08-11,AGT,YOWUS
BKG00011427,CUS0000047,2024-12-23,OTA,FLXFST
BKG00011428,CUS0003613,2024-01-23,MOB,CLXSAV
BKG00011429,CUS0001289,2025-08-29,GDS,WOWBUS
BKG00011430,CUS0002989,2025-04-12,CTR,CLXSAV
BKG00011431,CUS0000713,2025-11-21,GDS,FLXFST
BKG00011432,CUS0001955,2026-04-08,OTA,BSSAVE
BKG00011433,CUS0002161,2026-02-10,WEB,WOWBUS
BKG00011434,CUS0000231,2023-11-09,MOB,BSSAVE
BKG00011435,CUS0004320,2024-07-15,GDS,GRPECO
BKG00011436,CUS0000802,2025-08-13,WEB,FLXFST
BKG00011437,CUS0003394,2025-08-05,OTA,FLXFST
BKG00011438,CUS0000178,2023-09-14,MOB,CLXBUS
BKG00011439,CUS0004761,2026-03-17,MOB,WOWBUS
BKG00011440,CUS0003001,2024-04-12,GDS,GRPECO
BKG00011441,CUS0003636,2024-08-29,OTA,YOWRS
BKG00011442,CUS0002466,2023-10-17,CTR,YOWUS
BKG00011443,CUS0003009,2024-12-25,GDS,YOWRS
BKG00011444,CUS0004083,2025-06-19,OTA,WOWBUS
BKG00011445,CUS0001239,2025-12-01,MOB,GRPECO
BKG00011446,CUS0004041,2023-10-28,AGT,CLXSAV
BKG00011447,CUS0001338,2025-12-31,GDS,YOWRS
BKG00011448,CUS0002588,2023-12-28,CTR,GRPECO
BKG00011449,CUS0004282,2025-11-27,CTR,YOWRS
BKG00011450,CUS0003286,2023-09-26,AGT,WOWBUS
BKG00011451,CUS0000809,2024-02-21,GDS,YOWRS
BKG00011452,CUS0002599,2025-03-12,WEB,YOWRS
BKG00011453,CUS0000547,2025-10-05,OTA,BSSAVE
BKG00011454,CUS0002156,2024-07-14,WEB,BSSAVE
BKG00011455,CUS0002399,2025-06-23,AGT,CLXBUS
BKG00011456,CUS0002985,2026-05-16,OTA,FLXFST
BKG00011457,CUS0003602,2023-11-11,MOB,YOWRS
BKG00011458,CUS0001671,2025-01-15,GDS,YOWRS
BKG00011459,CUS0003850,2026-01-29,AGT,CLXBUS
BKG00011460,CUS0000758,2025-06-26,CTR,YOWUS
BKG00011461,CUS0003358,2023-11-02,GDS,CLXSAV
BKG00011462,CUS0002542,2023-09-16,OTA,YOWUS
BKG00011463,CUS0004447,2023-07-23,OTA,GRPECO
BKG00011464,CUS0000041,2023-07-27,MOB,CLXBUS
BKG00011465,CUS0000061,2025-04-25,WEB,YOWRS
BKG00011466,CUS0004039,2026-01-04,GDS,YOWRS
BKG00011467,CUS0003781,2025-10-12,WEB,FLXFST
BKG00011468,CUS0000855,2024-11-27,MOB,YOWUS
BKG00011469,CUS0000929,2023-09-21,WEB,BSSAVE
BKG00011470,CUS0003703,2025-11-04,MOB,WOWBUS
BKG00011471,CUS0000742,2024-02-25,AGT,YOWRS
BKG00011472,CUS0003728,2026-02-15,MOB,YOWUS
BKG00011473,CUS0002003,2023-11-02,OTA,GRPECO
BKG00011474,CUS0004810,2025-09-05,GDS,CLXSAV
BKG00011475,CUS0003457,2023-08-24,OTA,YOWUS
BKG00011476,CUS0000252,2024-07-15,WEB,YOWRS
BKG00011477,CUS0002599,2024-05-29,OTA,BSSAVE
BKG00011478,CUS0003268,2025-11-11,AGT,YOWUS
BKG00011479,CUS0003586,2025-11-28,CTR,BSSAVE
BKG00011480,CUS0002384,2025-04-01,WEB,YOWRS
BKG00011481,CUS0003451,2025-11-15,OTA,WOWBUS
BKG00011482,CUS0002222,2024-01-24,AGT,BSSAVE
BKG00011483,CUS0002482,2026-01-30,AGT,YOWRS
BKG00011484,CUS0001001,2025-06-23,OTA,GRPECO
BKG00011485,CUS0002598,2023-11-25,OTA,FLXFST
BKG00011486,CUS0003576,2025-04-16,MOB,CLXBUS
BKG00011487,CUS0004327,2025-03-31,MOB,BSSAVE
BKG00011488,CUS0001875,2025-11-08,WEB,FLXFST
BKG00011489,CUS0002408,2024-03-26,MOB,YOWRS
BKG00011490,CUS0000650,2024-06-27,GDS,CLXBUS
BKG00011491,CUS0003280,2024-04-26,WEB,WOWBUS
BKG00011492,CUS0004248,2023-11-15,CTR,CLXSAV
BKG00011493,CUS0000802,2025-06-06,AGT,CLXSAV
BKG00011494,CUS0001220,2024-12-17,MOB,CLXBUS
BKG00011495,CUS0003462,2024-01-01,GDS,CLXSAV
BKG00011496,CUS0001204,2024-05-07,WEB,GRPECO
BKG00011497,CUS0002349,2023-07-13,GDS,CLXBUS
BKG00011498,CUS0002661,2024-04-01,MOB,WOWBUS
BKG00011499,CUS0000808,2024-12-21,GDS,CLXBUS
BKG00011500,CUS0004756,2026-03-30,OTA,YOWUS
BKG00011501,CUS0003524,2024-01-18,WEB,CLXSAV
BKG00011502,CUS0002360,2025-03-01,WEB,YOWRS
BKG00011503,CUS0001747,2026-05-10,GDS,YOWRS
BKG00011504,CUS0001834,2023-06-06,AGT,CLXBUS
BKG00011505,CUS0003484,2024-03-08,AGT,WOWBUS
BKG00011506,CUS0000862,2024-07-23,AGT,YOWUS
BKG00011507,CUS0004067,2025-07-15,CTR,YOWUS
BKG00011508,CUS0003962,2025-03-24,CTR,FLXFST
BKG00011509,CUS0004724,2025-12-20,AGT,CLXSAV
BKG00011510,CUS0003710,2025-01-06,AGT,FLXFST
BKG00011511,CUS0000439,2025-02-14,WEB,WOWBUS
BKG00011512,CUS0000113,2024-05-29,OTA,YOWRS
BKG00011513,CUS0002644,2026-03-16,AGT,CLXBUS
BKG00011514,CUS0002323,2024-11-13,GDS,CLXBUS
BKG00011515,CUS0004083,2025-07-04,MOB,WOWBUS
BKG00011516,CUS0002192,2024-03-23,AGT,WOWBUS
BKG00011517,CUS0003041,2024-09-19,AGT,GRPECO
BKG00011518,CUS0002037,2025-03-05,GDS,GRPECO
BKG00011519,CUS0000283,2024-01-01,WEB,FLXFST
BKG00011520,CUS0004113,2024-05-22,OTA,BSSAVE
BKG00011521,CUS0002973,2024-03-05,MOB,YOWRS
BKG00011522,CUS0003963,2026-04-05,OTA,YOWUS
BKG00011523,CUS0002082,2023-10-06,WEB,WOWBUS
BKG00011524,CUS0003882,2025-01-29,WEB,YOWRS
BKG00011525,CUS0000947,2025-08-22,CTR,CLXSAV
BKG00011526,CUS0003260,2024-02-12,CTR,GRPECO
BKG00011527,CUS0002201,2024-08-14,AGT,YOWUS
BKG00011528,CUS0002937,2023-10-23,MOB,YOWUS
BKG00011529,CUS0002684,2025-11-17,AGT,CLXSAV
BKG00011530,CUS0000267,2025-04-08,CTR,CLXSAV
BKG00011531,CUS0003958,2024-10-17,CTR,BSSAVE
BKG00011532,CUS0004114,2024-06-15,WEB,CLXBUS
BKG00011533,CUS0003662,2024-04-19,AGT,BSSAVE
BKG00011534,CUS0003200,2023-12-23,GDS,YOWUS
BKG00011535,CUS0003250,2025-10-07,MOB,BSSAVE
BKG00011536,CUS0002360,2024-07-31,WEB,FLXFST
BKG00011537,CUS0000778,2023-07-14,WEB,CLXSAV
BKG00011538,CUS0002207,2025-11-19,WEB,FLXFST
BKG00011539,CUS0001455,2024-05-02,AGT,GRPECO
BKG00011540,CUS0004201,2025-12-15,AGT,YOWUS
BKG00011541,CUS0004183,2024-06-27,CTR,YOWUS
BKG00011542,CUS0003226,2024-01-02,CTR,WOWBUS
BKG00011543,CUS0000730,2024-06-06,WEB,BSSAVE
BKG00011544,CUS0000965,2024-12-09,GDS,CLXSAV
BKG00011545,CUS0004938,2023-07-09,MOB,BSSAVE
BKG00011546,CUS0001313,2024-04-15,MOB,WOWBUS
BKG00011547,CUS0000667,2024-05-15,MOB,CLXSAV
BKG00011548,CUS0003197,2024-03-12,GDS,GRPECO
BKG00011549,CUS0001123,2025-03-10,OTA,YOWUS
BKG00011550,CUS0001755,2024-10-11,CTR,CLXSAV
BKG00011551,CUS0003514,2025-02-16,WEB,FLXFST
BKG00011552,CUS0001433,2024-07-25,AGT,GRPECO
BKG00011553,CUS0000952,2023-10-11,OTA,YOWRS
BKG00011554,CUS0001553,2025-09-10,OTA,BSSAVE
BKG00011555,CUS0004070,2023-12-04,AGT,GRPECO
BKG00011556,CUS0001546,2025-01-10,MOB,WOWBUS
BKG00011557,CUS0002585,2024-01-19,AGT,GRPECO
BKG00011558,CUS0001905,2024-04-10,AGT,GRPECO
BKG00011559,CUS0002084,2023-06-01,MOB,YOWRS
BKG00011560,CUS0002536,2025-12-03,AGT,BSSAVE
BKG00011561,CUS0000098,2024-02-05,CTR,CLXBUS
BKG00011562,CUS0001517,2025-04-25,WEB,GRPECO
BKG00011563,CUS0004866,2023-07-27,MOB,GRPECO
BKG00011564,CUS0002138,2025-07-06,WEB,CLXSAV
BKG00011565,CUS0004164,2025-07-26,GDS,YOWRS
BKG00011566,CUS0002356,2026-02-05,MOB,CLXSAV
BKG00011567,CUS0000413,2026-04-09,AGT,CLXSAV
BKG00011568,CUS0004642,2026-03-04,MOB,CLXSAV
BKG00011569,CUS0001854,2025-01-16,AGT,YOWUS
BKG00011570,CUS0004708,2025-08-27,OTA,CLXSAV
BKG00011571,CUS0004485,2025-12-06,GDS,GRPECO
BKG00011572,CUS0004980,2023-09-28,AGT,WOWBUS
BKG00011573,CUS0003239,2023-07-31,OTA,BSSAVE
BKG00011574,CUS0004003,2026-04-20,MOB,GRPECO
BKG00011575,CUS0004793,2023-06-10,OTA,GRPECO
BKG00011576,CUS0001221,2025-10-10,MOB,YOWRS
BKG00011577,CUS0003460,2025-05-15,AGT,YOWRS
BKG00011578,CUS0001046,2024-01-28,CTR,BSSAVE
BKG00011579,CUS0000697,2025-12-17,MOB,CLXSAV
BKG00011580,CUS0000850,2024-02-28,WEB,YOWRS
BKG00011581,CUS0001961,2024-06-27,AGT,WOWBUS
BKG00011582,CUS0000416,2023-12-18,WEB,YOWUS
BKG00011583,CUS0003895,2025-11-08,OTA,WOWBUS
BKG00011584,CUS0003056,2025-11-03,AGT,YOWUS
BKG00011585,CUS0001460,2025-11-14,OTA,FLXFST
BKG00011586,CUS0004725,2023-08-06,OTA,CLXBUS
BKG00011587,CUS0000849,2025-01-03,MOB,WOWBUS
BKG00011588,CUS0001143,2024-04-01,AGT,BSSAVE
BKG00011589,CUS0001486,2025-10-28,MOB,BSSAVE
BKG00011590,CUS0000274,2025-03-06,CTR,GRPECO
BKG00011591,CUS0002043,2025-06-22,CTR,CLXSAV
BKG00011592,CUS0003888,2025-04-26,WEB,CLXBUS
BKG00011593,CUS0001698,2024-05-06,CTR,YOWRS
BKG00011594,CUS0002037,2025-12-09,GDS,YOWUS
BKG00011595,CUS0004316,2024-02-24,OTA,GRPECO
BKG00011596,CUS0004254,2026-02-26,MOB,GRPECO
BKG00011597,CUS0001389,2024-05-05,WEB,WOWBUS
BKG00011598,CUS0000915,2026-03-04,GDS,BSSAVE
BKG00011599,CUS0001152,2024-03-03,GDS,YOWUS
BKG00011600,CUS0004226,2026-02-12,WEB,WOWBUS
BKG00011601,CUS0003657,2024-10-24,WEB,CLXSAV
BKG00011602,CUS0000875,2023-11-23,CTR,WOWBUS
BKG00011603,CUS0000611,2023-12-02,GDS,CLXBUS
BKG00011604,CUS0002212,2024-02-09,AGT,WOWBUS
BKG00011605,CUS0004427,2025-02-27,WEB,WOWBUS
BKG00011606,CUS0003640,2025-07-16,AGT,CLXBUS
BKG00011607,CUS0003586,2026-04-09,AGT,WOWBUS
BKG00011608,CUS0004455,2024-04-19,WEB,YOWRS
BKG00011609,CUS0001830,2024-06-01,MOB,GRPECO
BKG00011610,CUS0000502,2023-10-15,AGT,CLXBUS
BKG00011611,CUS0004710,2025-04-13,OTA,FLXFST
BKG00011612,CUS0001385,2026-05-15,OTA,CLXSAV
BKG00011613,CUS0002566,2024-08-05,OTA,YOWUS
BKG00011614,CUS0003602,2024-05-14,GDS,YOWUS
BKG00011615,CUS0000128,2023-08-01,OTA,WOWBUS
BKG00011616,CUS0002917,2023-10-06,OTA,BSSAVE
BKG00011617,CUS0001675,2025-06-20,OTA,YOWRS
BKG00011618,CUS0001019,2023-09-15,CTR,YOWUS
BKG00011619,CUS0004550,2025-10-24,MOB,WOWBUS
BKG00011620,CUS0004240,2025-12-06,OTA,YOWUS
BKG00011621,CUS0001117,2023-09-10,AGT,CLXBUS
BKG00011622,CUS0004032,2023-08-01,GDS,BSSAVE
BKG00011623,CUS0002791,2025-02-15,CTR,GRPECO
BKG00011624,CUS0002901,2024-10-06,MOB,GRPECO
BKG00011625,CUS0000575,2023-09-01,OTA,FLXFST
BKG00011626,CUS0002415,2026-05-13,WEB,CLXSAV
BKG00011627,CUS0001924,2025-05-23,MOB,YOWUS
BKG00011628,CUS0003656,2024-09-05,WEB,FLXFST
BKG00011629,CUS0003367,2024-11-03,GDS,GRPECO
BKG00011630,CUS0000499,2025-09-30,AGT,FLXFST
BKG00011631,CUS0001747,2023-07-26,MOB,YOWRS
BKG00011632,CUS0000819,2026-01-04,CTR,YOWRS
BKG00011633,CUS0003529,2025-12-25,AGT,YOWRS
BKG00011634,CUS0000855,2025-05-25,CTR,CLXSAV
BKG00011635,CUS0002761,2024-09-01,AGT,WOWBUS
BKG00011636,CUS0000210,2023-10-02,CTR,WOWBUS
BKG00011637,CUS0004015,2025-03-12,MOB,YOWRS
BKG00011638,CUS0001560,2024-08-07,OTA,YOWUS
BKG00011639,CUS0001888,2025-12-27,GDS,GRPECO
BKG00011640,CUS0000633,2024-02-21,GDS,YOWUS
BKG00011641,CUS0001761,2025-04-21,GDS,WOWBUS
BKG00011642,CUS0000226,2024-05-11,GDS,YOWRS
BKG00011643,CUS0004412,2023-07-01,CTR,BSSAVE
BKG00011644,CUS0000417,2024-11-06,WEB,CLXBUS
BKG00011645,CUS0003040,2024-11-09,CTR,BSSAVE
BKG00011646,CUS0000370,2025-11-17,GDS,BSSAVE
BKG00011647,CUS0000791,2024-04-15,GDS,BSSAVE
BKG00011648,CUS0002215,2023-11-19,GDS,CLXBUS
BKG00011649,CUS0001041,2026-01-01,OTA,FLXFST
BKG00011650,CUS0004579,2024-08-12,OTA,GRPECO
BKG00011651,CUS0001998,2023-12-07,MOB,CLXSAV
BKG00011652,CUS0002632,2025-02-21,WEB,FLXFST
BKG00011653,CUS0002691,2023-08-20,MOB,YOWUS
BKG00011654,CUS0002747,2026-02-01,AGT,WOWBUS
BKG00011655,CUS0003151,2024-01-07,GDS,YOWRS
BKG00011656,CUS0001060,2023-11-01,WEB,GRPECO
BKG00011657,CUS0001302,2025-09-30,AGT,YOWUS
BKG00011658,CUS0002832,2023-10-18,GDS,YOWUS
BKG00011659,CUS0001919,2024-02-26,OTA,CLXSAV
BKG00011660,CUS0000092,2025-11-25,CTR,YOWRS
BKG00011661,CUS0004657,2025-11-21,CTR,FLXFST
BKG00011662,CUS0004421,2024-12-10,AGT,CLXBUS
BKG00011663,CUS0002275,2026-03-06,OTA,FLXFST
BKG00011664,CUS0002676,2025-05-16,AGT,GRPECO
BKG00011665,CUS0004413,2025-07-31,WEB,GRPECO
BKG00011666,CUS0002159,2024-11-26,OTA,BSSAVE
BKG00011667,CUS0000276,2025-09-25,OTA,CLXBUS
BKG00011668,CUS0000455,2026-01-02,AGT,CLXSAV
BKG00011669,CUS0000696,2023-06-02,OTA,CLXSAV
BKG00011670,CUS0003440,2023-07-19,GDS,CLXBUS
BKG00011671,CUS0000079,2026-04-20,CTR,BSSAVE
BKG00011672,CUS0000398,2023-09-18,WEB,FLXFST
BKG00011673,CUS0004084,2025-03-10,OTA,WOWBUS
BKG00011674,CUS0000291,2025-04-27,WEB,YOWRS
BKG00011675,CUS0001836,2025-10-12,OTA,YOWRS
BKG00011676,CUS0002484,2023-06-18,WEB,CLXSAV
BKG00011677,CUS0004415,2025-04-07,WEB,FLXFST
BKG00011678,CUS0003922,2024-04-07,WEB,YOWRS
BKG00011679,CUS0002088,2025-12-24,OTA,FLXFST
BKG00011680,CUS0002944,2024-11-01,OTA,CLXBUS
BKG00011681,CUS0000046,2025-02-05,WEB,YOWUS
BKG00011682,CUS0000330,2026-02-02,OTA,YOWUS
BKG00011683,CUS0000185,2024-01-07,OTA,FLXFST
BKG00011684,CUS0002088,2024-05-07,OTA,CLXBUS
BKG00011685,CUS0003785,2025-09-11,GDS,WOWBUS
BKG00011686,CUS0002423,2023-10-21,AGT,GRPECO
BKG00011687,CUS0002876,2024-02-07,MOB,CLXSAV
BKG00011688,CUS0003329,2025-05-23,WEB,CLXBUS
BKG00011689,CUS0004519,2026-04-19,CTR,BSSAVE
BKG00011690,CUS0002311,2025-07-03,GDS,FLXFST
BKG00011691,CUS0001103,2025-09-13,OTA,GRPECO
BKG00011692,CUS0003458,2024-07-10,WEB,YOWRS
BKG00011693,CUS0001577,2023-08-11,CTR,YOWUS
BKG00011694,CUS0003855,2023-11-14,CTR,CLXSAV
BKG00011695,CUS0000649,2025-02-01,WEB,YOWRS
BKG00011696,CUS0001398,2025-10-10,AGT,YOWRS
BKG00011697,CUS0003147,2025-07-14,OTA,BSSAVE
BKG00011698,CUS0003055,2026-05-10,WEB,YOWRS
BKG00011699,CUS0003016,2026-01-05,CTR,CLXSAV
BKG00011700,CUS0004929,2025-06-14,WEB,CLXBUS
BKG00011701,CUS0001969,2024-01-04,WEB,CLXSAV
BKG00011702,CUS0000177,2026-04-24,GDS,YOWRS
BKG00011703,CUS0004074,2025-04-18,OTA,YOWRS
BKG00011704,CUS0003546,2024-09-17,AGT,CLXBUS
BKG00011705,CUS0003941,2025-09-06,GDS,FLXFST
BKG00011706,CUS0001546,2024-11-28,WEB,YOWUS
BKG00011707,CUS0001874,2025-01-05,MOB,WOWBUS
BKG00011708,CUS0000997,2023-09-26,CTR,GRPECO
BKG00011709,CUS0003294,2024-05-01,GDS,YOWUS
BKG00011710,CUS0001329,2025-01-17,OTA,CLXBUS
BKG00011711,CUS0003079,2025-01-10,WEB,FLXFST
BKG00011712,CUS0004178,2024-01-29,OTA,CLXBUS
BKG00011713,CUS0002278,2025-02-22,GDS,FLXFST
BKG00011714,CUS0002318,2024-02-22,OTA,BSSAVE
BKG00011715,CUS0002059,2025-10-13,AGT,CLXBUS
BKG00011716,CUS0000689,2025-04-11,AGT,WOWBUS
BKG00011717,CUS0001518,2024-03-14,CTR,YOWRS
BKG00011718,CUS0000722,2024-08-25,MOB,GRPECO
BKG00011719,CUS0001041,2024-08-04,OTA,CLXBUS
BKG00011720,CUS0004040,2025-09-08,AGT,BSSAVE
BKG00011721,CUS0004738,2025-05-19,GDS,CLXSAV
BKG00011722,CUS0004708,2025-01-23,WEB,CLXBUS
BKG00011723,CUS0002453,2023-12-15,CTR,CLXBUS
BKG00011724,CUS0000164,2023-10-08,WEB,CLXBUS
BKG00011725,CUS0003150,2025-10-19,OTA,CLXBUS
BKG00011726,CUS0003320,2026-04-09,MOB,BSSAVE
BKG00011727,CUS0002370,2025-08-15,CTR,GRPECO
BKG00011728,CUS0004589,2023-12-16,WEB,GRPECO
BKG00011729,CUS0001999,2023-09-18,GDS,FLXFST
BKG00011730,CUS0003911,2023-10-01,GDS,CLXBUS
BKG00011731,CUS0004688,2026-04-09,GDS,WOWBUS
BKG00011732,CUS0003710,2024-01-13,CTR,YOWUS
BKG00011733,CUS0002635,2023-10-27,MOB,CLXBUS
BKG00011734,CUS0001213,2025-06-29,OTA,YOWRS
BKG00011735,CUS0004612,2025-07-17,WEB,GRPECO
BKG00011736,CUS0001005,2024-10-28,GDS,BSSAVE
BKG00011737,CUS0004410,2025-11-25,CTR,GRPECO
BKG00011738,CUS0002512,2023-06-10,GDS,FLXFST
BKG00011739,CUS0003750,2026-03-24,GDS,FLXFST
BKG00011740,CUS0003280,2026-05-16,WEB,YOWRS
BKG00011741,CUS0004820,2023-10-26,WEB,WOWBUS
BKG00011742,CUS0002989,2023-12-18,MOB,FLXFST
BKG00011743,CUS0002074,2025-02-11,MOB,CLXSAV
BKG00011744,CUS0004726,2026-03-21,AGT,WOWBUS
BKG00011745,CUS0000928,2023-06-11,GDS,FLXFST
BKG00011746,CUS0004747,2024-01-08,GDS,YOWUS
BKG00011747,CUS0004350,2024-09-30,OTA,FLXFST
BKG00011748,CUS0003666,2024-04-27,OTA,YOWRS
BKG00011749,CUS0000215,2024-01-25,AGT,CLXSAV
BKG00011750,CUS0003573,2024-07-15,AGT,WOWBUS
BKG00011751,CUS0004844,2025-09-28,AGT,FLXFST
BKG00011752,CUS0003973,2024-08-16,WEB,CLXBUS
BKG00011753,CUS0002274,2023-06-18,GDS,GRPECO
BKG00011754,CUS0003943,2024-11-19,WEB,CLXBUS
BKG00011755,CUS0000279,2025-11-19,OTA,GRPECO
BKG00011756,CUS0003835,2025-11-25,WEB,BSSAVE
BKG00011757,CUS0002992,2023-11-26,AGT,YOWUS
BKG00011758,CUS0000701,2024-06-24,OTA,CLXSAV
BKG00011759,CUS0002311,2025-07-07,OTA,CLXBUS
BKG00011760,CUS0000294,2023-07-06,AGT,CLXSAV
BKG00011761,CUS0003755,2025-12-01,OTA,BSSAVE
BKG00011762,CUS0003033,2024-01-12,GDS,WOWBUS
BKG00011763,CUS0004020,2025-01-31,OTA,CLXBUS
BKG00011764,CUS0004503,2024-12-26,OTA,CLXSAV
BKG00011765,CUS0002758,2023-08-19,AGT,CLXSAV
BKG00011766,CUS0003879,2024-12-31,GDS,FLXFST
BKG00011767,CUS0001725,2024-07-27,MOB,CLXSAV
BKG00011768,CUS0002225,2025-09-11,MOB,YOWUS
BKG00011769,CUS0002736,2024-01-10,WEB,CLXSAV
BKG00011770,CUS0001768,2024-03-30,WEB,GRPECO
BKG00011771,CUS0001316,2026-04-06,GDS,GRPECO
BKG00011772,CUS0001072,2025-06-28,CTR,BSSAVE
BKG00011773,CUS0003890,2025-12-20,GDS,CLXSAV
BKG00011774,CUS0004158,2024-12-28,CTR,GRPECO
BKG00011775,CUS0000494,2023-10-18,AGT,CLXBUS
BKG00011776,CUS0001291,2026-05-02,AGT,FLXFST
BKG00011777,CUS0003303,2024-05-02,WEB,WOWBUS
BKG00011778,CUS0003357,2024-12-23,GDS,YOWUS
BKG00011779,CUS0001536,2025-06-27,GDS,FLXFST
BKG00011780,CUS0002509,2025-08-05,OTA,BSSAVE
BKG00011781,CUS0004916,2024-02-29,OTA,WOWBUS
BKG00011782,CUS0002953,2025-02-16,WEB,YOWUS
BKG00011783,CUS0003949,2023-10-04,CTR,FLXFST
BKG00011784,CUS0000841,2026-05-05,GDS,CLXSAV
BKG00011785,CUS0001835,2025-10-09,GDS,GRPECO
BKG00011786,CUS0003826,2024-03-21,AGT,CLXBUS
BKG00011787,CUS0001144,2024-01-29,OTA,GRPECO
