guest_id,customer_key,preferred_room_type,smoking_preference,special_request,created_at
CUS0004352,4352,EXC,Non-Smoking,None,2025-07-22
CUS0004353,4353,SUP,Non-Smoking,High Floor,2024-07-31
CUS0004354,4354,STD,Non-Smoking,High Floor,2024-10-16
CUS0004355,4355,SUP,Non-Smoking,High Floor,2025-11-14
CUS0004356,4356,DLX,Non-Smoking,Baby Cot,2024-12-28
CUS0004357,4357,STD,Non-Smoking,Near Elevator,2024-09-26
CUS0004358,4358,DLX,Smoking,Near Elevator,2026-01-24
CUS0004359,4359,SUT,Non-Smoking,None,2026-05-12
CUS0004360,4360,SUT,Non-Smoking,High Floor,2025-04-06
CUS0004361,4361,STD,Smoking,None,2025-11-10
CUS0004362,4362,SUT,Non-Smoking,Baby Cot,2025-12-27
CUS0004363,4363,EXC,Non-Smoking,High Floor,2025-03-31
CUS0004364,4364,STD,Non-Smoking,High Floor,2025-09-15
CUS0004365,4365,SUP,Non-Smoking,None,2026-02-17
CUS0004366,4366,SUT,Non-Smoking,Late Check-In,2026-05-12
CUS0004367,4367,DLX,Non-Smoking,None,2025-06-13
CUS0004368,4368,SUP,Non-Smoking,Late Check-In,2025-08-05
CUS0004369,4369,SUP,Smoking,None,2024-09-20
CUS0004370,4370,SUT,Non-Smoking,None,2025-07-23
CUS0004371,4371,STD,Smoking,None,2025-04-06
CUS0004372,4372,DLX,Non-Smoking,Late Check-In,2025-09-11
CUS0004373,4373,SUP,Non-Smoking,Late Check-In,2026-01-14
CUS0004374,4374,STD,Non-Smoking,Baby Cot,2025-12-20
CUS0004375,4375,STD,Non-Smoking,High Floor,2024-08-22
CUS0004376,4376,STD,Smoking,High Floor,2024-10-25
CUS0004377,4377,SUT,Smoking,Near Elevator,2025-06-29
CUS0004378,4378,SUT,Non-Smoking,Baby Cot,2025-06-30
CUS0004379,4379,EXC,Non-Smoking,High Floor,2025-08-31
CUS0004380,4380,EXC,Non-Smoking,None,2025-09-05
CUS0004381,4381,STD,Smoking,Late Check-In,2025-07-02
CUS0004382,4382,SUT,Smoking,Near Elevator,2025-06-11
CUS0004383,4383,SUP,Non-Smoking,None,2024-11-24
CUS0004384,4384,EXC,Non-Smoking,Late Check-In,2025-01-03
CUS0004385,4385,SUP,Smoking,High Floor,2025-08-17
CUS0004386,4386,SUP,Non-Smoking,None,2025-10-24
CUS0004387,4387,DLX,Non-Smoking,None,2026-02-01
CUS0004388,4388,DLX,Non-Smoking,Baby Cot,2024-06-07
CUS0004389,4389,DLX,Non-Smoking,None,2025-05-17
CUS0004390,4390,STD,Non-Smoking,None,2025-05-22
CUS0004391,4391,STD,Non-Smoking,Baby Cot,2026-03-16
CUS0004392,4392,DLX,Non-Smoking,High Floor,2025-04-30
CUS0004393,4393,SUT,Non-Smoking,Near Elevator,2024-07-02
CUS0004394,4394,STD,Smoking,Late Check-In,2024-11-01
CUS0004395,4395,EXC,Non-Smoking,None,2025-03-04
CUS0004396,4396,EXC,Smoking,None,2025-12-24
CUS0004397,4397,SUP,Non-Smoking,High Floor,2024-06-28
CUS0004398,4398,DLX,Non-Smoking,Near Elevator,2025-03-17
CUS0004399,4399,EXC,Non-Smoking,Baby Cot,2025-08-01
CUS0004400,4400,SUP,Smoking,Near Elevator,2024-10-06
CUS0004401,4401,EXC,Non-Smoking,Near Elevator,2025-05-03
CUS0004402,4402,EXC,Non-Smoking,Near Elevator,2025-08-20
CUS0004403,4403,SUP,Non-Smoking,Near Elevator,2025-09-24
CUS0004404,4404,SUP,Non-Smoking,Baby Cot,2024-11-26
CUS0004405,4405,SUP,Non-Smoking,Near Elevator,2025-07-27
CUS0004406,4406,DLX,Non-Smoking,Baby Cot,2025-02-06
CUS0004407,4407,SUP,Non-Smoking,Baby Cot,2026-01-19
CUS0004408,4408,EXC,Non-Smoking,High Floor,2025-10-25
CUS0004409,4409,DLX,Non-Smoking,None,2025-06-12
CUS0004410,4410,STD,Non-Smoking,None,2025-11-12
CUS0004411,4411,STD,Smoking,Baby Cot,2026-04-23
CUS0004412,4412,EXC,Non-Smoking,Near Elevator,2025-09-15
CUS0004413,4413,STD,Non-Smoking,Late Check-In,2025-06-24
CUS0004414,4414,EXC,Non-Smoking,None,2025-01-03
CUS0004415,4415,DLX,Smoking,High Floor,2024-10-30
CUS0004416,4416,SUP,Non-Smoking,None,2024-10-04
CUS0004417,4417,STD,Non-Smoking,Near Elevator,2024-08-24
CUS0004418,4418,SUT,Non-Smoking,None,2024-09-22
CUS0004419,4419,DLX,Non-Smoking,None,2024-08-13
CUS0004420,4420,EXC,Non-Smoking,Baby Cot,2024-08-15
CUS0004421,4421,EXC,Non-Smoking,Near Elevator,2024-11-22
CUS0004422,4422,SUT,Smoking,High Floor,2024-05-25
CUS0004423,4423,STD,Non-Smoking,High Floor,2025-02-13
CUS0004424,4424,SUT,Non-Smoking,None,2025-09-05
CUS0004425,4425,SUT,Non-Smoking,None,2025-03-24
CUS0004426,4426,EXC,Non-Smoking,None,2025-08-15
CUS0004427,4427,SUT,Non-Smoking,High Floor,2024-09-18
CUS0004428,4428,EXC,Non-Smoking,High Floor,2025-01-22
CUS0004429,4429,SUT,Non-Smoking,None,2026-03-22
CUS0004430,4430,DLX,Non-Smoking,None,2025-12-15
CUS0004431,4431,STD,Non-Smoking,None,2024-08-26
CUS0004432,4432,STD,Non-Smoking,Near Elevator,2024-07-18
CUS0004433,4433,DLX,Non-Smoking,Late Check-In,2025-09-13
CUS0004434,4434,STD,Non-Smoking,Baby Cot,2025-06-25
CUS0004435,4435,DLX,Non-Smoking,Late Check-In,2024-09-04
CUS0004436,4436,EXC,Non-Smoking,High Floor,2025-07-17
CUS0004437,4437,SUT,Non-Smoking,Baby Cot,2026-01-09
CUS0004438,4438,EXC,Non-Smoking,Near Elevator,2025-01-07
CUS0004439,4439,SUT,Smoking,Late Check-In,2025-02-07
CUS0004440,4440,DLX,Non-Smoking,Near Elevator,2025-09-29
CUS0004441,4441,STD,Non-Smoking,None,2024-09-13
CUS0004442,4442,STD,Smoking,High Floor,2024-09-06
CUS0004443,4443,EXC,Non-Smoking,None,2025-07-01
CUS0004444,4444,SUP,Non-Smoking,Near Elevator,2025-01-01
CUS0004445,4445,SUT,Non-Smoking,Baby Cot,2025-10-29
CUS0004446,4446,DLX,Non-Smoking,Baby Cot,2025-08-15
CUS0004447,4447,STD,Non-Smoking,None,2024-12-21
CUS0004448,4448,SUT,Non-Smoking,Near Elevator,2025-06-08
CUS0004449,4449,SUP,Non-Smoking,High Floor,2024-08-05
CUS0004450,4450,DLX,Non-Smoking,High Floor,2025-03-17
CUS0004451,4451,SUP,Non-Smoking,High Floor,2025-10-06
CUS0004452,4452,SUT,Non-Smoking,Near Elevator,2026-02-16
CUS0004453,4453,SUP,Non-Smoking,Baby Cot,2024-12-06
CUS0004454,4454,DLX,Non-Smoking,None,2024-05-31
CUS0004455,4455,SUP,Smoking,Late Check-In,2026-05-23
CUS0004456,4456,STD,Non-Smoking,High Floor,2025-06-23
CUS0004457,4457,STD,Non-Smoking,High Floor,2025-10-27
CUS0004458,4458,DLX,Non-Smoking,None,2026-02-27
CUS0004459,4459,STD,Non-Smoking,High Floor,2024-09-22
CUS0004460,4460,DLX,Non-Smoking,Baby Cot,2025-05-06
CUS0004461,4461,EXC,Non-Smoking,Baby Cot,2025-11-18
CUS0004462,4462,SUP,Smoking,Near Elevator,2026-02-19
CUS0004463,4463,SUP,Non-Smoking,Baby Cot,2025-01-12
CUS0004464,4464,SUT,Non-Smoking,Near Elevator,2024-06-07
CUS0004465,4465,SUP,Non-Smoking,Late Check-In,2024-12-30
CUS0004466,4466,DLX,Non-Smoking,Late Check-In,2024-05-30
CUS0004467,4467,SUP,Non-Smoking,High Floor,2025-06-24
CUS0004468,4468,SUP,Non-Smoking,Near Elevator,2025-05-22
CUS0004469,4469,EXC,Non-Smoking,Late Check-In,2026-05-12
CUS0004470,4470,DLX,Non-Smoking,Late Check-In,2026-04-23
CUS0004471,4471,SUP,Non-Smoking,Baby Cot,2024-08-14
CUS0004472,4472,STD,Non-Smoking,Near Elevator,2024-12-27
CUS0004473,4473,EXC,Non-Smoking,Baby Cot,2025-12-01
CUS0004474,4474,DLX,Non-Smoking,Baby Cot,2026-04-30
CUS0004475,4475,DLX,Non-Smoking,Near Elevator,2025-01-09
CUS0004476,4476,SUP,Smoking,Baby Cot,2024-09-14
CUS0004477,4477,DLX,Non-Smoking,High Floor,2025-05-04
CUS0004478,4478,SUP,Non-Smoking,None,2025-02-13
CUS0004479,4479,DLX,Non-Smoking,High Floor,2024-06-09
CUS0004480,4480,EXC,Non-Smoking,None,2025-07-12
CUS0004481,4481,EXC,Non-Smoking,None,2026-03-07
CUS0004482,4482,DLX,Non-Smoking,High Floor,2024-06-06
CUS0004483,4483,SUT,Non-Smoking,Near Elevator,2025-03-18
CUS0004484,4484,STD,Non-Smoking,Late Check-In,2026-02-22
CUS0004485,4485,DLX,Non-Smoking,Near Elevator,2024-10-03
CUS0004486,4486,EXC,Non-Smoking,None,2026-01-14
CUS0004487,4487,STD,Non-Smoking,None,2024-06-22
CUS0004488,4488,SUP,Non-Smoking,Near Elevator,2026-01-14
CUS0004489,4489,DLX,Non-Smoking,Near Elevator,2025-11-12
CUS0004490,4490,SUP,Non-Smoking,None,2026-01-25
CUS0004491,4491,STD,Non-Smoking,Late Check-In,2025-10-18
CUS0004492,4492,DLX,Smoking,None,2026-01-27
CUS0004493,4493,EXC,Non-Smoking,Late Check-In,2026-04-10
CUS0004494,4494,DLX,Non-Smoking,High Floor,2025-08-08
CUS0004495,4495,DLX,Non-Smoking,Near Elevator,2024-06-19
CUS0004496,4496,STD,Non-Smoking,Near Elevator,2024-10-24
CUS0004497,4497,STD,Non-Smoking,High Floor,2026-02-26
CUS0004498,4498,EXC,Smoking,Near Elevator,2025-11-29
CUS0004499,4499,STD,Non-Smoking,High Floor,2025-01-04
CUS0004500,4500,STD,Non-Smoking,High Floor,2025-12-09
CUS0004501,4501,SUP,Non-Smoking,Baby Cot,2025-02-05
CUS0004502,4502,EXC,Non-Smoking,Baby Cot,2024-10-18
CUS0004503,4503,EXC,Non-Smoking,Baby Cot,2024-07-29
CUS0004504,4504,EXC,Non-Smoking,None,2025-01-16
CUS0004505,4505,DLX,Non-Smoking,Baby Cot,2026-03-25
CUS0004506,4506,DLX,Smoking,High Floor,2025-01-26
CUS0004507,4507,EXC,Non-Smoking,Baby Cot,2024-08-28
CUS0004508,4508,DLX,Non-Smoking,Near Elevator,2024-12-22
CUS0004509,4509,STD,Non-Smoking,Late Check-In,2024-09-03
CUS0004510,4510,SUP,Non-Smoking,None,2024-07-20
CUS0004511,4511,DLX,Non-Smoking,High Floor,2025-09-19
CUS0004512,4512,DLX,Non-Smoking,High Floor,2025-11-30
CUS0004513,4513,SUP,Non-Smoking,None,2025-10-04
CUS0004514,4514,SUP,Non-Smoking,Baby Cot,2025-06-21
CUS0004515,4515,DLX,Non-Smoking,High Floor,2025-06-18
CUS0004516,4516,EXC,Non-Smoking,Near Elevator,2025-02-13
CUS0004517,4517,SUP,Non-Smoking,Baby Cot,2026-02-16
CUS0004518,4518,SUT,Non-Smoking,None,2024-10-04
CUS0004519,4519,SUT,Non-Smoking,High Floor,2026-03-17
CUS0004520,4520,STD,Non-Smoking,Near Elevator,2024-10-02
CUS0004521,4521,SUT,Non-Smoking,Baby Cot,2025-11-09
CUS0004522,4522,DLX,Non-Smoking,Late Check-In,2025-09-02
CUS0004523,4523,EXC,Non-Smoking,High Floor,2026-05-03
CUS0004524,4524,SUP,Non-Smoking,Baby Cot,2025-08-24
CUS0004525,4525,EXC,Non-Smoking,High Floor,2025-06-03
CUS0004526,4526,DLX,Non-Smoking,Baby Cot,2025-04-19
CUS0004527,4527,DLX,Smoking,Late Check-In,2024-12-12
CUS0004528,4528,SUP,Non-Smoking,Late Check-In,2024-08-14
CUS0004529,4529,SUP,Smoking,None,2025-08-03
CUS0004530,4530,STD,Non-Smoking,Late Check-In,2025-07-05
CUS0004531,4531,EXC,Non-Smoking,None,2024-11-02
CUS0004532,4532,STD,Smoking,Baby Cot,2025-08-28
CUS0004533,4533,EXC,Non-Smoking,Near Elevator,2025-02-22
CUS0004534,4534,EXC,Smoking,High Floor,2025-08-23
CUS0004535,4535,SUT,Non-Smoking,Near Elevator,2026-04-13
CUS0004536,4536,SUT,Non-Smoking,None,2024-10-03
CUS0004537,4537,EXC,Non-Smoking,Near Elevator,2025-08-17
CUS0004538,4538,DLX,Non-Smoking,None,2025-12-01
CUS0004539,4539,DLX,Non-Smoking,None,2025-03-12
CUS0004540,4540,DLX,Non-Smoking,Late Check-In,2025-03-18
CUS0004541,4541,DLX,Non-Smoking,Baby Cot,2025-08-09
CUS0004542,4542,DLX,Non-Smoking,High Floor,2025-01-04
CUS0004543,4543,SUP,Non-Smoking,Near Elevator,2025-12-01
CUS0004544,4544,EXC,Non-Smoking,None,2025-02-05
CUS0004545,4545,DLX,Smoking,Late Check-In,2025-03-23
CUS0004546,4546,DLX,Non-Smoking,Baby Cot,2025-07-22
CUS0004547,4547,DLX,Non-Smoking,Late Check-In,2026-02-25
CUS0004548,4548,SUT,Non-Smoking,None,2025-10-09
CUS0004549,4549,EXC,Non-Smoking,None,2025-12-04
CUS0004550,4550,SUT,Non-Smoking,None,2024-11-09
CUS0004551,4551,EXC,Non-Smoking,Near Elevator,2026-01-17
CUS0004552,4552,SUP,Smoking,None,2025-11-01
CUS0004553,4553,SUT,Non-Smoking,Near Elevator,2024-07-12
CUS0004554,4554,EXC,Non-Smoking,High Floor,2026-01-29
CUS0004555,4555,SUP,Non-Smoking,None,2025-10-05
CUS0004556,4556,EXC,Non-Smoking,Baby Cot,2025-08-16
CUS0004557,4557,STD,Non-Smoking,Near Elevator,2025-03-04
CUS0004558,4558,SUT,Non-Smoking,High Floor,2025-02-23
CUS0004559,4559,SUP,Non-Smoking,High Floor,2025-08-25
CUS0004560,4560,SUT,Non-Smoking,Near Elevator,2024-07-31
CUS0004561,4561,SUP,Non-Smoking,High Floor,2024-06-28
CUS0004562,4562,EXC,Non-Smoking,Near Elevator,2024-07-08
CUS0004563,4563,EXC,Non-Smoking,Near Elevator,2025-04-13
CUS0004564,4564,STD,Non-Smoking,Late Check-In,2025-12-06
CUS0004565,4565,SUT,Smoking,Near Elevator,2025-06-25
CUS0004566,4566,STD,Non-Smoking,None,2024-09-22
CUS0004567,4567,DLX,Non-Smoking,Baby Cot,2025-08-24
CUS0004568,4568,SUT,Non-Smoking,Late Check-In,2024-06-25
CUS0004569,4569,EXC,Non-Smoking,None,2025-01-22
CUS0004570,4570,SUT,Non-Smoking,Near Elevator,2024-10-04
CUS0004571,4571,STD,Non-Smoking,Late Check-In,2024-06-16
CUS0004572,4572,STD,Non-Smoking,Late Check-In,2024-12-23
CUS0004573,4573,EXC,Non-Smoking,Baby Cot,2024-06-17
CUS0004574,4574,DLX,Non-Smoking,Late Check-In,2025-11-16
CUS0004575,4575,EXC,Non-Smoking,None,2025-12-16
CUS0004576,4576,SUT,Non-Smoking,Baby Cot,2025-04-07
CUS0004577,4577,DLX,Non-Smoking,Baby Cot,2026-02-24
CUS0004578,4578,STD,Non-Smoking,Late Check-In,2025-06-30
CUS0004579,4579,DLX,Non-Smoking,Baby Cot,2026-02-13
CUS0004580,4580,DLX,Non-Smoking,Near Elevator,2026-03-07
CUS0004581,4581,SUP,Non-Smoking,Near Elevator,2025-04-29
CUS0004582,4582,SUP,Non-Smoking,None,2024-06-01
CUS0004583,4583,DLX,Non-Smoking,Late Check-In,2025-02-24
CUS0004584,4584,EXC,Non-Smoking,Late Check-In,2025-06-24
CUS0004585,4585,EXC,Non-Smoking,High Floor,2026-03-24
CUS0004586,4586,SUT,Non-Smoking,High Floor,2025-02-06
CUS0004587,4587,SUP,Non-Smoking,None,2025-04-09
CUS0004588,4588,SUT,Non-Smoking,High Floor,2026-02-09
CUS0004589,4589,STD,Non-Smoking,Late Check-In,2025-10-23
CUS0004590,4590,SUT,Non-Smoking,Near Elevator,2026-05-22
CUS0004591,4591,SUP,Non-Smoking,None,2025-09-29
CUS0004592,4592,SUP,Non-Smoking,Baby Cot,2025-12-15
CUS0004593,4593,SUT,Non-Smoking,Baby Cot,2026-04-25
CUS0004594,4594,SUP,Non-Smoking,Late Check-In,2025-12-10
CUS0004595,4595,EXC,Non-Smoking,High Floor,2026-04-16
CUS0004596,4596,EXC,Non-Smoking,High Floor,2026-03-02
CUS0004597,4597,EXC,Non-Smoking,None,2025-04-30
CUS0004598,4598,SUT,Non-Smoking,None,2025-07-07
CUS0004599,4599,DLX,Non-Smoking,High Floor,2025-03-05
CUS0004600,4600,SUP,Non-Smoking,None,2025-01-23
CUS0004601,4601,STD,Non-Smoking,Late Check-In,2025-04-12
CUS0004602,4602,DLX,Non-Smoking,Late Check-In,2026-04-12
CUS0004603,4603,SUP,Non-Smoking,Late Check-In,2024-09-19
CUS0004604,4604,DLX,Non-Smoking,None,2025-10-08
CUS0004605,4605,STD,Non-Smoking,Baby Cot,2026-03-01
CUS0004606,4606,STD,Non-Smoking,Near Elevator,2025-05-04
CUS0004607,4607,SUT,Non-Smoking,Near Elevator,2024-08-19
CUS0004608,4608,DLX,Non-Smoking,Late Check-In,2024-08-04
CUS0004609,4609,STD,Non-Smoking,Late Check-In,2025-09-06
CUS0004610,4610,EXC,Non-Smoking,None,2024-07-02
CUS0004611,4611,DLX,Non-Smoking,Near Elevator,2024-06-19
CUS0004612,4612,EXC,Non-Smoking,Baby Cot,2026-02-04
CUS0004613,4613,SUT,Non-Smoking,High Floor,2026-05-23
CUS0004614,4614,SUT,Non-Smoking,Baby Cot,2025-04-29
CUS0004615,4615,DLX,Non-Smoking,Baby Cot,2025-05-09
CUS0004616,4616,STD,Non-Smoking,Baby Cot,2024-09-10
CUS0004617,4617,SUT,Non-Smoking,High Floor,2025-01-16
CUS0004618,4618,SUP,Non-Smoking,High Floor,2025-11-26
CUS0004619,4619,STD,Non-Smoking,Baby Cot,2025-11-24
CUS0004620,4620,DLX,Non-Smoking,Baby Cot,2025-08-08
CUS0004621,4621,DLX,Non-Smoking,Late Check-In,2025-03-09
CUS0004622,4622,EXC,Non-Smoking,Late Check-In,2025-11-08
CUS0004623,4623,SUP,Non-Smoking,Late Check-In,2024-06-30
CUS0004624,4624,EXC,Smoking,High Floor,2024-07-17
CUS0004625,4625,STD,Non-Smoking,Baby Cot,2024-11-17
CUS0004626,4626,STD,Non-Smoking,Late Check-In,2025-11-22
CUS0004627,4627,EXC,Non-Smoking,Near Elevator,2024-11-28
CUS0004628,4628,STD,Non-Smoking,None,2024-11-15
CUS0004629,4629,STD,Non-Smoking,None,2024-06-17
CUS0004630,4630,STD,Non-Smoking,High Floor,2025-08-09
CUS0004631,4631,SUP,Non-Smoking,Baby Cot,2025-06-17
CUS0004632,4632,SUP,Non-Smoking,Near Elevator,2026-02-03
CUS0004633,4633,SUT,Non-Smoking,None,2026-03-02
CUS0004634,4634,EXC,Non-Smoking,Near Elevator,2026-04-17
CUS0004635,4635,EXC,Non-Smoking,Baby Cot,2026-05-05
CUS0004636,4636,DLX,Non-Smoking,Late Check-In,2026-03-30
CUS0004637,4637,EXC,Non-Smoking,Late Check-In,2025-03-03
CUS0004638,4638,SUP,Non-Smoking,Late Check-In,2025-04-30
CUS0004639,4639,SUT,Smoking,Late Check-In,2025-02-27
CUS0004640,4640,SUP,Non-Smoking,High Floor,2025-05-02
CUS0004641,4641,SUT,Non-Smoking,High Floor,2025-12-15
CUS0004642,4642,EXC,Non-Smoking,High Floor,2024-11-06
CUS0004643,4643,SUT,Non-Smoking,Late Check-In,2025-01-20
CUS0004644,4644,SUP,Non-Smoking,Baby Cot,2026-02-28
CUS0004645,4645,SUT,Non-Smoking,None,2025-08-13
CUS0004646,4646,DLX,Non-Smoking,High Floor,2025-04-07
CUS0004647,4647,DLX,Non-Smoking,High Floor,2025-12-26
CUS0004648,4648,STD,Non-Smoking,Late Check-In,2024-12-12
CUS0004649,4649,SUT,Non-Smoking,Baby Cot,2025-02-16
CUS0004650,4650,SUT,Non-Smoking,None,2025-05-24
CUS0004651,4651,SUP,Non-Smoking,High Floor,2026-03-01
CUS0004652,4652,DLX,Non-Smoking,Late Check-In,2026-02-05
CUS0004653,4653,STD,Non-Smoking,Late Check-In,2024-11-10
CUS0004654,4654,EXC,Non-Smoking,High Floor,2025-07-11
CUS0004655,4655,SUT,Non-Smoking,Near Elevator,2025-09-23
CUS0004656,4656,SUP,Non-Smoking,None,2025-04-02
CUS0004657,4657,STD,Non-Smoking,Near Elevator,2024-11-16
CUS0004658,4658,SUP,Non-Smoking,None,2025-07-03
CUS0004659,4659,DLX,Non-Smoking,Near Elevator,2025-06-12
CUS0004660,4660,SUP,Non-Smoking,High Floor,2026-01-31
CUS0004661,4661,SUT,Non-Smoking,Near Elevator,2026-03-12
CUS0004662,4662,SUP,Non-Smoking,Near Elevator,2024-08-06
CUS0004663,4663,SUT,Non-Smoking,High Floor,2024-09-25
CUS0004664,4664,EXC,Non-Smoking,High Floor,2025-10-16
CUS0004665,4665,SUP,Non-Smoking,Late Check-In,2025-05-22
CUS0004666,4666,SUT,Non-Smoking,Baby Cot,2025-04-24
CUS0004667,4667,SUP,Non-Smoking,Late Check-In,2025-02-18
CUS0004668,4668,SUT,Non-Smoking,Baby Cot,2024-07-04
CUS0004669,4669,EXC,Non-Smoking,Near Elevator,2024-12-12
CUS0004670,4670,DLX,Non-Smoking,High Floor,2026-04-03
CUS0004671,4671,DLX,Non-Smoking,High Floor,2024-11-01
CUS0004672,4672,EXC,Non-Smoking,High Floor,2026-01-24
CUS0004673,4673,SUT,Non-Smoking,Near Elevator,2025-10-14
CUS0004674,4674,EXC,Non-Smoking,Near Elevator,2025-01-10
CUS0004675,4675,SUT,Non-Smoking,High Floor,2025-12-08
CUS0004676,4676,STD,Non-Smoking,High Floor,2025-06-01
CUS0004677,4677,DLX,Smoking,High Floor,2024-11-19
CUS0004678,4678,SUP,Non-Smoking,Late Check-In,2026-03-14
CUS0004679,4679,STD,Non-Smoking,Near Elevator,2025-11-22
CUS0004680,4680,SUT,Smoking,High Floor,2025-07-13
CUS0004681,4681,SUT,Non-Smoking,Baby Cot,2025-04-07
CUS0004682,4682,SUT,Non-Smoking,None,2025-12-02
CUS0004683,4683,EXC,Non-Smoking,Late Check-In,2024-06-16
CUS0004684,4684,DLX,Non-Smoking,Late Check-In,2024-11-09
CUS0004685,4685,EXC,Non-Smoking,Baby Cot,2025-04-07
CUS0004686,4686,SUP,Non-Smoking,Near Elevator,2024-06-20
CUS0004687,4687,SUT,Non-Smoking,None,2024-06-22
CUS0004688,4688,SUT,Non-Smoking,Near Elevator,2024-08-26
CUS0004689,4689,SUT,Non-Smoking,Baby Cot,2024-10-26
CUS0004690,4690,SUT,Non-Smoking,Near Elevator,2025-09-29
CUS0004691,4691,STD,Non-Smoking,High Floor,2024-11-15
CUS0004692,4692,EXC,Non-Smoking,Baby Cot,2025-04-25
CUS0004693,4693,STD,Non-Smoking,Late Check-In,2025-03-16
CUS0004694,4694,SUP,Non-Smoking,High Floor,2025-06-30
CUS0004695,4695,EXC,Smoking,High Floor,2025-12-30
CUS0004696,4696,EXC,Smoking,Near Elevator,2025-11-18
CUS0004697,4697,STD,Non-Smoking,Late Check-In,2025-04-22
CUS0004698,4698,SUT,Non-Smoking,High Floor,2025-05-12
CUS0004699,4699,SUT,Non-Smoking,Baby Cot,2026-02-16
CUS0004700,4700,SUT,Non-Smoking,Near Elevator,2025-02-10
CUS0004701,4701,EXC,Non-Smoking,Near Elevator,2026-04-23
CUS0004702,4702,STD,Non-Smoking,Baby Cot,2025-12-27
CUS0004703,4703,DLX,Non-Smoking,Late Check-In,2026-04-05
CUS0004704,4704,SUP,Smoking,Baby Cot,2026-01-10
CUS0004705,4705,STD,Non-Smoking,High Floor,2026-02-13
CUS0004706,4706,EXC,Non-Smoking,Baby Cot,2024-12-09
CUS0004707,4707,DLX,Non-Smoking,High Floor,2025-06-06
CUS0004708,4708,EXC,Non-Smoking,Near Elevator,2024-06-09
CUS0004709,4709,SUT,Non-Smoking,High Floor,2025-03-27
CUS0004710,4710,STD,Non-Smoking,High Floor,2026-05-12
CUS0004711,4711,SUT,Non-Smoking,Near Elevator,2026-01-31
CUS0004712,4712,SUP,Non-Smoking,None,2026-03-13
CUS0004713,4713,SUP,Non-Smoking,Baby Cot,2024-06-30
CUS0004714,4714,DLX,Non-Smoking,Near Elevator,2025-05-05
CUS0004715,4715,EXC,Non-Smoking,None,2025-12-22
CUS0004716,4716,STD,Non-Smoking,Near Elevator,2026-04-05
CUS0004717,4717,EXC,Non-Smoking,Near Elevator,2026-03-26
CUS0004718,4718,STD,Smoking,High Floor,2025-06-05
CUS0004719,4719,DLX,Smoking,Near Elevator,2024-06-16
CUS0004720,4720,SUP,Non-Smoking,High Floor,2025-11-10
CUS0004721,4721,DLX,Non-Smoking,High Floor,2024-09-05
CUS0004722,4722,STD,Non-Smoking,Late Check-In,2025-07-06
CUS0004723,4723,DLX,Smoking,None,2025-02-05
CUS0004724,4724,EXC,Non-Smoking,Late Check-In,2025-08-10
CUS0004725,4725,STD,Non-Smoking,None,2024-07-02
CUS0004726,4726,DLX,Non-Smoking,High Floor,2026-01-22
CUS0004727,4727,EXC,Non-Smoking,Baby Cot,2026-01-12
CUS0004728,4728,EXC,Non-Smoking,Late Check-In,2025-02-02
CUS0004729,4729,EXC,Non-Smoking,Late Check-In,2025-08-08
CUS0004730,4730,EXC,Non-Smoking,High Floor,2026-04-16
CUS0004731,4731,DLX,Non-Smoking,High Floor,2024-12-01
CUS0004732,4732,SUP,Smoking,None,2024-07-05
CUS0004733,4733,SUP,Non-Smoking,None,2024-11-07
CUS0004734,4734,SUP,Non-Smoking,Near Elevator,2025-03-20
CUS0004735,4735,STD,Non-Smoking,High Floor,2025-03-26
CUS0004736,4736,EXC,Non-Smoking,High Floor,2024-11-06
CUS0004737,4737,EXC,Smoking,None,2024-11-06
CUS0004738,4738,SUT,Smoking,High Floor,2026-05-13
CUS0004739,4739,EXC,Non-Smoking,Late Check-In,2025-08-08
CUS0004740,4740,EXC,Smoking,Near Elevator,2024-12-10
CUS0004741,4741,DLX,Non-Smoking,Baby Cot,2026-03-10
CUS0004742,4742,SUT,Non-Smoking,None,2024-09-16
CUS0004743,4743,SUT,Smoking,Baby Cot,2024-07-08
CUS0004744,4744,EXC,Non-Smoking,Near Elevator,2026-03-11
CUS0004745,4745,SUP,Non-Smoking,Near Elevator,2025-01-11
CUS0004746,4746,SUT,Non-Smoking,High Floor,2025-12-19
CUS0004747,4747,DLX,Non-Smoking,Baby Cot,2024-11-29
CUS0004748,4748,DLX,Non-Smoking,Near Elevator,2024-08-11
CUS0004749,4749,SUP,Smoking,Near Elevator,2024-08-22
CUS0004750,4750,DLX,Non-Smoking,High Floor,2024-09-07
CUS0004751,4751,DLX,Non-Smoking,Late Check-In,2025-05-11
CUS0004752,4752,DLX,Non-Smoking,None,2025-03-05
CUS0004753,4753,EXC,Non-Smoking,High Floor,2025-12-10
CUS0004754,4754,DLX,Non-Smoking,Late Check-In,2024-12-07
CUS0004755,4755,SUP,Non-Smoking,Late Check-In,2025-08-27
CUS0004756,4756,SUP,Non-Smoking,Baby Cot,2025-06-17
CUS0004757,4757,EXC,Non-Smoking,None,2024-08-26
CUS0004758,4758,STD,Smoking,None,2024-12-18
CUS0004759,4759,DLX,Non-Smoking,None,2025-10-11
CUS0004760,4760,STD,Non-Smoking,High Floor,2024-07-29
CUS0004761,4761,STD,Non-Smoking,None,2025-04-17
CUS0004762,4762,DLX,Smoking,Late Check-In,2025-10-27
