guest_id,customer_key,loyalty_tier,preferred_room_type,special_requests,created_at,updated_at
CUS0011476,12440,BLUE,DLX,Non-smoking,2021-11-16 11:43:30,2023-04-11 13:56:35
CUS0011477,12441,BLUE,SUP,High floor,2021-06-19 22:57:16,2021-06-19 22:57:16
CUS0011478,12442,BLUE,DLX,Non-smoking,2022-03-20 17:18:29,2022-03-20 17:18:29
CUS0011479,12443,BLUE,DLX,,2022-07-21 17:25:52,2022-10-24 18:58:54
CUS0011480,12444,SILVER,SUP,,2023-04-02 21:49:45,2023-12-16 08:00:14
CUS0011481,12445,BLUE,EXE,,2021-06-23 01:11:11,2024-04-20 16:17:13
CUS0011482,12446,BLUE,EXE,King bed,2023-03-27 05:53:18,2023-03-27 05:53:18
CUS0011483,12447,BLUE,DLX,Near elevator,2021-11-30 19:18:39,2021-11-30 19:18:39
CUS0011484,12448,SILVER,DLX,,2022-04-23 15:42:47,2025-12-19 09:04:18
CUS0011485,12449,BLUE,SUP,King bed,2021-08-09 08:47:21,2023-10-05 18:25:01
CUS0011486,12450,BLUE,DLX,,2021-08-01 12:57:51,2021-08-01 12:57:51
CUS0011487,12451,BLUE,STD,High floor,2022-01-15 20:49:12,2022-02-02 22:51:38
CUS0011488,12452,BLUE,SUP,Non-smoking,2022-02-18 01:26:55,2024-08-18 00:39:53
CUS0011489,12453,BLUE,SUP,Non-smoking,2023-05-04 10:50:41,2023-06-03 09:58:46
CUS0011490,12455,SILVER,STD,High floor,2023-05-21 16:07:10,2024-01-09 07:08:33
CUS0011491,12456,GOLD,SUT,,2023-03-17 08:26:37,2023-03-17 08:26:37
CUS0011492,12457,GOLD,DLX,,2023-03-15 10:23:33,2025-06-02 06:28:09
CUS0011493,12458,GOLD,SUT,High floor,2021-07-22 11:46:11,2021-07-22 11:46:11
CUS0011494,12459,SILVER,SUT,High floor,2022-09-19 16:39:12,2022-09-19 16:39:12
CUS0011495,12460,BLUE,DLX,Near elevator,2021-06-05 15:46:48,2022-03-06 02:45:44
CUS0011496,12461,SILVER,DLX,Near elevator,2022-02-28 20:46:27,2024-10-14 15:07:45
CUS0011497,12462,BLUE,STD,King bed,2022-10-05 13:03:05,2022-10-05 13:03:05
CUS0011498,12463,GOLD,SUT,King bed,2023-03-16 09:42:39,2024-01-25 15:09:24
CUS0011499,12464,BLUE,SUP,,2022-04-12 20:12:38,2022-08-20 01:02:57
CUS0011500,12466,BLUE,SUT,,2023-06-05 03:32:45,2023-06-05 03:32:45
CUS0011501,12467,GOLD,SUP,,2021-10-05 08:20:17,2026-04-07 00:16:50
CUS0011502,12468,BLUE,SUT,King bed,2023-03-27 19:29:50,2023-07-02 16:01:33
CUS0011503,12469,GOLD,EXE,High floor,2022-02-20 13:54:49,2022-04-28 22:25:01
CUS0011504,12470,PLATINUM,DLX,King bed,2022-06-27 13:16:27,2022-08-23 16:05:32
CUS0011505,12471,BLUE,EXE,King bed,2021-07-03 12:57:51,2022-04-26 18:14:37
CUS0011506,12472,BLUE,EXE,,2021-10-25 07:26:53,2022-10-04 10:53:37
CUS0011507,12473,SILVER,SUP,Non-smoking,2022-10-06 13:25:50,2024-06-27 09:42:37
CUS0011508,12474,PLATINUM,STD,,2022-03-09 04:51:42,2023-07-28 12:19:48
CUS0011509,12475,SILVER,EXE,Non-smoking,2022-03-12 18:42:21,2022-11-01 16:01:12
CUS0011510,12476,BLUE,SUP,Non-smoking,2023-03-19 02:32:32,2023-03-19 02:32:32
CUS0011511,12477,BLUE,EXE,Near elevator,2023-03-05 07:19:43,2023-03-05 07:19:43
CUS0011512,12478,SILVER,EXE,High floor,2022-07-29 12:02:26,2022-07-29 12:02:26
CUS0011513,12479,BLUE,SUP,,2022-02-06 23:03:26,2022-02-06 23:03:26
CUS0011514,12480,BLUE,STD,,2022-05-15 15:15:39,2026-04-28 17:30:30
CUS0011515,12481,PLATINUM,SUP,Non-smoking,2022-10-21 03:12:29,2022-11-08 13:32:21
CUS0011516,12482,BLUE,DLX,High floor,2023-04-28 19:55:39,2023-04-28 19:55:39
CUS0011517,12483,GOLD,DLX,,2021-09-02 02:30:16,2022-10-14 00:35:46
CUS0011518,12484,BLUE,EXE,,2022-12-24 09:59:48,2024-11-12 08:39:05
CUS0011519,12485,BLUE,SUP,,2021-08-27 19:33:12,2021-11-22 19:40:43
CUS0011520,12486,PLATINUM,EXE,Near elevator,2022-10-01 06:48:27,2022-10-01 06:48:27
CUS0011521,12487,BLUE,SUT,King bed,2022-12-30 23:27:19,2023-03-03 22:16:48
CUS0011522,12488,GOLD,EXE,Near elevator,2021-11-14 06:54:00,2021-11-14 06:54:00
CUS0011523,12489,SILVER,SUT,,2021-11-03 13:57:53,2025-12-27 08:12:53
CUS0011524,12490,BLUE,EXE,Non-smoking,2021-09-08 11:23:11,2021-09-08 11:23:11
CUS0011525,12491,BLUE,STD,Near elevator,2022-08-13 17:58:34,2022-08-15 14:24:18
CUS0011526,12492,BLUE,SUP,,2023-02-13 14:14:19,2026-04-07 01:19:17
CUS0011527,12493,GOLD,SUP,,2023-05-04 06:04:49,2024-06-24 11:56:24
CUS0011528,12494,BLUE,EXE,,2022-11-14 13:44:14,2023-07-14 13:08:41
CUS0011529,12495,BLUE,EXE,High floor,2023-04-24 06:47:01,2023-04-24 06:47:01
CUS0011530,12496,BLUE,STD,,2022-08-12 07:36:47,2022-08-12 07:36:47
CUS0011531,12497,BLUE,SUP,,2021-12-17 21:50:22,2021-12-17 21:50:22
CUS0011532,12498,BLUE,STD,Non-smoking,2023-03-14 20:50:50,2023-03-14 20:50:50
CUS0011533,12499,BLUE,SUT,,2022-08-30 05:34:42,2023-08-31 19:08:28
CUS0011534,12500,BLUE,STD,,2023-04-26 22:18:49,2024-04-02 00:32:15
CUS0011535,12501,BLUE,EXE,Non-smoking,2022-01-08 21:56:21,2023-09-20 19:24:28
CUS0011536,12503,BLUE,EXE,Non-smoking,2023-04-12 02:56:26,2024-03-18 11:59:24
CUS0011537,12504,BLUE,SUP,,2022-05-22 04:32:53,2022-05-22 04:32:53
CUS0011538,12505,BLUE,STD,,2022-03-18 01:27:07,2024-07-24 13:15:39
CUS0011539,12506,BLUE,EXE,,2021-12-30 11:05:58,2026-03-12 21:41:14
CUS0011540,12507,GOLD,SUP,Near elevator,2022-01-23 23:57:19,2022-01-23 23:57:19
CUS0011541,12508,BLUE,SUP,,2022-04-11 17:05:16,2024-03-13 18:02:43
CUS0011542,12509,BLUE,DLX,Near elevator,2022-07-17 08:21:57,2022-07-17 08:21:57
CUS0011543,12510,BLUE,DLX,High floor,2022-09-27 03:25:56,2023-09-09 19:41:50
CUS0011544,12511,BLUE,DLX,Non-smoking,2022-01-20 20:07:30,2022-01-20 20:07:30
CUS0011545,12512,BLUE,SUP,King bed,2021-07-14 13:09:19,2021-07-14 13:09:19
CUS0011546,12513,BLUE,EXE,Non-smoking,2022-11-05 11:13:21,2024-08-10 05:13:04
CUS0011547,12514,BLUE,STD,Non-smoking,2022-06-10 00:57:11,2022-08-30 23:53:17
CUS0011548,12515,BLUE,STD,Non-smoking,2021-09-26 07:49:42,2021-09-26 07:49:42
CUS0011549,12517,BLUE,EXE,,2023-06-27 06:33:21,2026-04-07 23:53:23
CUS0011550,12518,BLUE,SUP,,2022-11-29 16:38:41,2022-11-29 16:38:41
CUS0011551,12519,BLUE,DLX,King bed,2021-10-14 03:12:41,2022-12-06 11:23:29
CUS0011552,12520,BLUE,SUT,,2021-09-19 08:49:44,2023-02-05 22:11:06
CUS0011553,12521,GOLD,STD,Non-smoking,2022-10-12 04:35:27,2024-04-27 09:40:21
CUS0011554,12522,BLUE,STD,King bed,2022-10-16 10:54:33,2024-01-30 18:42:30
CUS0011555,12523,BLUE,EXE,King bed,2022-08-19 11:14:12,2022-08-19 11:14:12
CUS0011556,12524,BLUE,SUP,,2022-10-04 14:28:11,2024-01-29 15:32:47
CUS0011557,12525,BLUE,DLX,Non-smoking,2021-06-25 02:32:43,2023-01-12 17:09:55
CUS0011558,12526,BLUE,SUP,,2021-12-14 04:41:59,2023-05-04 20:23:41
CUS0011559,12527,GOLD,DLX,Near elevator,2022-08-03 05:38:06,2025-12-10 12:24:40
CUS0011560,12528,BLUE,SUP,Non-smoking,2022-03-18 11:00:34,2022-03-18 11:00:34
CUS0011561,12529,BLUE,SUP,,2022-01-12 20:56:28,2024-01-19 07:03:31
CUS0011562,12530,SILVER,SUT,,2021-07-10 03:46:07,2025-10-28 08:46:55
CUS0011563,12531,BLUE,EXE,,2022-09-07 13:23:54,2024-09-06 03:39:08
CUS0011564,12532,BLUE,DLX,High floor,2023-02-24 06:52:32,2023-02-24 06:52:32
CUS0011565,12533,SILVER,EXE,,2022-04-03 07:20:34,2023-11-30 20:11:32
CUS0011566,12534,GOLD,STD,High floor,2022-02-15 06:35:34,2023-08-12 09:30:10
CUS0011567,12535,BLUE,SUT,Non-smoking,2022-03-12 11:13:45,2022-04-29 09:40:33
CUS0011568,12536,GOLD,STD,,2021-09-11 22:26:14,2022-08-09 04:29:42
CUS0011569,12537,PLATINUM,STD,High floor,2022-01-23 18:56:57,2022-01-23 18:56:57
CUS0011570,12539,BLUE,EXE,King bed,2025-01-13 10:24:00,2025-12-25 17:24:09
CUS0011571,12540,SILVER,SUP,King bed,2021-08-17 14:14:09,2023-01-30 14:58:32
CUS0011572,12541,BLUE,STD,,2022-06-25 18:53:53,2025-01-14 08:34:52
CUS0011573,12542,BLUE,SUT,Near elevator,2021-07-12 23:32:31,2022-12-22 11:51:06
CUS0011574,12543,SILVER,STD,,2022-03-14 09:07:54,2023-05-12 14:12:10
CUS0011575,12544,SILVER,SUP,King bed,2021-07-22 11:43:30,2021-12-06 08:46:27
CUS0011576,12545,BLUE,SUT,Non-smoking,2022-01-03 06:12:29,2024-04-20 20:44:00
CUS0011577,12546,GOLD,DLX,High floor,2023-01-18 05:24:32,2025-11-05 07:13:32
CUS0011578,12547,BLUE,DLX,Near elevator,2021-06-02 06:16:57,2021-06-02 06:16:57
CUS0011579,12548,BLUE,SUP,,2022-08-27 21:08:51,2025-03-12 03:13:43
CUS0011580,12549,BLUE,DLX,,2021-09-26 07:29:10,2024-08-17 03:15:21
CUS0011581,12550,BLUE,EXE,Near elevator,2021-09-25 18:28:14,2021-12-11 18:22:17
CUS0011582,12551,BLUE,EXE,King bed,2021-06-19 04:54:53,2024-03-31 12:26:55
CUS0011583,12552,BLUE,DLX,,2022-06-04 01:00:48,2026-04-27 10:26:15
CUS0011584,12553,BLUE,STD,High floor,2021-09-13 08:27:24,2021-09-13 08:27:24
CUS0011585,12554,GOLD,SUP,High floor,2023-03-25 16:11:51,2024-07-06 19:52:32
CUS0011586,12555,BLUE,EXE,,2021-06-08 12:54:26,2022-01-29 02:07:40
CUS0011587,12556,BLUE,STD,,2023-03-26 12:51:40,2023-03-30 01:20:56
CUS0011588,12557,BLUE,SUT,King bed,2023-01-21 06:07:31,2023-01-21 06:07:31
CUS0011589,12558,BLUE,STD,,2023-03-15 19:08:43,2023-03-15 19:08:43
CUS0011590,12559,BLUE,DLX,,2022-03-26 08:24:00,2024-10-25 22:25:04
CUS0011591,12560,BLUE,EXE,,2022-04-18 15:30:19,2026-03-09 03:37:15
CUS0011592,12561,SILVER,SUP,King bed,2022-01-22 10:54:12,2025-12-27 17:08:02
CUS0011593,12562,GOLD,EXE,,2022-04-12 22:37:50,2022-04-12 22:37:50
CUS0011594,12563,BLUE,SUP,High floor,2023-04-20 18:12:40,2025-06-30 21:20:51
CUS0011595,12564,SILVER,STD,,2021-11-30 23:41:52,2026-05-24 21:56:26
CUS0011596,12565,BLUE,SUT,,2023-04-21 20:57:13,2025-12-26 10:47:19
CUS0011597,12566,SILVER,SUP,,2022-03-26 07:35:53,2022-03-26 07:35:53
CUS0011598,12567,SILVER,SUT,High floor,2021-09-30 23:00:06,2022-08-02 08:03:50
CUS0011599,12568,SILVER,EXE,,2021-07-05 17:06:20,2025-06-03 03:34:26
CUS0011600,12569,BLUE,EXE,King bed,2022-12-24 21:13:15,2024-02-20 09:41:03
CUS0011601,12570,SILVER,SUT,Near elevator,2022-05-02 11:45:57,2024-11-19 08:03:03
CUS0011602,12571,BLUE,SUT,High floor,2023-01-08 19:53:23,2023-01-08 19:53:23
CUS0011603,12572,BLUE,SUT,,2021-11-21 12:24:15,2026-03-10 09:10:45
CUS0011604,12573,GOLD,SUT,High floor,2022-12-24 08:49:33,2022-12-24 08:49:33
CUS0011605,12574,SILVER,SUP,,2022-03-04 02:17:27,2024-05-05 17:39:36
CUS0011606,12575,BLUE,DLX,,2022-08-08 18:39:18,2024-07-31 08:34:23
CUS0011607,12576,BLUE,SUP,,2023-05-29 03:39:31,2023-05-29 03:39:31
CUS0011608,12577,BLUE,STD,High floor,2023-04-07 05:50:30,2023-08-29 09:02:29
CUS0011609,12578,SILVER,SUP,,2023-04-15 07:54:18,2025-09-19 16:32:24
CUS0011610,12579,SILVER,STD,Near elevator,2022-07-18 00:50:09,2022-09-04 15:35:50
CUS0011611,12580,SILVER,SUP,Non-smoking,2021-11-06 08:28:20,2023-03-05 19:48:05
CUS0011612,12581,PLATINUM,SUP,,2023-05-01 21:48:25,2024-10-12 18:56:59
CUS0011613,12582,BLUE,EXE,Non-smoking,2022-06-07 02:36:30,2023-12-10 08:14:31
CUS0011614,12583,GOLD,SUP,Non-smoking,2022-07-08 17:34:53,2024-01-05 03:46:18
CUS0011615,12584,BLUE,SUP,,2021-10-08 16:13:03,2022-09-07 12:46:30
CUS0011616,12585,SILVER,EXE,High floor,2021-10-21 06:20:59,2021-10-21 06:20:59
CUS0011617,12586,BLUE,DLX,,2023-05-17 23:44:15,2023-05-17 23:44:15
CUS0011618,12587,BLUE,STD,Near elevator,2022-11-02 22:30:02,2026-05-04 16:44:18
CUS0011619,12588,GOLD,SUP,,2023-01-20 00:16:04,2023-11-17 13:43:03
CUS0011620,12589,BLUE,DLX,,2021-07-16 21:24:01,2021-07-16 21:24:01
CUS0011621,12590,SILVER,DLX,Near elevator,2022-01-25 23:27:19,2022-03-06 14:09:20
CUS0011622,12591,SILVER,DLX,King bed,2023-02-17 08:45:49,2023-02-17 08:45:49
CUS0011623,12592,BLUE,SUP,King bed,2021-11-07 06:32:37,2023-11-13 13:22:13
CUS0011624,12593,BLUE,SUT,,2021-12-29 12:57:22,2021-12-29 12:57:22
CUS0011625,12594,BLUE,EXE,Non-smoking,2022-12-05 01:29:55,2026-01-02 21:59:16
CUS0011626,12595,SILVER,EXE,Non-smoking,2022-06-21 10:34:17,2022-06-21 10:34:17
CUS0011627,12596,BLUE,SUT,Near elevator,2021-06-07 03:40:34,2024-10-09 12:05:06
CUS0011628,12597,BLUE,SUP,,2022-04-27 17:14:31,2022-04-27 17:14:31
CUS0011629,12598,SILVER,SUP,Near elevator,2021-09-26 02:08:53,2026-01-21 19:18:36
CUS0011630,12599,BLUE,STD,Non-smoking,2022-04-22 18:01:34,2024-06-08 11:38:09
CUS0011631,12600,SILVER,SUT,King bed,2022-02-26 09:20:13,2024-05-01 05:39:26
CUS0011632,12601,BLUE,SUT,Non-smoking,2022-11-06 12:20:47,2022-11-06 12:20:47
CUS0011633,12603,BLUE,STD,Near elevator,2023-07-27 05:34:36,2024-01-11 20:15:41
CUS0011634,12604,GOLD,DLX,Non-smoking,2021-10-23 04:49:53,2023-02-06 23:52:03
CUS0011635,12605,BLUE,DLX,Non-smoking,2022-01-02 20:22:01,2022-07-17 14:00:28
CUS0011636,12606,BLUE,DLX,,2023-04-09 14:22:11,2023-04-09 14:22:11
CUS0011637,12607,BLUE,SUT,,2021-06-06 08:07:41,2023-03-06 00:23:34
CUS0011638,12608,GOLD,STD,,2022-09-29 18:54:56,2022-09-29 18:54:56
CUS0011639,12610,GOLD,DLX,Near elevator,2023-10-14 03:31:52,2023-11-17 20:48:09
CUS0011640,12611,BLUE,SUT,,2023-01-17 12:16:00,2026-04-17 01:03:31
CUS0011641,12612,BLUE,SUT,,2023-05-26 13:13:55,2025-08-22 23:27:58
CUS0011642,12613,PLATINUM,STD,King bed,2021-10-02 22:25:56,2021-11-03 01:27:18
CUS0011643,12614,GOLD,EXE,,2023-02-19 02:34:46,2023-02-19 02:34:46
CUS0011644,12615,BLUE,STD,Near elevator,2022-06-18 05:19:19,2023-10-24 06:49:08
CUS0011645,12616,BLUE,EXE,Near elevator,2022-04-24 11:44:53,2024-01-09 07:37:16
CUS0011646,12617,BLUE,SUT,Near elevator,2023-03-27 18:39:55,2023-07-14 00:54:58
CUS0011647,12618,BLUE,DLX,High floor,2022-09-01 00:52:25,2022-09-01 00:52:25
CUS0011648,12620,BLUE,SUT,,2023-11-01 06:10:34,2023-11-01 06:10:34
CUS0011649,12621,SILVER,SUP,Non-smoking,2022-06-18 11:55:10,2024-11-13 22:24:41
CUS0011650,12622,BLUE,STD,Non-smoking,2022-05-03 05:23:46,2024-02-23 07:52:19
CUS0011651,12623,SILVER,STD,Non-smoking,2022-07-22 10:08:18,2022-07-22 10:08:18
CUS0011652,12624,BLUE,DLX,Non-smoking,2023-03-26 17:39:35,2023-03-26 17:39:35
CUS0011653,12625,BLUE,EXE,,2022-08-12 08:02:16,2023-11-10 11:31:23
CUS0011654,12626,BLUE,DLX,,2021-08-01 18:06:12,2026-02-27 09:34:21
CUS0011655,12627,BLUE,SUP,King bed,2021-12-08 07:13:44,2024-08-25 04:40:05
CUS0011656,12628,SILVER,STD,High floor,2021-07-30 18:19:32,2025-05-30 20:56:44
CUS0011657,12629,BLUE,STD,Near elevator,2021-06-20 14:29:02,2021-06-20 14:29:02
CUS0011658,12630,SILVER,STD,High floor,2023-02-28 17:23:36,2024-02-13 12:52:21
CUS0011659,12631,SILVER,STD,Non-smoking,2023-02-09 07:10:41,2023-02-09 07:10:41
CUS0011660,12632,GOLD,STD,,2023-05-13 12:57:12,2026-01-26 01:43:18
CUS0011661,12633,BLUE,STD,Near elevator,2022-06-16 07:10:32,2024-03-09 13:18:06
CUS0011662,12634,BLUE,SUT,Non-smoking,2022-07-13 00:46:41,2022-07-13 00:46:41
CUS0011663,12635,BLUE,SUT,,2023-02-11 23:20:17,2025-11-01 22:27:58
CUS0011664,12636,BLUE,EXE,Non-smoking,2023-01-17 14:37:47,2025-07-21 01:26:22
CUS0011665,12637,BLUE,SUP,Near elevator,2023-03-13 15:31:39,2025-06-09 08:52:43
CUS0011666,12638,SILVER,SUP,Non-smoking,2021-12-27 05:50:02,2023-11-23 21:27:58
CUS0011667,12639,BLUE,SUT,,2022-06-09 01:19:41,2023-10-11 23:24:35
CUS0011668,12640,BLUE,EXE,,2022-10-27 11:10:09,2023-09-08 00:59:45
CUS0011669,12641,BLUE,STD,High floor,2021-10-11 19:50:28,2025-09-07 17:07:51
CUS0011670,12642,SILVER,DLX,,2022-12-12 07:08:12,2024-04-25 23:59:12
CUS0011671,12643,SILVER,EXE,High floor,2022-07-04 05:28:49,2022-07-04 05:28:49
CUS0011672,12644,BLUE,SUP,King bed,2021-08-27 23:37:26,2025-10-10 20:12:24
CUS0011673,12645,GOLD,EXE,,2021-11-06 11:54:09,2021-11-06 11:54:09
CUS0011674,12646,BLUE,EXE,Near elevator,2021-08-03 18:34:20,2021-08-03 18:34:20
CUS0011675,12647,BLUE,STD,Non-smoking,2022-06-01 00:46:57,2022-06-01 00:46:57
CUS0011676,12648,BLUE,SUT,,2022-03-09 16:15:25,2023-06-18 02:05:36
CUS0011677,12649,GOLD,DLX,Near elevator,2021-07-28 01:50:23,2021-07-28 01:50:23
CUS0011678,12650,BLUE,STD,,2022-10-25 15:25:38,2023-06-04 20:13:10
CUS0011679,12651,BLUE,STD,,2022-02-20 02:02:40,2023-02-08 13:14:22
CUS0011680,12652,BLUE,EXE,Non-smoking,2021-05-26 11:32:41,2022-09-04 00:10:59
CUS0011681,12653,BLUE,DLX,,2021-07-14 22:32:35,2022-12-18 03:30:25
CUS0011682,12654,PLATINUM,DLX,Near elevator,2022-09-15 14:03:15,2022-11-20 14:18:49
CUS0011683,12655,SILVER,DLX,Near elevator,2022-09-29 23:11:07,2025-01-12 02:22:08
CUS0011684,12656,BLUE,STD,Near elevator,2023-04-22 19:25:43,2023-10-16 00:18:28
CUS0011685,12658,BLUE,EXE,,2024-03-27 01:38:54,2024-05-16 22:32:21
CUS0011686,12659,SILVER,SUP,,2022-10-22 12:30:15,2022-10-22 12:30:15
CUS0011687,12660,GOLD,DLX,High floor,2022-02-04 18:55:33,2023-07-08 16:17:06
CUS0011688,12661,BLUE,STD,,2022-10-17 03:17:48,2026-03-23 13:18:43
CUS0011689,12662,BLUE,DLX,Near elevator,2023-03-04 01:30:08,2024-10-17 09:37:43
CUS0011690,12663,SILVER,SUP,,2023-03-06 09:25:47,2025-03-13 02:08:29
CUS0011691,12664,SILVER,DLX,,2022-08-22 10:07:54,2022-08-22 10:07:54
CUS0011692,12665,SILVER,DLX,,2022-03-11 17:25:40,2023-07-01 02:42:53
CUS0011693,12666,BLUE,SUP,Non-smoking,2023-02-10 08:53:31,2024-02-08 11:04:13
CUS0011694,12668,SILVER,SUP,,2022-05-19 01:30:39,2022-12-30 23:11:30
CUS0011695,12669,BLUE,SUT,Near elevator,2021-11-08 23:17:52,2023-08-29 22:14:47
CUS0011696,12670,SILVER,DLX,Near elevator,2022-01-25 00:43:59,2022-01-25 00:43:59
CUS0011697,12671,SILVER,SUP,High floor,2022-04-06 05:52:47,2023-01-20 19:16:22
CUS0011698,12672,BLUE,STD,High floor,2022-09-22 16:56:32,2024-12-31 09:12:04
CUS0011699,12673,SILVER,DLX,,2021-07-06 11:01:43,2026-03-31 18:24:22
CUS0011700,12674,BLUE,DLX,High floor,2021-12-15 05:56:51,2022-12-13 20:19:22
CUS0011701,12675,BLUE,DLX,High floor,2023-05-24 20:53:22,2024-04-26 16:42:09
CUS0011702,12676,BLUE,EXE,Non-smoking,2022-05-15 02:53:56,2022-05-15 02:53:56
CUS0011703,12677,BLUE,SUP,Non-smoking,2021-11-17 13:59:00,2024-07-18 04:03:55
CUS0011704,12678,BLUE,SUP,,2022-01-13 07:59:55,2026-01-15 02:02:15
CUS0011705,12679,BLUE,EXE,Near elevator,2023-02-01 18:59:11,2024-02-15 16:05:25
CUS0011706,12680,SILVER,SUP,,2021-06-30 01:08:13,2023-07-31 18:38:08
CUS0011707,12681,PLATINUM,EXE,High floor,2022-07-06 08:15:12,2024-03-02 12:34:09
CUS0011708,12682,BLUE,STD,King bed,2022-04-05 00:21:50,2023-01-06 00:34:29
CUS0011709,12683,SILVER,STD,King bed,2022-01-22 10:50:20,2022-03-19 21:23:23
CUS0011710,12684,BLUE,SUP,High floor,2021-10-31 12:46:29,2021-10-31 12:46:29
CUS0011711,12685,SILVER,EXE,King bed,2022-06-16 01:47:38,2024-03-29 19:51:13
CUS0011712,12686,BLUE,SUT,,2023-05-20 10:56:40,2023-05-20 10:56:40
CUS0011713,12687,BLUE,STD,,2023-05-16 04:43:48,2025-05-06 22:09:34
CUS0011714,12688,BLUE,STD,High floor,2021-09-07 00:26:05,2021-09-07 00:26:05
CUS0011715,12689,SILVER,STD,Non-smoking,2023-01-06 15:36:38,2023-01-06 15:36:38
CUS0011716,12691,BLUE,SUP,,2024-07-18 04:00:28,2026-05-14 07:20:36
CUS0011717,12692,BLUE,SUT,,2022-01-14 21:39:12,2024-03-11 19:45:57
CUS0011718,12693,PLATINUM,SUT,,2021-12-23 13:59:26,2024-05-30 22:31:54
CUS0011719,12694,SILVER,SUT,High floor,2021-07-31 06:52:45,2022-05-03 05:47:52
CUS0011720,12695,SILVER,SUT,King bed,2022-12-26 23:44:27,2022-12-26 23:44:27
CUS0011721,12696,BLUE,STD,King bed,2023-04-12 09:55:31,2026-04-05 18:57:12
CUS0011722,12697,BLUE,DLX,Non-smoking,2022-04-01 13:09:59,2022-04-01 13:09:59
CUS0011723,12698,BLUE,DLX,,2023-04-19 16:16:26,2023-09-12 02:22:49
CUS0011724,12700,BLUE,DLX,,2022-01-26 07:46:43,2024-04-08 13:57:29
CUS0011725,12702,BLUE,SUT,King bed,2023-08-15 11:57:49,2025-02-23 22:40:33
CUS0011726,12703,SILVER,SUT,Non-smoking,2021-10-25 01:37:26,2025-02-28 17:09:12
CUS0011727,12704,BLUE,SUT,Near elevator,2022-12-31 05:31:55,2026-05-10 08:12:26
CUS0011728,12705,GOLD,EXE,High floor,2022-02-28 23:03:30,2022-11-14 18:14:05
CUS0011729,12707,BLUE,SUT,Non-smoking,2023-11-11 17:19:11,2023-11-11 17:19:11
CUS0011730,12709,SILVER,SUP,,2023-10-27 22:22:39,2023-12-23 13:12:41
CUS0011731,12710,BLUE,SUP,Non-smoking,2022-04-15 09:12:49,2022-10-02 23:47:16
CUS0011732,12711,BLUE,DLX,Near elevator,2022-08-31 18:17:22,2022-08-31 18:17:22
CUS0011733,12712,BLUE,EXE,King bed,2021-08-21 17:33:11,2022-03-25 07:45:27
CUS0011734,12713,BLUE,DLX,,2021-10-05 01:18:39,2021-10-05 01:18:39
CUS0011735,12714,BLUE,EXE,,2023-05-01 15:31:53,2023-05-01 15:31:53
CUS0011736,12715,GOLD,SUT,High floor,2022-02-16 07:33:40,2022-02-16 07:33:40
CUS0011737,12716,BLUE,STD,,2021-09-07 04:37:05,2021-09-07 04:37:05
CUS0011738,12717,SILVER,EXE,,2022-02-18 15:21:06,2023-08-14 06:15:25
CUS0011739,12718,BLUE,SUP,,2022-12-21 10:52:57,2026-01-08 21:14:46
CUS0011740,12719,SILVER,STD,High floor,2021-11-05 15:15:28,2021-11-05 15:15:28
CUS0011741,12720,SILVER,SUT,High floor,2021-11-23 07:01:36,2021-11-23 07:01:36
CUS0011742,12721,BLUE,SUP,Non-smoking,2023-04-14 07:55:52,2023-04-14 07:55:52
CUS0011743,12722,SILVER,SUP,High floor,2021-06-13 02:17:11,2022-08-19 07:46:25
CUS0011744,12723,BLUE,DLX,,2021-12-02 22:29:49,2023-06-08 03:05:55
CUS0011745,12724,SILVER,EXE,King bed,2021-06-29 16:54:51,2024-02-24 16:38:49
CUS0011746,12725,BLUE,EXE,Near elevator,2023-04-03 10:35:04,2023-10-02 11:06:53
CUS0011747,12726,BLUE,STD,King bed,2021-06-08 05:13:29,2023-08-21 16:53:05
CUS0011748,12727,GOLD,SUP,High floor,2022-06-22 09:02:49,2023-10-11 04:44:09
CUS0011749,12728,SILVER,SUP,High floor,2022-02-13 13:38:19,2026-02-15 19:44:24
CUS0011750,12729,BLUE,EXE,High floor,2021-06-18 07:16:26,2023-11-09 13:59:29
CUS0011751,12731,BLUE,EXE,High floor,2023-09-13 09:12:33,2023-09-13 09:12:33
CUS0011752,12732,BLUE,SUP,,2022-05-10 22:20:34,2022-05-10 22:20:34
CUS0011753,12733,SILVER,EXE,High floor,2023-02-08 02:49:09,2024-08-30 04:41:53
CUS0011754,12734,BLUE,DLX,King bed,2021-12-27 19:34:24,2021-12-27 19:34:24
CUS0011755,12735,SILVER,DLX,,2023-02-11 00:21:08,2025-05-07 15:30:23
CUS0011756,12736,BLUE,EXE,,2022-01-07 01:29:16,2022-01-07 01:29:16
CUS0011757,12737,GOLD,STD,,2021-06-23 20:16:03,2021-06-23 20:16:03
CUS0011758,12738,BLUE,DLX,,2022-06-04 19:55:37,2023-05-06 17:22:31
CUS0011759,12739,SILVER,DLX,,2022-06-21 02:34:58,2025-09-27 01:51:11
CUS0011760,12740,BLUE,SUT,King bed,2021-12-28 23:46:45,2022-03-11 20:22:36
CUS0011761,12741,BLUE,SUT,High floor,2021-07-27 22:00:37,2023-06-01 11:05:26
CUS0011762,12742,BLUE,EXE,King bed,2021-07-30 04:01:07,2021-07-30 04:01:07
CUS0011763,12743,BLUE,EXE,,2023-02-07 15:25:05,2024-09-20 17:33:47
