payment_key,payment_date_key,payment_time_key,customer_key,payment_method_key,currency_key,flight_segment_key,hotel_stay_key,payment_reference,invoice_number,payment_status,payment_gateway,installment_months,gross_amount_usd,discount_amount_usd,tax_amount_usd,net_amount_usd,refund_amount_usd,gateway_fee_usd,loyalty_points_used,loyalty_points_earned,transaction_amount_local,source_reference_num,transaction_source
11277,254,1445,1338,1,2,,6946.0,PAY81936475651,INV-RH756-863443,Pending,Midtrans,0,3157.13,631.43,246.97,2772.67,0.0,55.45,0,0,43946819.5,HCF71897865,AGENT
11278,908,0,2978,14,2,,4521.0,PAY20816984837,INV-SB185-957355,Completed,Internal,0,1883.32,0.0,217.36,2100.68,0.0,0.0,0,4201,33295778.0,HCF42881104,PARTNER
11279,744,215,1853,7,10,,12664.0,PAY63558299322,INV-PW985-148226,Partial Refund,Midtrans,0,268.54,0.0,29.09,297.63,52.23,5.95,0,0,2327.47,HCF35237176,AGENT
11280,350,515,2741,4,2,,9302.0,PAY06381235009,INV-LY895-629301,Refunded,Midtrans,0,2273.51,227.35,167.0,2213.16,2213.16,44.26,0,0,35078586.0,HCF27761835,AIRLINE
11281,294,2100,27,6,2,,716.0,PAY38108417373,INV-RE181-458513,Completed,Xendit,0,695.19,104.28,71.34,662.25,0.0,11.92,113,1986,10496662.5,HCF81353724,AIRLINE
11282,73,2045,2577,1,2,,13477.0,PAY32308587960,INV-XQ042-631275,Refunded,Midtrans,0,1373.88,137.39,103.43,1339.92,1339.92,26.8,0,0,21237732.0,HCF44305082,AGENT
11283,27,545,1579,1,2,,1483.0,PAY06823072481,INV-RX963-161648,Completed,Midtrans,12,449.31,0.0,45.65,494.96,0.0,9.9,0,2474,7845116.0,HCF63106911,PARTNER
11284,29,845,1504,2,2,,8484.0,PAY76192664388,INV-GT811-341236,Partial Refund,Stripe,6,248.03,0.0,23.47,271.5,52.95,7.87,0,0,4303275.0,HCF99693653,AIRLINE
11285,698,2100,2724,9,2,,6505.0,PAY74360264296,INV-ER063-404034,Expired,Xendit,0,630.44,126.09,64.35,568.7,0.0,10.24,0,0,9013895.0,HCF46549382,HOTEL
11286,13,2000,1936,15,4,,6063.0,PAY56414590566,INV-PZ495-673282,Completed,DOKU,0,387.8,0.0,35.59,423.39,0.0,9.31,0,846,1981.47,HCF80869534,PARTNER
11287,675,1015,1630,1,2,,12515.0,PAY38363507187,INV-PN706-061610,Completed,Midtrans,3,5444.87,0.0,624.91,6069.78,0.0,121.4,715,12139,96206013.0,HCF91828244,AIRLINE
11288,652,845,1650,6,2,,72.0,PAY95569094734,INV-ZT151-727323,Completed,Adyen,0,1462.27,219.34,138.94,1381.87,0.0,20.73,1321,2763,21902639.5,HCF56727307,HOTEL
11289,757,100,400,5,8,,8655.0,PAY33253793919,INV-NC343-509339,Completed,Midtrans,0,9774.54,0.0,903.77,10678.31,0.0,213.57,0,10678,39216.09,HCF76381338,AGENT
11290,623,1000,1296,6,8,,10940.0,PAY02866985709,INV-KM045-004623,Pending,Stripe,0,504.14,0.0,47.68,551.82,0.0,16.0,0,0,2026.56,HCF79186054,AGENT
11291,418,15,1084,2,3,,12722.0,PAY71780679258,INV-ER053-236080,Cancelled,Midtrans,0,4644.75,0.0,542.85,5187.6,0.0,103.75,0,0,7003.26,HCF61988650,AGENT
11292,1018,1045,469,5,6,,12660.0,PAY77436141791,INV-AC409-290587,Completed,Stripe,0,2177.19,217.72,156.94,2116.41,0.0,61.38,894,6349,316403.3,HCF78843350,AGENT
11293,832,1800,1350,14,2,,71.0,PAY65198127689,INV-WF651-960896,Completed,Xendit,0,348.3,0.0,28.88,377.18,0.0,6.79,0,1131,5978303.0,HCF51502455,PARTNER
11294,1055,1315,2869,9,5,,4874.0,PAY60257632116,INV-RP396-824992,Completed,Xendit,0,577.67,57.77,58.96,578.86,0.0,10.42,0,578,21128.39,HCF26795432,HOTEL
11295,292,1600,464,6,5,,2836.0,PAY77992305815,INV-FQ915-577183,Completed,Adyen,0,918.92,0.0,102.22,1021.14,0.0,15.32,0,1021,37271.61,HCF77381960,AGENT
11296,917,2315,862,9,2,,5217.0,PAY65348914581,INV-OI955-823461,Pending,Xendit,0,2027.02,0.0,261.7,2288.72,0.0,41.2,0,0,36276212.0,HCF50360640,AIRLINE
11297,145,2045,887,5,2,,9245.0,PAY89567738359,INV-EH152-930243,Completed,Xendit,0,809.52,0.0,98.22,907.74,0.0,16.34,0,2723,14387679.0,HCF90054256,PARTNER
11298,243,1045,2208,1,2,,2002.0,PAY93281276730,INV-TV341-182315,Completed,Xendit,0,1145.09,171.76,109.91,1083.24,0.0,19.5,0,1083,17169354.0,HCF68920126,PARTNER
11299,956,30,1700,15,2,,3484.0,PAY87812826698,INV-DV807-671774,Completed,Midtrans,0,1148.42,0.0,136.72,1285.14,0.0,25.7,0,1285,20369469.0,HCF70134791,AIRLINE
11300,764,545,103,1,4,,10563.0,PAY97582217961,INV-TF393-431656,Completed,Midtrans,0,2502.38,0.0,256.35,2758.73,0.0,55.17,0,8276,12910.86,HCF62732544,PARTNER
11301,662,545,2959,13,2,,7920.0,PAY41852673533,INV-RL992-562066,Completed,Adyen,0,2653.21,0.0,269.54,2922.75,0.0,43.84,0,8768,46325587.5,HCF17106348,PARTNER
11302,445,300,996,1,1,,11794.0,PAY45789605130,INV-JH515-936160,Failed,Midtrans,0,697.01,104.55,73.16,665.62,0.0,13.31,0,0,665.62,HCF93696474,AIRLINE
11303,134,2115,1219,4,2,,6518.0,PAY07711445550,INV-ND594-526886,Completed,Adyen,0,1665.24,0.0,179.36,1844.6,0.0,27.67,0,1844,29236910.0,HCF21178307,AGENT
11304,156,1130,2554,12,2,,11916.0,PAY75438504665,INV-LJ777-707176,Completed,PayPal,0,3236.09,0.0,282.76,3518.85,0.0,119.64,0,7037,55773772.5,HCF98766474,PARTNER
11305,957,1015,2068,2,2,,3338.0,PAY50585262930,INV-UD534-789375,Completed,Adyen,0,1690.52,253.58,139.77,1576.71,0.0,23.65,0,3153,24990853.5,HCF57677929,AIRLINE
11306,197,1615,1019,1,7,,14465.0,PAY64166801176,INV-MT258-744776,Completed,Internal,0,795.55,39.78,79.11,834.88,0.0,0.0,11739,834,1277.37,HCF72752354,AIRLINE
11307,64,130,2114,12,1,,8019.0,PAY95346751397,INV-GZ793-856530,Completed,PayPal,0,31780.37,342.18,224.19,2163.21,0.0,73.55,0,10816,2163.21,HCF72247488,AIRLINE
11308,299,1100,1952,9,1,,1245.0,PAY71847716605,INV-ZK243-744549,Completed,Stripe,0,7610.9,380.54,700.77,7931.13,0.0,230.0,0,7931,7931.13,HCF41548744,PARTNER
11309,527,1015,128,5,1,,14095.0,PAY18055555723,INV-YW139-926975,Refunded,Stripe,0,100.57,0.0,11.83,112.4,112.4,3.26,0,0,112.4,HCF79902315,AGENT
11310,63,2100,494,2,2,,6915.0,PAY94036801205,INV-VR094-858913,Completed,Xendit,0,175.45,26.32,14.7,163.83,0.0,2.95,0,163,2596705.5,HCF51966012,PARTNER
11311,652,900,2008,1,2,,14485.0,PAY05331378665,INV-AH613-354874,Completed,Stripe,12,2729.21,0.0,254.33,2983.54,0.0,86.52,2093,5967,47289109.0,HCF75899397,AIRLINE
11312,986,2030,2399,6,2,,5947.0,PAY63289614320,INV-EN001-906848,Completed,Midtrans,0,540.17,27.01,47.21,560.37,0.0,11.21,0,1681,8881864.5,HCF33952552,AIRLINE
11313,345,1100,845,1,2,,12869.0,PAY48551634719,INV-VW380-157294,Completed,Xendit,6,596.44,29.82,50.11,616.73,0.0,11.1,174,616,9775170.5,HCF27798516,HOTEL
11314,935,430,1561,2,2,,2425.0,PAY96965454685,INV-CC071-461941,Pending,Midtrans,3,644.14,32.21,51.07,663.0,0.0,13.26,0,0,10508550.0,HCF85323701,AGENT
11315,585,1745,2989,9,7,,14260.0,PAY84876546969,INV-TZ998-428751,Completed,Midtrans,0,116.7,0.0,11.15,127.85,0.0,2.56,0,127,195.61,HCF45831566,AIRLINE
11316,292,1230,767,4,2,,3940.0,PAY17396126366,INV-LZ780-799318,Refunded,Stripe,3,2416.08,0.0,285.61,2701.69,2701.69,78.35,0,0,42821786.5,HCF64135055,PARTNER
11317,735,330,2229,1,2,,3609.0,PAY71877235293,INV-CV868-954735,Expired,Xendit,12,223.49,0.0,24.26,247.75,0.0,4.46,0,0,3926837.5,HCF00923002,HOTEL
11318,982,245,1990,7,1,,12425.0,PAY80885854949,INV-EJ667-728231,Cancelled,Xendit,0,975.92,48.8,93.16,1020.28,0.0,18.37,0,0,1020.28,HCF28041633,AGENT
11319,236,2045,2988,1,4,,9888.0,PAY08021606485,INV-VT527-353938,Completed,Stripe,6,1652.91,0.0,189.65,1842.56,0.0,53.43,0,3685,8623.18,HCF50570685,AGENT
11320,884,1630,1903,5,2,,14853.0,PAY65589983167,INV-LC847-658606,Completed,Midtrans,0,2237.01,223.7,217.6,2230.91,0.0,44.62,0,4461,35359923.5,HCF52966502,HOTEL
11321,97,245,355,5,9,,1128.0,PAY80164951270,INV-HO177-121754,Refunded,Xendit,0,1372.92,137.29,142.34,1377.97,1377.97,24.8,0,0,1088.6,HCF69176843,AIRLINE
11322,687,2030,727,13,4,,4334.0,PAY42039112388,INV-PV170-721497,Completed,Xendit,0,1101.14,0.0,116.39,1217.53,0.0,21.92,700,1217,5698.04,HCF40990404,AGENT
11323,792,1730,2362,1,1,,8595.0,PAY09925060014,INV-AC748-918104,Completed,Adyen,3,833.07,0.0,74.87,907.94,0.0,13.62,1885,907,907.94,HCF34502318,AGENT
11324,375,2200,206,5,2,,12976.0,PAY41481806694,INV-KV651-876889,Completed,Midtrans,0,758.41,37.92,84.0,804.49,0.0,16.09,0,804,12751166.5,HCF21793393,AIRLINE
11325,687,200,1045,10,1,,4026.0,PAY54285236458,INV-YG845-725853,Failed,Midtrans,0,1107.74,0.0,99.25,1206.99,0.0,24.14,0,0,1206.99,HCF29831699,HOTEL
11326,2,300,17,10,2,,5749.0,PAY48392521101,INV-NK492-832151,Completed,Midtrans,0,375.07,37.51,38.56,376.12,0.0,7.52,1010,1128,5961502.0,HCF31980963,AGENT
11327,968,300,912,1,6,,188.0,PAY40310201490,INV-XD921-837752,Refunded,Xendit,0,238.54,0.0,26.07,264.61,264.61,4.76,0,0,39559.2,HCF85837421,AIRLINE
11328,1083,715,1982,1,2,,2474.0,PAY56670117602,INV-YV874-435057,Completed,Midtrans,0,534.04,0.0,48.75,582.79,0.0,11.66,0,1165,9237221.5,HCF47530374,HOTEL
11329,72,1245,1987,1,2,,8677.0,PAY36094643784,INV-OP056-847397,Completed,Xendit,12,5823.92,0.0,39.62,422.97,0.0,7.61,0,422,6704074.5,HCF11916331,AGENT
11330,1087,2100,2328,10,2,,1899.0,PAY35484401456,INV-GE018-928796,Pending,Midtrans,0,1514.59,75.73,154.2,1593.06,0.0,31.86,0,0,25250001.0,HCF69316761,HOTEL
11331,66,1915,1521,7,6,,12748.0,PAY93882387489,INV-TA494-615643,Completed,PayPal,0,170.59,0.0,20.11,190.7,0.0,6.48,229,190,28509.65,HCF55322079,HOTEL
11332,153,515,1740,9,7,,14368.0,PAY29559361558,INV-DA010-411230,Completed,Stripe,0,124.5,0.0,11.52,136.02,0.0,3.94,1661,136,208.11,HCF16611307,AGENT
11333,922,115,253,1,5,,7998.0,PAY03859361318,INV-XC689-261577,Completed,Midtrans,0,2278.42,0.0,292.22,2570.64,0.0,51.41,0,7711,93828.36,HCF93664362,PARTNER
11334,887,2300,2227,7,2,,10840.0,PAY53148465293,INV-DQ166-518281,Completed,Xendit,0,166.43,0.0,18.24,184.67,0.0,3.32,0,184,2927019.5,HCF07039237,AGENT
11335,362,300,2264,2,5,,14327.0,PAY50898370684,INV-WM260-372861,Completed,Xendit,0,1923.79,0.0,179.97,2103.76,0.0,37.87,0,2103,76787.24,HCF68948969,PARTNER
11336,866,1930,1862,5,2,,9747.0,PAY70694673531,INV-JV890-523918,Completed,Midtrans,0,232.46,0.0,24.3,256.76,0.0,5.14,0,256,4069646.0,HCF82223554,AIRLINE
11337,983,1600,56,10,3,,12634.0,PAY58575493473,INV-QZ298-670118,Pending,Xendit,0,446.32,22.32,35.02,459.02,0.0,8.26,0,0,619.68,HCF17523636,AGENT
11338,782,715,1883,6,2,,1701.0,PAY27116799764,INV-OL401-835928,Completed,Midtrans,0,1797.13,0.0,150.69,1947.82,0.0,38.96,4768,1947,30872947.0,HCF03883364,HOTEL
11339,1031,1130,1025,1,9,,10203.0,PAY90773427322,INV-MZ269-672835,Completed,Internal,0,3551.61,0.0,395.99,3947.6,0.0,0.0,0,7895,3118.6,HCF44501683,PARTNER
11340,684,1030,372,2,1,,11034.0,PAY30894234026,INV-IC394-197636,Completed,PayPal,0,911.45,0.0,115.65,1027.1,0.0,34.92,28,1027,1027.1,HCF65545482,AGENT
11341,747,500,920,2,2,,5155.0,PAY97164182431,INV-LB688-962428,Pending,Midtrans,0,663.67,0.0,68.62,732.29,0.0,14.65,0,0,11606796.5,HCF92654748,PARTNER
11342,75,445,74,6,2,,10339.0,PAY35723005750,INV-JT056-382076,Completed,Xendit,0,611.93,0.0,65.43,677.36,0.0,12.19,0,3386,10736156.0,HCF42646498,AIRLINE
11343,963,600,2267,1,2,,9446.0,PAY95632364516,INV-RU989-352575,Completed,Midtrans,3,1858.97,0.0,227.61,2086.58,0.0,41.73,0,4173,33072293.0,HCF65522041,PARTNER
11344,912,1130,1660,9,10,,3904.0,PAY28512055711,INV-XU796-050643,Pending,Midtrans,0,2091.76,313.76,221.06,1999.06,0.0,39.98,0,0,15632.65,HCF31931841,HOTEL
11345,932,200,552,9,2,,7594.0,PAY28754301294,INV-DJ368-554345,Completed,Xendit,0,387.3,19.37,35.72,403.65,0.0,7.27,5742,1210,6397852.5,HCF10378722,AIRLINE
11346,436,15,863,5,2,,511.0,PAY36131544141,INV-AF293-494836,Completed,Midtrans,0,325.47,48.82,23.9,300.55,0.0,6.01,0,300,4763717.5,HCF25161616,AGENT
11347,757,1315,1530,13,3,,6113.0,PAY30086110522,INV-FD802-864678,Completed,DOKU,0,2029.15,0.0,195.45,2224.6,0.0,48.94,0,6673,3003.21,HCF23570997,AIRLINE
11348,968,1345,852,5,7,,437.0,PAY18962242620,INV-RC474-020507,Completed,PayPal,0,582.03,0.0,67.97,650.0,0.0,22.1,0,650,994.5,HCF57388182,AIRLINE
11349,658,2045,2047,1,4,,3810.0,PAY16099277772,INV-RO830-279844,Failed,Xendit,0,366.19,0.0,39.19,405.38,0.0,7.3,0,0,1897.18,HCF92744648,PARTNER
11350,665,700,550,2,3,,3848.0,PAY44121623489,INV-FN369-282684,Completed,Internal,0,589.16,0.0,75.85,665.01,0.0,0.0,3925,3325,897.76,HCF06465485,AGENT
11351,20,545,792,9,2,,769.0,PAY04671585431,INV-OS194-744994,Completed,Xendit,0,1951.75,195.18,182.47,1939.04,0.0,34.9,0,1939,30733784.0,HCF68807352,PARTNER
11352,979,430,2313,6,2,,14756.0,PAY43907018411,INV-VN495-799070,Refunded,Xendit,0,1143.09,0.0,103.21,1246.3,1246.3,22.43,0,0,19753855.0,HCF02396845,AIRLINE
11353,951,1400,1727,2,2,,6780.0,PAY66397246618,INV-GP268-566368,Completed,Midtrans,0,10915.34,545.77,1121.92,11491.49,0.0,229.83,0,11491,182140116.5,HCF16808337,AGENT
11354,95,715,2620,9,1,,12368.0,PAY28313028262,INV-YM113-398332,Completed,Xendit,0,376.28,0.0,37.73,414.01,0.0,7.45,0,414,414.01,HCF25254943,AIRLINE
11355,571,1245,851,2,2,,978.0,PAY49448931781,INV-OY124-008307,Completed,Midtrans,0,986.81,0.0,127.28,1114.09,0.0,22.28,100,3342,17658326.5,HCF31932286,AGENT
11356,511,1245,262,1,4,,2152.0,PAY25671924426,INV-SJ491-343251,Pending,Midtrans,0,137.52,0.0,11.02,148.54,0.0,2.97,0,0,695.17,HCF14308398,PARTNER
11357,501,200,2836,5,2,,10158.0,PAY11271071997,INV-BL247-122268,Completed,Adyen,0,877.12,43.86,108.22,941.48,0.0,14.12,3246,1882,14922458.0,HCF87142136,HOTEL
11358,820,2315,2621,1,5,,6180.0,PAY23394927985,INV-SC877-770258,Completed,DOKU,3,1291.77,64.59,154.97,1382.15,0.0,30.41,0,2764,50448.48,HCF28264769,AIRLINE
11359,571,1600,1381,5,2,,1726.0,PAY61691788318,INV-AK617-896690,Completed,Stripe,0,261.3,0.0,29.8,291.1,0.0,8.44,532,291,4613935.0,HCF49044401,AIRLINE
11360,78,1145,1930,2,2,,10919.0,PAY09864420455,INV-QA036-258990,Refunded,DOKU,0,439.09,0.0,47.65,486.74,486.74,10.71,0,0,7714829.0,HCF00958054,AGENT
11361,966,1130,2267,1,1,,9446.0,PAY89365762362,INV-SJ420-299947,Failed,Midtrans,3,1858.97,0.0,155.98,2014.95,0.0,40.3,0,0,2014.95,HCF65522041,HOTEL
11362,601,130,1411,5,2,,13022.0,PAY86887614134,INV-ZN352-215925,Completed,PayPal,0,1783.28,0.0,195.63,1978.91,0.0,67.28,0,1978,31365723.5,HCF04119838,PARTNER
11363,156,430,2049,2,2,,5785.0,PAY22908497367,INV-NO809-269281,Completed,Xendit,0,1504.52,0.0,149.99,1654.51,0.0,29.78,0,3309,26223983.5,HCF77772822,PARTNER
11364,4,245,498,13,10,,3417.0,PAY62208472075,INV-RB484-428687,Cancelled,Xendit,0,492.12,0.0,46.68,538.8,0.0,9.7,0,0,4213.42,HCF48675786,AGENT
11365,138,1915,58,13,2,,3540.0,PAY95371747314,INV-UX734-942590,Completed,Adyen,0,155.19,23.28,16.29,148.2,0.0,2.22,0,148,2348970.0,HCF78305197,AIRLINE
11366,121,1730,1205,1,2,,14824.0,PAY81714154966,INV-XK939-547435,Completed,Midtrans,0,346.59,0.0,40.3,386.89,0.0,7.74,1295,386,6132206.5,HCF77590873,HOTEL
11367,91,2300,823,14,6,,13482.0,PAY93061268797,INV-PF695-447132,Completed,Midtrans,0,416.4,0.0,47.43,463.83,0.0,9.28,0,927,69342.58,HCF22987839,AIRLINE
11368,1004,1030,1606,6,2,,9755.0,PAY28327348120,INV-UQ256-646368,Completed,Xendit,0,111.71,22.34,10.92,100.29,0.0,1.81,1788,100,1589596.5,HCF79278592,AGENT
11369,167,145,807,7,7,,432.0,PAY70166957612,INV-EH974-063634,Completed,Midtrans,0,1010.56,202.11,69.73,878.18,0.0,17.56,0,878,1343.62,HCF01759097,AGENT
11370,141,2215,979,1,6,,3934.0,PAY35445582752,INV-IB410-667029,Completed,Xendit,3,1913.69,0.0,242.56,2156.25,0.0,38.81,1364,2156,322359.38,HCF73559640,HOTEL
11371,431,2215,1645,13,1,,1362.0,PAY33317119670,INV-JB370-670728,Completed,PayPal,0,1038.65,0.0,124.93,1163.58,0.0,39.56,0,1163,1163.58,HCF50961343,PARTNER
11372,909,1430,2959,7,2,,3162.0,PAY18637322686,INV-JL290-962119,Completed,Midtrans,0,492.11,0.0,54.64,546.75,0.0,10.94,488,1640,8665987.5,HCF50886009,PARTNER
11373,887,1800,515,7,2,,13168.0,PAY66803689608,INV-VQ409-601439,Completed,Midtrans,0,1028.01,0.0,111.92,1139.93,0.0,22.8,14,2279,18067890.5,HCF68842216,PARTNER
11374,391,2315,664,1,2,,5859.0,PAY44434857630,INV-VF681-211632,Completed,Adyen,0,265.99,0.0,24.09,290.08,0.0,4.35,0,290,4597768.0,HCF03186045,AIRLINE
11375,564,730,455,12,1,,12859.0,PAY94263874403,INV-ZX896-846462,Completed,Xendit,0,1909.86,0.0,172.38,2082.24,0.0,37.48,0,4164,2082.24,HCF78342228,AGENT
11376,495,2300,2937,12,6,,12857.0,PAY92365379608,INV-VP048-932475,Pending,Midtrans,0,1540.04,0.0,142.04,1682.08,0.0,33.64,0,0,251470.96,HCF42688613,AGENT
11377,978,415,1389,5,2,,3451.0,PAY40383844609,INV-WD220-858929,Completed,DOKU,0,1146.55,0.0,103.23,1249.78,0.0,27.5,0,1249,19809013.0,HCF72448574,AGENT
11378,1022,1930,136,2,2,,1857.0,PAY86011825522,INV-XA997-710885,Completed,Xendit,0,1107.11,0.0,111.95,1219.06,0.0,21.94,0,1219,19322101.0,HCF45555304,AGENT
11379,191,2000,2714,1,2,,1950.0,PAY61364975342,INV-UF358-541430,Refunded,Xendit,0,900.65,0.0,113.52,1014.17,1014.17,18.26,0,0,16074594.5,HCF97189372,AIRLINE
11380,932,230,2333,14,2,,11706.0,PAY62090816784,INV-TF102-752174,Completed,Midtrans,0,275.62,0.0,33.44,309.06,0.0,6.18,296,309,4898601.0,HCF64541174,HOTEL
11381,184,1200,69,7,6,,8658.0,PAY92708470517,INV-WY295-060529,Completed,Adyen,0,2129.31,0.0,273.76,2403.07,0.0,36.05,0,2403,359258.96,HCF00024823,PARTNER
11382,578,915,1256,1,1,,7566.0,PAY90990970802,INV-YO348-226588,Completed,Midtrans,6,695.28,0.0,71.97,767.25,0.0,15.34,0,767,767.25,HCF82029020,PARTNER
11383,291,1900,1043,2,1,,610.0,PAY43650597774,INV-DU077-283264,Completed,Xendit,0,119.17,0.0,15.0,134.17,0.0,2.42,0,134,134.17,HCF25266275,PARTNER
11384,904,315,849,7,8,,10963.0,PAY75078719563,INV-IG353-726686,Completed,Stripe,0,885.04,44.25,91.79,932.58,0.0,27.04,0,1865,3424.9,HCF83071472,AIRLINE
11385,763,1230,107,10,2,,6885.0,PAY31180643993,INV-PF509-549932,Completed,Midtrans,0,99.07,0.0,10.54,109.61,0.0,2.19,0,219,1737318.5,HCF68344898,PARTNER
11386,151,1600,1903,1,9,,10333.0,PAY24368463826,INV-RX014-902650,Completed,Adyen,12,865.65,0.0,96.93,962.58,0.0,14.44,0,1925,760.44,HCF13514593,HOTEL
11387,595,900,2661,1,2,,3148.0,PAY15364389583,INV-AR041-930817,Completed,Internal,0,1358.41,0.0,114.02,1472.43,0.0,0.0,0,2944,23338015.5,HCF96664560,AIRLINE
11388,265,145,1250,4,8,,11125.0,PAY90729278164,INV-QK954-365924,Completed,Adyen,6,530.09,0.0,63.65,593.74,0.0,8.91,0,593,2180.51,HCF72383732,PARTNER
11389,165,1045,228,2,2,,10694.0,PAY99342528677,INV-GZ366-507832,Completed,Midtrans,0,326.92,0.0,26.78,353.7,0.0,7.07,0,353,5606145.0,HCF47823607,PARTNER
11390,560,1145,164,1,2,,9056.0,PAY35232519926,INV-DW093-780834,Refunded,Midtrans,0,783.82,0.0,82.38,866.2,866.2,17.32,0,0,13729270.0,HCF69292343,AIRLINE
11391,807,2015,1767,6,2,,9080.0,PAY25939230556,INV-AD687-593265,Completed,Midtrans,0,79.68,0.0,6.62,86.3,0.0,1.73,0,431,1367855.0,HCF73987198,HOTEL
11392,331,2245,1925,5,2,,13417.0,PAY10015117188,INV-JZ130-741447,Pending,Xendit,0,182.73,0.0,19.4,202.13,0.0,3.64,0,0,3203760.5,HCF52003910,AIRLINE
11393,854,1030,31,1,2,,13345.0,PAY35600645645,INV-FQ850-849036,Partial Refund,DOKU,0,870.24,130.54,81.27,820.97,120.87,18.06,0,0,13012374.5,HCF09358058,AIRLINE
11394,504,1230,272,4,2,,9750.0,PAY62587574492,INV-IP453-465595,Completed,Midtrans,0,272.86,13.64,32.31,291.53,0.0,5.83,390,291,4620750.5,HCF88478208,AIRLINE
11395,305,415,659,9,2,,10036.0,PAY06528851757,INV-PC246-410220,Completed,Xendit,0,244.42,0.0,27.63,272.05,0.0,4.9,0,272,4311992.5,HCF35164555,HOTEL
11396,189,645,2905,12,2,,10501.0,PAY70767053598,INV-AL970-555787,Completed,Midtrans,0,105.09,0.0,11.75,116.84,0.0,2.34,0,116,1851914.0,HCF27524853,AIRLINE
11397,261,1830,2450,2,2,,14859.0,PAY26259916314,INV-XM105-063778,Completed,Stripe,0,2554.28,127.71,224.35,2650.92,0.0,76.88,0,2650,42017082.0,HCF35370945,HOTEL
11398,732,730,210,2,3,,9649.0,PAY03063287998,INV-EJ288-100427,Completed,Adyen,6,140.48,7.02,11.43,144.89,0.0,2.17,99,434,195.6,HCF83465160,AIRLINE
11399,545,1100,2146,2,2,,9444.0,PAY99900753254,INV-ET588-358942,Completed,Midtrans,3,79.25,0.0,10.01,89.26,0.0,1.79,0,178,1414771.0,HCF89019523,HOTEL
11400,848,1115,2747,2,1,,11582.0,PAY67464627622,INV-EU615-210719,Completed,PayPal,0,261.87,0.0,27.13,289.0,0.0,9.83,1944,1445,289.0,HCF01767069,HOTEL
11401,285,700,827,2,2,,5448.0,PAY19844261350,INV-TF995-792764,Completed,PayPal,0,673.24,33.66,76.0,715.58,0.0,24.33,0,1431,11341943.0,HCF87646517,AGENT
11402,917,730,686,15,2,,4192.0,PAY15414024585,INV-AE464-213236,Partial Refund,Stripe,0,150.89,22.63,10.53,138.79,47.78,4.02,0,0,2199821.5,HCF65645428,HOTEL
11403,685,630,2183,9,2,,13908.0,PAY39758320834,INV-UG916-858526,Completed,Xendit,0,1346.81,134.68,119.66,1331.79,0.0,23.97,123,2663,21108871.5,HCF69087793,AGENT
11404,715,300,1577,9,7,,7141.0,PAY18755247005,INV-BT034-737867,Completed,Xendit,0,83.04,0.0,9.13,92.17,0.0,1.66,0,92,141.02,HCF39495150,AIRLINE
11405,926,2145,686,2,1,,13696.0,PAY56501292623,INV-BD474-594863,Failed,DOKU,12,214.05,32.11,20.37,202.31,0.0,4.45,0,0,202.31,HCF67418311,AIRLINE
11406,676,2315,2488,1,2,,5483.0,PAY56503487516,INV-RX616-884209,Completed,Midtrans,0,49.88,2.49,5.84,53.23,0.0,1.06,0,106,843695.5,HCF56022225,PARTNER
11407,34,945,2294,10,2,,1042.0,PAY44806607081,INV-OX752-190373,Completed,Midtrans,0,203.3,30.5,16.55,189.35,0.0,3.79,0,189,3001197.5,HCF92164984,AGENT
11408,539,2100,363,2,4,,5030.0,PAY69236291396,INV-KC527-054230,Completed,Xendit,6,714.3,107.14,70.5,677.66,0.0,12.2,0,677,3171.45,HCF65372470,PARTNER
11409,552,845,114,2,2,,12556.0,PAY14963009779,INV-LK785-952964,Completed,PayPal,3,99.64,0.0,10.94,110.58,0.0,3.76,3854,110,1752693.0,HCF53891725,AIRLINE
11410,210,645,2227,7,2,,13779.0,PAY33456785796,INV-KN185-688621,Completed,Adyen,0,834.22,0.0,89.6,923.82,0.0,13.86,0,923,14642547.0,HCF20959304,PARTNER
11411,469,1330,843,4,2,,6879.0,PAY83133270113,INV-KC630-474489,Completed,Midtrans,0,439.79,0.0,40.38,480.17,0.0,9.6,0,480,7610694.5,HCF98839466,AIRLINE
11412,131,400,935,1,2,,5452.0,PAY65183818255,INV-ZS082-774239,Completed,Midtrans,0,163.78,16.38,17.1,164.5,0.0,3.29,0,164,2607325.0,HCF83207358,HOTEL
11413,1051,2300,2921,6,2,,13608.0,PAY97160144522,INV-VQ210-943677,Completed,Stripe,0,3633.34,0.0,370.93,4004.27,0.0,116.12,0,12012,63467679.5,HCF34007248,PARTNER
11414,865,630,1791,1,1,,8657.0,PAY58300185454,INV-IS915-987869,Completed,Midtrans,0,385.06,0.0,36.79,421.85,0.0,8.44,320,421,421.85,HCF32192010,HOTEL
11415,925,445,1195,2,2,,253.0,PAY64473391266,INV-KZ853-400479,Completed,Stripe,0,67.97,0.0,5.95,73.92,0.0,2.14,0,73,1171632.0,HCF14179217,AIRLINE
11416,1081,1830,1003,1,2,,6760.0,PAY24259832693,INV-EB402-447427,Refunded,Xendit,3,204.37,0.0,20.26,224.63,224.63,4.04,0,0,3560385.5,HCF70228473,AGENT
11417,321,1530,260,1,2,,775.0,PAY85149141254,INV-MI465-184116,Completed,Midtrans,0,1284.94,192.74,134.6,1226.8,0.0,24.54,0,2453,19444780.0,HCF39596676,AIRLINE
