hotel_stay_key,reservation_date_key,arrival_date_key,departure_date_key,customer_key,hotel_property_key,booking_channel_key,confirmation_number,ticket_number,number_of_nights,room_type_code,room_type_name,nightly_rate_usd,extended_room_charge_usd,tax_charge_usd,extra_charges_usd,commission_paid_usd,net_revenue_usd,total_bill_usd,reservation_status,lead_time_days,linked_flight_segment
12507,121,132,136,2628,27,1,HCF60287809,HTK0674937980,4,STD,Standard Room,89.61,358.44,17.21,0.0,0.0,358.44,375.65,Checked-Out,11,False
12508,452,460,461,945,54,2,HCF93738971,HTK9478449206,1,SUT,Suite,376.51,376.51,32.0,72.34,0.0,376.51,480.85,Checked-Out,8,False
12509,534,543,545,2608,45,1,HCF77656632,HTK4610191747,2,STD,Standard Room,131.68,263.36,18.44,0.0,0.0,263.36,281.8,Checked-Out,9,False
12510,536,539,541,2343,41,1,HCF97882251,HTK1678323183,2,STD,Standard Room,82.64,165.28,11.57,0.0,0.0,165.28,176.85,No-Show,3,False
12511,1066,1075,1078,1441,37,2,HCF99648746,HTK6222412540,3,STD,Standard Room,151.33,453.99,40.86,0.0,0.0,453.99,494.85,Checked-Out,9,True
12512,271,281,283,2666,33,6,HCF21193595,HTK7858759324,2,STD,Standard Room,46.97,93.94,8.45,0.0,11.27,82.67,102.39,Cancelled,10,False
12513,258,280,285,1037,24,1,HCF52911062,HTK2430844669,5,DLX,Deluxe Room,1128.12,5640.6,282.03,0.0,0.0,5640.6,5922.63,Checked-Out,22,True
12514,915,921,926,1719,25,3,HCF48090754,HTK8427131874,5,STD,Standard Room,259.43,1297.15,64.86,0.0,103.77,1193.38,1362.01,Checked-Out,6,True
12515,679,717,719,1630,54,1,HCF91828244,HTK5715400855,33,SUP,Superior Room,152.07,5018.31,426.56,0.0,0.0,304.14,5444.87,Checked-Out,38,False
12516,511,517,518,1360,58,5,HCF69886152,HTK3330449006,1,SUT,Suite,769.97,769.97,92.4,0.0,38.5,731.47,862.37,Checked-Out,6,True
12517,415,430,435,1572,1,2,HCF23995163,HTK5352619001,5,DLX,Deluxe Room,100.5,502.5,32.66,17.95,0.0,502.5,553.11,Checked-Out,15,True
12518,649,652,653,1125,41,2,HCF90220928,HTK5255374492,1,DLX,Deluxe Room,83.65,83.65,5.86,0.0,0.0,83.65,89.51,Checked-Out,3,True
12519,81,89,90,1054,62,6,HCF79800273,HTK4775687486,1,SUT,Suite,1887.26,1887.26,198.16,0.0,226.47,1660.79,2085.42,Checked-Out,8,False
12520,280,308,310,2348,54,1,HCF89542782,HTK7678263984,2,STD,Standard Room,113.01,226.02,19.21,0.0,0.0,226.02,245.23,Checked-Out,28,False
12521,390,393,396,1501,16,1,HCF77590902,HTK6105971412,3,EXC,Executive Room,309.58,928.74,65.01,0.0,0.0,928.74,993.75,No-Show,3,False
12522,1029,1050,1052,882,22,5,HCF72004963,HTK9053294521,2,STD,Standard Room,113.05,226.1,11.3,0.0,11.3,214.8,237.4,Checked-Out,21,True
12523,923,926,928,2997,45,2,HCF27244897,HTK4186012503,2,STD,Standard Room,170.04,340.08,23.81,0.0,0.0,340.08,363.89,Checked-Out,3,True
12524,884,887,888,2001,40,4,HCF43114803,HTK1456992951,1,SUP,Superior Room,147.85,147.85,11.09,0.0,14.79,133.06,158.94,Checked-Out,3,True
12525,909,910,912,130,20,1,HCF39497580,HTK3531725064,2,STD,Standard Room,392.37,784.74,39.24,0.0,0.0,784.74,823.98,Checked-Out,1,False
12526,462,478,483,2284,28,4,HCF36602236,HTK1737948072,5,STD,Standard Room,535.45,2677.25,128.51,0.0,267.73,2409.52,2805.76,Checked-Out,16,True
12527,168,177,181,2920,23,3,HCF35200983,HTK3062164048,4,DLX,Deluxe Room,896.02,3584.08,179.2,0.0,286.73,3297.35,3763.28,Checked-Out,9,True
12528,1080,1089,1092,2808,50,1,HCF90042792,HTK6477719568,3,SUP,Superior Room,106.4,319.2,30.32,0.0,0.0,319.2,349.52,Checked-Out,9,False
12529,233,240,242,929,25,2,HCF68386811,HTK0790163092,2,DLX,Deluxe Room,267.24,534.48,26.72,30.86,0.0,534.48,592.06,Checked-Out,7,False
12530,704,706,708,942,38,1,HCF24990247,HTK8822840689,2,DLX,Deluxe Room,131.98,263.96,19.8,0.0,0.0,263.96,283.76,No-Show,2,False
12531,231,252,253,2649,33,1,HCF79594267,HTK0558421211,1,SUP,Superior Room,54.95,54.95,4.95,0.0,0.0,54.95,59.9,Checked-Out,21,False
12532,275,282,283,1938,57,5,HCF81464015,HTK3971496426,1,FAM,Family Room,316.06,316.06,37.93,0.0,15.8,300.26,353.99,Checked-Out,7,True
12533,989,1012,1013,1329,52,1,HCF56714175,HTK8338746465,1,SUT,Suite,64.39,64.39,6.12,87.18,0.0,64.39,157.69,Checked-Out,23,False
12534,876,881,883,1609,40,1,HCF62644230,HTK4681550470,2,FAM,Family Room,154.61,309.22,23.19,0.0,0.0,309.22,332.41,Checked-Out,5,False
12535,722,728,731,268,64,2,HCF76207307,HTK0560977754,3,STD,Standard Room,839.41,2518.23,264.41,0.0,0.0,2518.23,2782.64,Checked-Out,6,False
12536,1063,1068,1069,1168,5,1,HCF92168487,HTK7213996543,1,DLX,Deluxe Room,143.54,143.54,9.33,0.0,0.0,143.54,152.87,No-Show,5,True
12537,67,70,73,632,1,1,HCF01282147,HTK9313005991,3,SUP,Superior Room,50.63,151.89,9.87,0.0,0.0,151.89,161.76,Checked-Out,3,True
12538,7,11,12,2677,23,5,HCF37159717,HTK4575778809,1,STD,Standard Room,434.98,434.98,21.75,0.0,21.75,413.23,456.73,Checked-Out,4,False
12539,337,349,351,2051,51,1,HCF36483087,HTK5129169066,2,SUT,Suite,1499.48,2998.96,284.9,0.0,0.0,2998.96,3283.86,Checked-Out,12,True
12540,591,597,600,1593,23,1,HCF09321493,HTK6019336137,3,FAM,Family Room,876.94,2630.82,131.54,0.0,0.0,2630.82,2762.36,Checked-Out,6,False
12541,1057,1058,1064,571,16,2,HCF35832037,HTK1321185416,6,SUP,Superior Room,118.96,713.76,49.96,0.0,0.0,713.76,763.72,Checked-Out,1,False
12542,954,1007,1010,2433,30,6,HCF45236027,HTK4535377307,3,SUP,Superior Room,424.55,1273.65,61.14,0.0,152.84,1120.81,1334.79,Checked-Out,53,False
12543,17,29,30,1693,23,3,HCF69690100,HTK1218317925,1,SUP,Superior Room,543.1,543.1,27.16,0.0,43.45,499.65,570.26,Checked-Out,12,True
12544,600,602,609,2034,62,1,HCF01059045,HTK5909151807,7,DLX,Deluxe Room,895.87,6271.09,658.46,0.0,0.0,6271.09,6929.55,Checked-Out,2,False
12545,54,62,63,1386,58,2,HCF68904851,HTK9238459558,1,STD,Standard Room,201.76,201.76,24.21,0.0,0.0,201.76,225.97,Cancelled,8,False
12546,92,105,107,2150,37,2,HCF64895202,HTK7428567753,2,DLX,Deluxe Room,115.53,231.06,20.8,0.0,0.0,231.06,251.86,Checked-Out,13,True
12547,487,575,578,764,56,1,HCF55207453,HTK2512475039,3,STD,Standard Room,619.09,1857.27,157.87,0.0,0.0,1857.27,2015.14,Checked-Out,88,False
12548,464,466,467,960,41,4,HCF76621480,HTK5956799109,1,EXC,Executive Room,140.86,140.86,9.86,0.0,14.09,126.77,150.72,Checked-Out,2,False
12549,231,234,241,566,19,1,HCF12876612,HTK3707003239,7,STD,Standard Room,282.38,1976.66,98.83,0.0,0.0,1976.66,2075.49,Cancelled,3,False
12550,794,808,812,511,30,2,HCF26251526,HTK8541121226,4,EXC,Executive Room,392.9,1571.6,75.44,33.17,0.0,1571.6,1680.21,Checked-Out,14,False
12551,588,594,599,1667,62,1,HCF14599215,HTK1186772213,5,STD,Standard Room,385.44,1927.2,202.36,0.0,0.0,1927.2,2129.56,Checked-Out,6,False
12552,201,202,206,800,48,1,HCF51174047,HTK5456986207,4,SUP,Superior Room,270.87,1083.48,108.35,0.0,0.0,1083.48,1191.83,Checked-Out,1,False
12553,847,850,851,1053,46,3,HCF03530004,HTK9170265204,1,FAM,Family Room,1009.08,1009.08,70.64,152.18,80.73,928.35,1231.9,Checked-Out,3,True
12554,41,63,67,1716,22,3,HCF10029225,HTK9415669264,4,STD,Standard Room,128.12,512.48,25.62,137.94,41.0,471.48,676.04,Checked-Out,22,False
12555,831,838,839,2623,28,2,HCF85727957,HTK3901047351,1,STD,Standard Room,768.01,768.01,36.86,0.0,0.0,768.01,804.87,Checked-Out,7,False
12556,558,571,572,114,41,1,HCF53891725,HTK8117671041,1,FAM,Family Room,93.12,93.12,6.52,0.0,0.0,93.12,99.64,Checked-Out,13,True
12557,129,136,137,2323,44,2,HCF14996138,HTK3067075339,1,FAM,Family Room,317.18,317.18,22.2,0.0,0.0,317.18,339.38,In-House,7,True
12558,376,397,402,579,14,3,HCF61714559,HTK5659411470,5,STD,Standard Room,162.84,814.2,56.99,0.0,65.14,749.06,871.19,Cancelled,21,False
12559,663,670,673,2389,56,4,HCF97057724,HTK8751015615,3,STD,Standard Room,695.47,2086.41,177.34,0.0,208.64,1877.77,2263.75,Checked-Out,7,True
12560,1079,1092,1092,312,8,2,HCF42215543,HTK8605197703,6,DLX,Deluxe Room,406.06,2436.36,134.0,0.0,0.0,2436.36,2570.36,Checked-Out,13,True
12561,210,213,214,1683,12,1,HCF57460768,HTK2272726076,1,EXC,Executive Room,386.8,386.8,27.08,0.0,0.0,386.8,413.88,Checked-Out,3,True
12562,940,954,958,1652,12,2,HCF58957830,HTK0449907173,4,SUT,Suite,433.21,1732.84,121.3,0.0,0.0,1732.84,1854.14,Checked-Out,14,False
12563,549,560,561,1192,3,2,HCF25777391,HTK0667647646,1,SUP,Superior Room,98.95,98.95,6.43,0.0,0.0,98.95,105.38,Checked-Out,11,True
12564,259,264,266,1103,45,4,HCF95548908,HTK7329040425,2,DLX,Deluxe Room,251.25,502.5,35.18,0.0,50.25,452.25,537.68,Checked-Out,5,False
12565,970,976,978,1365,1,2,HCF83716515,HTK3867424498,2,SUP,Superior Room,120.58,241.16,15.68,20.44,0.0,241.16,277.28,Checked-Out,6,False
12566,1048,1061,1066,2237,16,3,HCF79566143,HTK9699228867,5,STD,Standard Room,166.99,834.95,58.45,0.0,66.8,768.15,893.4,In-House,13,False
12567,12,12,16,1780,10,2,HCF16992953,HTK9688040256,4,EXC,Executive Room,1317.59,5270.36,289.87,0.0,0.0,5270.36,5560.23,No-Show,12,True
12568,551,570,573,517,24,1,HCF71146979,HTK6057104890,3,DLX,Deluxe Room,1011.86,3035.58,151.78,0.0,0.0,3035.58,3187.36,In-House,19,True
12569,200,217,224,559,35,1,HCF93379461,HTK5798745691,7,SUP,Superior Room,611.88,4283.16,385.48,0.0,0.0,4283.16,4668.64,Checked-Out,17,False
12570,86,87,89,1553,10,1,HCF11017101,HTK9578396593,2,STD,Standard Room,619.9,1239.8,68.19,182.11,0.0,1239.8,1490.1,Checked-Out,1,True
12571,1006,1007,1008,2800,51,3,HCF72134933,HTK3302896907,1,DLX,Deluxe Room,954.03,954.03,90.63,0.0,76.32,877.71,1044.66,Checked-Out,1,False
12572,453,482,484,1093,44,2,HCF81858137,HTK3581834904,2,STD,Standard Room,334.31,668.62,46.8,0.0,0.0,668.62,715.42,Checked-Out,29,False
12573,495,501,503,856,35,1,HCF61014936,HTK1476985202,2,STD,Standard Room,976.73,1953.46,175.81,0.0,0.0,1953.46,2129.27,Checked-Out,6,True
12574,655,657,661,1548,10,1,HCF74886630,HTK3434402895,4,DLX,Deluxe Room,911.39,3645.56,200.51,0.0,0.0,3645.56,3846.07,Cancelled,2,False
12575,907,910,913,2780,53,1,HCF24622850,HTK9233147762,3,DLX,Deluxe Room,315.49,946.47,80.45,0.0,0.0,946.47,1026.92,Checked-Out,3,False
12576,443,495,496,1223,49,1,HCF27804844,HTK8651513899,1,DLX,Deluxe Room,425.55,425.55,42.56,23.55,0.0,425.55,491.66,Checked-Out,52,True
12577,962,969,975,338,23,1,HCF50043396,HTK0858470204,6,STD,Standard Room,604.19,26130.05,1306.5,0.0,0.0,3625.14,27436.55,Checked-Out,7,True
12578,1074,1081,1085,2963,22,2,HCF75985200,HTK3684293558,4,SUP,Superior Room,106.53,426.12,21.31,0.0,0.0,426.12,447.43,Checked-Out,7,True
12579,972,975,977,1660,24,1,HCF92937968,HTK9405159177,2,SUP,Superior Room,763.18,1526.36,76.32,0.0,0.0,1526.36,1602.68,Checked-Out,3,False
12580,191,193,195,2762,28,1,HCF84876790,HTK9388990819,2,EXC,Executive Room,1212.71,2425.42,116.42,92.31,0.0,2425.42,2634.15,Checked-Out,2,True
12581,727,745,748,2108,49,4,HCF69269920,HTK1973790901,3,SUP,Superior Room,294.71,884.13,88.41,0.0,88.41,795.72,972.54,Cancelled,18,False
12582,789,859,864,1397,14,3,HCF68253553,HTK2994081466,5,STD,Standard Room,364.89,1824.45,127.71,0.0,145.96,1678.49,1952.16,Checked-Out,70,True
12583,740,763,765,930,12,1,HCF12515504,HTK0943739732,2,STD,Standard Room,159.94,319.88,22.39,0.0,0.0,319.88,342.27,Checked-Out,23,True
12584,169,177,181,34,16,1,HCF77088732,HTK7033751366,4,STD,Standard Room,97.62,390.48,27.33,42.37,0.0,390.48,460.18,Checked-Out,8,False
12585,770,780,782,2249,20,1,HCF31726336,HTK4428937181,2,STD,Standard Room,424.17,848.34,42.42,0.0,0.0,848.34,890.76,Checked-Out,10,True
12586,937,954,955,156,2,1,HCF10588621,HTK5413134954,1,DLX,Deluxe Room,386.08,386.08,25.1,0.0,0.0,386.08,411.18,Checked-Out,17,True
12587,27,27,28,2553,24,1,HCF96591130,HTK5017159839,1,STD,Standard Room,829.29,829.29,41.46,0.0,0.0,829.29,870.75,Checked-Out,35,True
12588,109,111,115,901,19,1,HCF52887211,HTK5852086220,4,DLX,Deluxe Room,387.21,1548.84,77.44,98.64,0.0,1548.84,1724.92,Checked-Out,2,False
12589,383,392,394,1400,19,2,HCF83582863,HTK2977158440,2,FAM,Family Room,308.83,617.66,30.88,0.0,0.0,617.66,648.54,No-Show,9,True
12590,165,167,169,165,27,4,HCF37019601,HTK7032701331,2,STD,Standard Room,80.47,160.94,7.73,0.0,16.09,144.85,168.67,Cancelled,2,False
12591,724,738,739,2565,28,1,HCF29084378,HTK1437443428,1,STD,Standard Room,499.5,499.5,23.98,0.0,0.0,499.5,523.48,Cancelled,14,True
12592,659,674,677,2235,12,2,HCF39601852,HTK1566273840,3,DLX,Deluxe Room,305.09,915.27,64.07,0.0,0.0,915.27,979.34,In-House,15,False
12593,943,944,946,128,57,1,HCF54696328,HTK9857527838,2,STD,Standard Room,315.33,630.66,75.68,40.83,0.0,630.66,747.17,Cancelled,1,False
12594,20,25,26,2976,53,1,HCF79683019,HTK5127090615,1,DLX,Deluxe Room,393.06,393.06,33.41,0.0,0.0,393.06,426.47,Checked-Out,5,False
12595,61,62,68,1760,28,1,HCF00085938,HTK9662001001,6,STD,Standard Room,550.55,3303.3,158.56,0.0,0.0,3303.3,3461.86,Checked-Out,1,True
12596,339,351,353,1434,45,1,HCF04852305,HTK7449777663,2,SUP,Superior Room,248.08,496.16,34.73,0.0,0.0,496.16,530.89,Checked-Out,12,False
12597,572,577,579,184,27,4,HCF27820958,HTK6784417512,2,STD,Standard Room,97.7,195.4,9.38,28.43,19.54,175.86,233.21,Checked-Out,5,False
12598,534,546,552,2049,64,3,HCF65917593,HTK1077984617,6,SUP,Superior Room,572.22,3433.32,360.5,0.0,274.67,3158.65,3793.82,Checked-Out,12,True
12599,957,961,964,2637,49,2,HCF04741224,HTK6685475682,3,DLX,Deluxe Room,289.32,867.96,86.8,0.0,0.0,867.96,954.76,Checked-Out,4,True
12600,1067,1074,1079,1032,17,2,HCF54370822,HTK0161090723,5,STD,Standard Room,168.45,842.25,42.11,12.39,0.0,842.25,896.75,Checked-Out,7,False
12601,312,319,320,2982,9,2,HCF03552480,HTK1183854288,1,SUP,Superior Room,156.22,156.22,8.59,0.0,0.0,156.22,164.81,Checked-Out,7,False
12602,485,506,507,1350,56,1,HCF48067042,HTK4211103084,1,STD,Standard Room,853.21,853.21,72.52,0.0,0.0,853.21,925.73,Cancelled,21,False
12603,958,973,976,2580,12,2,HCF68949794,HTK1400683937,3,STD,Standard Room,209.0,627.0,43.89,0.0,0.0,627.0,670.89,No-Show,15,False
12604,734,771,774,1173,45,4,HCF61850226,HTK0941053022,3,SUP,Superior Room,188.46,565.38,39.58,0.0,56.54,508.84,604.96,Checked-Out,37,True
12605,174,186,189,482,48,1,HCF26957435,HTK5011275532,3,STD,Standard Room,279.13,837.39,83.74,0.0,0.0,837.39,921.13,Checked-Out,12,False
12606,45,45,48,2351,51,1,HCF91369225,HTK3277137144,3,FAM,Family Room,596.99,1790.97,170.14,0.0,0.0,1790.97,1961.11,In-House,54,True
12607,879,888,892,1765,24,1,HCF19565494,HTK7500166719,4,SUT,Suite,1608.28,6433.12,321.66,0.0,0.0,6433.12,6754.78,Checked-Out,9,True
12608,671,709,713,2361,23,3,HCF61577500,HTK0147453081,4,STD,Standard Room,556.1,2224.4,111.22,0.0,177.95,2046.45,2335.62,Checked-Out,38,True
12609,362,368,371,2515,20,3,HCF73924226,HTK3591212818,3,SUP,Superior Room,519.0,1557.0,77.85,0.0,124.56,1432.44,1634.85,Checked-Out,6,False
12610,387,388,391,646,30,2,HCF56208998,HTK7809744326,3,EXC,Executive Room,407.42,1222.26,58.67,0.0,0.0,1222.26,1280.93,In-House,1,False
12611,560,561,565,426,44,4,HCF11518439,HTK9131741397,4,SUT,Suite,541.08,2164.32,151.5,0.0,216.43,1947.89,2315.82,Checked-Out,1,True
12612,542,556,558,2608,4,1,HCF81899176,HTK3057471732,2,FAM,Family Room,95.77,191.54,12.45,0.0,0.0,191.54,203.99,Checked-Out,14,True
12613,246,332,333,890,51,1,HCF42309679,HTK2125503931,1,EXC,Executive Room,1264.03,1264.03,120.08,12.17,0.0,1264.03,1396.28,Checked-Out,86,True
12614,198,218,222,1107,37,5,HCF93137662,HTK2711984333,4,SUP,Superior Room,148.72,594.88,53.54,0.0,29.74,565.14,648.42,Checked-Out,20,False
12615,785,829,832,1460,5,1,HCF67763483,HTK7029431229,3,STD,Standard Room,62.28,186.84,12.14,12.47,0.0,186.84,211.45,Checked-Out,44,False
12616,1024,1028,1029,2491,64,2,HCF92484257,HTK6412527654,1,SUT,Suite,1015.14,1015.14,106.59,0.0,0.0,1015.14,1121.73,Checked-Out,4,True
12617,22,32,34,1814,17,1,HCF50037158,HTK6463042180,2,DLX,Deluxe Room,242.71,485.42,24.27,0.0,0.0,485.42,509.69,Cancelled,10,True
12618,742,752,753,2909,22,1,HCF14184637,HTK7348829992,1,STD,Standard Room,98.65,98.65,4.93,0.0,0.0,98.65,103.58,Checked-Out,10,False
12619,669,673,677,2991,62,1,HCF88040690,HTK5157521594,4,SUP,Superior Room,544.46,2177.84,228.67,0.0,0.0,2177.84,2406.51,Checked-Out,4,True
12620,962,972,973,2580,5,6,HCF21942919,HTK8734469939,1,STD,Standard Room,60.04,60.04,3.9,0.0,7.2,52.84,63.94,Checked-Out,10,False
12621,750,759,760,705,14,2,HCF85687637,HTK3975362223,1,DLX,Deluxe Room,232.65,232.65,16.29,0.0,0.0,232.65,248.94,Checked-Out,9,False
12622,564,581,582,2382,51,2,HCF39942611,HTK9732147492,1,STD,Standard Room,323.27,323.27,30.71,0.0,0.0,323.27,353.98,Checked-Out,17,True
12623,297,306,310,723,10,3,HCF76448060,HTK8227368987,4,DLX,Deluxe Room,1166.65,4666.6,256.66,0.0,373.33,4293.27,4923.26,Checked-Out,9,False
12624,522,524,529,2990,62,2,HCF02037302,HTK4879398809,5,SUT,Suite,1882.31,9411.55,988.21,0.0,0.0,9411.55,10399.76,Checked-Out,2,False
12625,630,642,644,2882,56,1,HCF54155302,HTK5230393507,2,FAM,Family Room,689.35,1378.7,117.19,25.31,0.0,1378.7,1521.2,Checked-Out,12,False
12626,34,46,49,1661,12,4,HCF66736860,HTK2963318842,3,DLX,Deluxe Room,383.1,1149.3,80.45,0.0,114.93,1034.37,1229.75,Checked-Out,12,True
12627,1045,1046,1047,1486,41,2,HCF84116746,HTK4489172911,1,STD,Standard Room,66.01,66.01,4.62,84.37,0.0,66.01,155.0,Checked-Out,1,True
12628,45,49,51,1890,14,1,HCF52057995,HTK4749934426,2,DLX,Deluxe Room,455.6,911.2,63.78,0.0,0.0,911.2,974.98,Checked-Out,4,True
12629,304,314,315,289,35,2,HCF25566921,HTK4352264660,1,STD,Standard Room,860.22,860.22,77.42,0.0,0.0,860.22,937.64,Checked-Out,10,True
12630,843,848,851,444,16,2,HCF63998254,HTK4030748501,3,STD,Standard Room,129.05,387.15,27.1,0.0,0.0,387.15,414.25,Checked-Out,5,False
12631,542,554,559,2025,20,1,HCF38610568,HTK7624518355,5,DLX,Deluxe Room,750.53,3752.65,187.63,22.18,0.0,3752.65,3962.46,Checked-Out,12,False
12632,678,693,696,59,58,3,HCF32639563,HTK3664415036,3,STD,Standard Room,314.61,943.83,113.26,0.0,75.51,868.32,1057.09,Checked-Out,15,True
12633,318,350,351,1430,17,1,HCF39224000,HTK8729644757,1,STD,Standard Room,264.45,264.45,13.22,136.65,0.0,264.45,414.32,Checked-Out,32,False
12634,988,994,995,56,16,1,HCF17523636,HTK9472620475,1,SUT,Suite,417.12,417.12,29.2,0.0,0.0,417.12,446.32,Cancelled,6,True
12635,582,586,591,1037,56,1,HCF47516156,HTK4162087637,5,DLX,Deluxe Room,948.22,4741.1,402.99,0.0,0.0,4741.1,5144.09,Checked-Out,4,False
12636,769,788,789,721,1,3,HCF72902871,HTK5935548017,1,SUT,Suite,184.56,184.56,12.0,0.0,14.76,169.8,196.56,Checked-Out,19,False
12637,516,522,523,824,4,3,HCF16006144,HTK0382774970,1,DLX,Deluxe Room,43.13,43.13,2.8,25.6,3.45,39.68,71.53,In-House,6,True
12638,216,235,238,1021,8,1,HCF95119833,HTK2852369715,3,EXC,Executive Room,398.64,1195.92,65.78,0.0,0.0,1195.92,1261.7,Checked-Out,19,True
12639,172,177,179,2914,62,1,HCF40482570,HTK1473397222,2,STD,Standard Room,423.5,847.0,88.94,0.0,0.0,847.0,935.94,Checked-Out,5,True
12640,1030,1056,1057,1953,4,1,HCF89721772,HTK6198474323,1,DLX,Deluxe Room,69.02,69.02,4.49,0.0,0.0,69.02,73.51,Checked-Out,26,False
12641,182,190,192,1685,54,1,HCF09453379,HTK1711780021,2,EXC,Executive Room,248.01,496.02,42.16,0.0,0.0,496.02,538.18,Cancelled,8,True
12642,549,563,564,2846,9,1,HCF46776180,HTK2395440584,1,FAM,Family Room,165.26,165.26,9.09,0.0,0.0,165.26,174.35,Checked-Out,14,False
12643,399,418,423,2048,16,5,HCF32215767,HTK4184330747,5,DLX,Deluxe Room,188.79,943.95,66.08,0.0,47.2,896.75,1010.03,Checked-Out,19,False
12644,174,189,190,1672,41,2,HCF38262101,HTK7094087892,1,STD,Standard Room,68.44,68.44,4.79,22.41,0.0,68.44,95.64,Checked-Out,15,False
12645,30,51,55,46,50,2,HCF59149083,HTK3254895210,4,STD,Standard Room,109.97,439.88,41.79,0.0,0.0,439.88,481.67,Checked-Out,21,False
12646,765,770,771,1130,40,2,HCF13076583,HTK5074797058,1,STD,Standard Room,67.49,67.49,5.06,0.0,0.0,67.49,72.55,Checked-Out,5,True
12647,647,651,652,910,61,1,HCF85558501,HTK9785160243,1,STD,Standard Room,66.04,66.04,6.93,0.0,0.0,66.04,72.97,Checked-Out,4,True
12648,45,46,49,1016,37,1,HCF99899201,HTK8932180282,3,DLX,Deluxe Room,194.58,583.74,52.54,0.0,0.0,583.74,636.28,Checked-Out,1,True
12649,1083,1091,1095,803,46,4,HCF27617464,HTK7458899026,4,STD,Standard Room,674.75,2699.0,188.93,0.0,269.9,2429.1,2887.93,Checked-Out,8,True
12650,941,978,980,2462,58,1,HCF09163396,HTK9337100863,2,STD,Standard Room,296.39,592.78,71.13,11.6,0.0,592.78,675.51,Checked-Out,37,False
12651,599,608,611,1224,24,1,HCF80343745,HTK7621953227,3,STD,Standard Room,625.58,1876.74,93.84,174.96,0.0,1876.74,2145.54,Cancelled,9,False
12652,597,615,618,383,64,3,HCF41064217,HTK0299865654,3,SUP,Superior Room,483.49,1450.47,152.3,0.0,116.04,1334.43,1602.77,Checked-Out,18,False
12653,197,199,201,924,56,1,HCF28553540,HTK2274429224,50,EXC,Executive Room,901.19,45059.5,3830.06,0.0,0.0,1802.38,48889.56,Checked-Out,2,False
12654,436,451,452,1883,16,1,HCF17680359,HTK0421158877,1,STD,Standard Room,158.61,158.61,11.1,0.0,0.0,158.61,169.71,No-Show,15,True
12655,605,606,607,853,44,4,HCF45895826,HTK4051248649,1,STD,Standard Room,288.82,288.82,20.22,0.0,28.88,259.94,309.04,Checked-Out,1,False
12656,1013,1044,1047,2454,17,6,HCF63672632,HTK1988002194,3,SUT,Suite,562.58,1687.74,84.39,0.0,202.53,1485.21,1772.13,Checked-Out,31,False
12657,906,908,909,2056,11,2,HCF09316369,HTK1541721642,1,STD,Standard Room,77.75,77.75,4.28,0.0,0.0,77.75,82.03,Cancelled,2,True
12658,816,818,820,973,25,5,HCF24889062,HTK7308479845,2,STD,Standard Room,298.43,596.86,29.84,30.9,29.84,567.02,657.6,Checked-Out,2,False
12659,1004,1017,1020,2674,14,2,HCF83177146,HTK0867238100,3,DLX,Deluxe Room,432.44,1297.32,90.81,0.0,0.0,1297.32,1388.13,Checked-Out,13,True
12660,1020,1029,1033,469,43,4,HCF78843350,HTK0814701065,4,EXC,Executive Room,508.69,2034.76,142.43,0.0,203.48,1831.28,2177.19,Cancelled,9,True
12661,891,900,903,2827,50,3,HCF66925746,HTK1567238943,3,STD,Standard Room,70.59,211.77,20.12,0.0,16.94,194.83,231.89,Checked-Out,9,True
12662,431,444,448,753,52,6,HCF85508299,HTK4877777371,4,DLX,Deluxe Room,65.03,260.12,24.71,11.93,31.21,228.91,296.76,Checked-Out,13,True
12663,652,703,707,1348,6,2,HCF57090212,HTK9411750591,4,DLX,Deluxe Room,805.32,3221.28,177.17,21.48,0.0,3221.28,3419.93,Checked-Out,51,True
12664,748,749,751,1853,50,1,HCF35237176,HTK6495138454,2,DLX,Deluxe Room,116.33,232.66,22.1,13.78,0.0,232.66,268.54,Checked-Out,1,True
12665,1046,1059,1062,1430,27,1,HCF63773107,HTK5986696688,3,FAM,Family Room,148.71,446.13,21.41,0.0,0.0,446.13,467.54,Checked-Out,13,False
12666,612,635,638,1944,49,3,HCF89615653,HTK0413672918,3,STD,Standard Room,333.05,999.15,99.92,0.0,79.93,919.22,1099.07,Checked-Out,23,False
12667,478,513,514,608,54,2,HCF70385383,HTK7953806270,1,STD,Standard Room,102.33,102.33,8.7,0.0,0.0,102.33,111.03,Checked-Out,35,False
12668,1028,1031,1037,648,48,2,HCF10667165,HTK7209275118,6,STD,Standard Room,202.19,1213.14,121.31,0.0,0.0,1213.14,1334.45,Checked-Out,3,True
12669,154,156,159,2599,8,1,HCF20635900,HTK3125590471,3,STD,Standard Room,179.98,539.94,29.7,19.79,0.0,539.94,589.43,Checked-Out,2,False
12670,512,525,526,1204,8,1,HCF16706110,HTK3190753697,1,STD,Standard Room,262.7,262.7,14.45,0.0,0.0,262.7,277.15,Checked-Out,13,False
12671,940,943,946,2503,44,4,HCF14348853,HTK9661291378,3,EXC,Executive Room,575.15,1725.45,120.78,0.0,172.54,1552.91,1846.23,Checked-Out,3,True
12672,633,635,636,1663,41,3,HCF66248983,HTK3041135531,1,STD,Standard Room,84.85,84.85,5.94,0.0,6.79,78.06,90.79,Cancelled,2,False
12673,613,625,627,1578,14,1,HCF43913187,HTK3756301294,2,STD,Standard Room,349.36,698.72,48.91,142.36,0.0,698.72,889.99,Checked-Out,12,True
