profile_key,passenger_id,frequent_flyer_num,preferred_seat,preferred_meal,special_assistance,marketing_consent,lifetime_segments_flown,lifetime_miles_earned,customer_segment,scd_effective_date,scd_expiry_date,scd_current_flag,scd_version
2426,PAX0002426,FF00002426,No Preference,Vegetarian,Wheelchair,True,4,35918,Senior,2022-01-01,9999-12-31,True,1
2427,PAX0002427,FF00002427,Aisle,Standard,None,False,18,10518,Senior,2022-01-01,9999-12-31,True,1
2428,PAX0002428,FF00002428,Aisle,Vegetarian,Wheelchair,True,8,16399,Business Traveler,2022-01-01,9999-12-31,True,1
2429,PAX0002429,FF00002429,No Preference,None,None,True,6,7893,Business Traveler,2022-01-01,9999-12-31,True,1
2430,PAX0002430,FF00002430,No Preference,Child,None,False,1,6570,Student,2022-01-01,9999-12-31,True,1
2431,PAX0002431,FF00002431,No Preference,Child,None,False,0,6624,Senior,2022-01-01,9999-12-31,True,1
2432,PAX0002432,FF00002432,Aisle,None,Wheelchair,False,0,29606,Student,2022-01-01,9999-12-31,True,1
2433,PAX0002433,FF00002433,Aisle,Halal,None,False,4,108518,Leisure,2022-01-01,9999-12-31,True,1
2434,PAX0002434,FF00002434,Aisle,Vegan,None,False,2,12731,Business Traveler,2022-01-01,9999-12-31,True,1
2435,PAX0002435,FF00002435,No Preference,Child,None,False,5,254,Senior,2022-01-01,9999-12-31,True,1
2436,PAX0002436,FF00002436,Window,Vegan,None,False,21,975,Leisure,2022-01-01,9999-12-31,True,1
2437,PAX0002437,FF00002437,No Preference,Standard,None,True,33,66789,Family,2022-01-01,9999-12-31,True,1
2438,PAX0002438,FF00002438,Aisle,None,None,False,9,23531,Student,2022-01-01,2023-03-31,False,1
5438,PAX0002438,FF00002438,Aisle,None,None,False,14,34127,Business Traveler,2023-04-01,9999-12-31,True,2
2439,PAX0002439,FF00002439,Aisle,Standard,None,False,12,14684,Business Traveler,2022-01-01,9999-12-31,True,1
2440,PAX0002440,FF00002440,Aisle,Child,None,True,12,1374,Business Traveler,2022-01-01,9999-12-31,True,1
2441,PAX0002441,FF00002441,Aisle,Vegan,None,False,0,18332,Family,2022-01-01,9999-12-31,True,1
2442,PAX0002442,FF00002442,Window,Vegan,None,True,9,65628,Business Traveler,2022-01-01,9999-12-31,True,1
2443,PAX0002443,FF00002443,Aisle,Vegetarian,None,False,1,51888,Leisure,2022-01-01,9999-12-31,True,1
2444,PAX0002444,FF00002444,Aisle,Standard,Wheelchair,True,2,15030,Business Traveler,2022-01-01,9999-12-31,True,1
2445,PAX0002445,FF00002445,No Preference,Child,None,True,4,15332,Family,2022-01-01,9999-12-31,True,1
2446,PAX0002446,FF00002446,Window,Vegan,None,False,1,21009,Senior,2022-01-01,9999-12-31,True,1
2447,PAX0002447,FF00002447,Window,Standard,None,True,19,17476,Business Traveler,2022-01-01,9999-12-31,True,1
2448,PAX0002448,FF00002448,Aisle,Vegetarian,None,False,8,56668,Senior,2022-01-01,9999-12-31,True,1
2449,PAX0002449,FF00002449,Window,None,WCHR,False,14,20227,Business Traveler,2022-01-01,9999-12-31,True,1
2450,PAX0002450,FF00002450,Window,Standard,None,True,3,64865,Business Traveler,2022-01-01,9999-12-31,True,1
2451,PAX0002451,FF00002451,Window,Vegan,None,False,10,7498,Business Traveler,2022-01-01,9999-12-31,True,1
2452,PAX0002452,FF00002452,Window,Vegetarian,None,False,3,48756,Family,2022-01-01,9999-12-31,True,1
2453,PAX0002453,FF00002453,No Preference,Vegetarian,None,True,0,145197,Business Traveler,2022-01-01,2023-03-31,False,1
5453,PAX0002453,FF00002453,No Preference,Vegetarian,None,True,20,156168,Leisure,2023-04-01,9999-12-31,True,2
2454,PAX0002454,FF00002454,No Preference,Vegan,None,False,1,47699,Student,2022-01-01,9999-12-31,True,1
2455,PAX0002455,FF00002455,Aisle,Halal,None,False,6,20330,Student,2022-01-01,9999-12-31,True,1
2456,PAX0002456,FF00002456,Aisle,Vegetarian,None,False,25,15977,Leisure,2022-01-01,2023-03-31,False,1
5456,PAX0002456,FF00002456,Aisle,Vegetarian,None,False,42,25633,Business Traveler,2023-04-01,9999-12-31,True,2
2457,PAX0002457,FF00002457,No Preference,Vegetarian,None,True,9,1516,Student,2022-01-01,2023-03-31,False,1
5457,PAX0002457,FF00002457,No Preference,Vegetarian,None,True,21,14029,Leisure,2023-04-01,9999-12-31,True,2
2458,PAX0002458,FF00002458,No Preference,Vegetarian,Wheelchair,False,0,8423,Senior,2022-01-01,9999-12-31,True,1
2459,PAX0002459,FF00002459,No Preference,Child,None,True,13,3878,Senior,2022-01-01,9999-12-31,True,1
2460,PAX0002460,FF00002460,No Preference,Halal,None,True,1,15877,Senior,2022-01-01,9999-12-31,True,1
2461,PAX0002461,FF00002461,Aisle,Child,None,False,12,37351,Family,2022-01-01,9999-12-31,True,1
2462,PAX0002462,FF00002462,No Preference,Child,None,True,2,2488,Leisure,2022-01-01,9999-12-31,True,1
2463,PAX0002463,FF00002463,No Preference,Vegan,None,True,33,9060,Student,2022-01-01,9999-12-31,True,1
2464,PAX0002464,FF00002464,Window,Child,None,False,23,59741,Leisure,2022-01-01,2023-03-31,False,1
5464,PAX0002464,FF00002464,Window,Child,None,False,35,69940,Student,2023-04-01,9999-12-31,True,2
2465,PAX0002465,FF00002465,Aisle,None,None,True,17,5547,Business Traveler,2022-01-01,2023-03-31,False,1
5465,PAX0002465,FF00002465,Aisle,None,None,True,33,23665,Business Traveler,2023-04-01,9999-12-31,True,2
2466,PAX0002466,FF00002466,Window,Child,None,False,20,43992,Family,2022-01-01,9999-12-31,True,1
2467,PAX0002467,FF00002467,No Preference,Halal,None,True,10,12338,Business Traveler,2022-01-01,9999-12-31,True,1
2468,PAX0002468,FF00002468,Aisle,Standard,None,True,3,3899,Business Traveler,2022-01-01,9999-12-31,True,1
2469,PAX0002469,FF00002469,No Preference,Vegetarian,None,True,8,26403,Business Traveler,2022-01-01,9999-12-31,True,1
2470,PAX0002470,FF00002470,Aisle,Halal,None,False,5,19351,Leisure,2022-01-01,2023-03-31,False,1
5470,PAX0002470,FF00002470,Aisle,Halal,None,False,19,33307,Student,2023-04-01,9999-12-31,True,2
2471,PAX0002471,FF00002471,No Preference,Child,Wheelchair,False,5,30733,Family,2022-01-01,9999-12-31,True,1
2472,PAX0002472,FF00002472,Window,Standard,Wheelchair,False,27,5370,Senior,2022-01-01,9999-12-31,True,1
2473,PAX0002473,FF00002473,No Preference,Child,None,False,5,4555,Senior,2022-01-01,2023-03-31,False,1
5473,PAX0002473,FF00002473,No Preference,Child,None,False,17,17020,Leisure,2023-04-01,9999-12-31,True,2
2474,PAX0002474,FF00002474,Aisle,None,None,False,11,39154,Senior,2022-01-01,9999-12-31,True,1
2475,PAX0002475,FF00002475,Window,Halal,None,False,32,9808,Leisure,2022-01-01,9999-12-31,True,1
2476,PAX0002476,FF00002476,Aisle,Halal,Wheelchair,True,35,1960,Senior,2022-01-01,9999-12-31,True,1
2477,PAX0002477,FF00002477,Aisle,Child,WCHR,False,11,1764,Family,2022-01-01,9999-12-31,True,1
2478,PAX0002478,FF00002478,Aisle,Halal,None,False,26,22638,Family,2022-01-01,9999-12-31,True,1
2479,PAX0002479,FF00002479,Aisle,Standard,None,True,13,53437,Business Traveler,2022-01-01,9999-12-31,True,1
2480,PAX0002480,FF00002480,Window,None,WCHR,True,1,1180,Senior,2022-01-01,9999-12-31,True,1
2481,PAX0002481,FF00002481,No Preference,Halal,WCHC,False,25,11347,Leisure,2022-01-01,9999-12-31,True,1
2482,PAX0002482,FF00002482,Window,None,None,False,1,18959,Senior,2022-01-01,9999-12-31,True,1
2483,PAX0002483,FF00002483,Window,Standard,None,False,10,943,Family,2022-01-01,9999-12-31,True,1
2484,PAX0002484,FF00002484,No Preference,Vegetarian,None,False,3,1000,Senior,2022-01-01,2023-03-31,False,1
5484,PAX0002484,FF00002484,No Preference,Vegetarian,None,False,19,12710,Business Traveler,2023-04-01,9999-12-31,True,2
2485,PAX0002485,FF00002485,Aisle,Vegetarian,None,True,6,67642,Business Traveler,2022-01-01,9999-12-31,True,1
2486,PAX0002486,FF00002486,Window,None,None,False,48,30404,Family,2022-01-01,2023-03-31,False,1
5486,PAX0002486,FF00002486,Window,None,None,False,60,37077,Student,2023-04-01,9999-12-31,True,2
2487,PAX0002487,FF00002487,Window,None,None,False,2,70885,Leisure,2022-01-01,9999-12-31,True,1
2488,PAX0002488,FF00002488,Aisle,None,None,False,8,5008,Business Traveler,2022-01-01,9999-12-31,True,1
2489,PAX0002489,FF00002489,Window,Halal,None,False,30,42498,Senior,2022-01-01,2023-03-31,False,1
5489,PAX0002489,FF00002489,Window,Halal,None,False,38,49628,Business Traveler,2023-04-01,9999-12-31,True,2
2490,PAX0002490,FF00002490,Window,Child,None,False,15,37051,Family,2022-01-01,9999-12-31,True,1
2491,PAX0002491,FF00002491,Aisle,Child,None,True,2,7109,Senior,2022-01-01,9999-12-31,True,1
2492,PAX0002492,FF00002492,Aisle,Halal,None,False,13,7443,Family,2022-01-01,9999-12-31,True,1
2493,PAX0002493,FF00002493,Aisle,Halal,None,False,6,45698,Business Traveler,2022-01-01,9999-12-31,True,1
2494,PAX0002494,FF00002494,No Preference,Child,None,True,18,18113,Student,2022-01-01,2023-03-31,False,1
5494,PAX0002494,FF00002494,No Preference,Child,None,True,35,30203,Leisure,2023-04-01,9999-12-31,True,2
2495,PAX0002495,FF00002495,Aisle,Child,None,False,18,54720,Leisure,2022-01-01,9999-12-31,True,1
2496,PAX0002496,FF00002496,No Preference,Child,WCHC,False,12,7779,Business Traveler,2022-01-01,9999-12-31,True,1
2497,PAX0002497,FF00002497,Window,None,None,True,3,11343,Family,2022-01-01,9999-12-31,True,1
2498,PAX0002498,FF00002498,Aisle,Standard,None,True,1,9571,Leisure,2022-01-01,9999-12-31,True,1
2499,PAX0002499,FF00002499,Window,Vegan,WCHR,False,2,18227,Student,2022-01-01,2023-03-31,False,1
5499,PAX0002499,FF00002499,Window,Vegan,WCHR,False,22,32158,Senior,2023-04-01,9999-12-31,True,2
2500,PAX0002500,FF00002500,Aisle,Child,None,False,28,3310,Leisure,2022-01-01,9999-12-31,True,1
2501,PAX0002501,FF00002501,No Preference,Vegan,WCHC,True,15,34873,Leisure,2022-01-01,2023-03-31,False,1
5501,PAX0002501,FF00002501,No Preference,Vegan,WCHC,True,34,49065,Senior,2023-04-01,9999-12-31,True,2
2502,PAX0002502,FF00002502,Aisle,Vegan,WCHC,True,1,76752,Senior,2022-01-01,2023-03-31,False,1
5502,PAX0002502,FF00002502,Aisle,Vegan,WCHC,True,13,95250,Family,2023-04-01,9999-12-31,True,2
2503,PAX0002503,FF00002503,No Preference,None,None,False,10,13563,Senior,2022-01-01,9999-12-31,True,1
2504,PAX0002504,FF00002504,Window,Vegetarian,WCHR,True,16,8926,Senior,2022-01-01,9999-12-31,True,1
2505,PAX0002505,FF00002505,Window,Standard,None,True,14,1215,Student,2022-01-01,9999-12-31,True,1
2506,PAX0002506,FF00002506,Aisle,Vegetarian,None,True,21,17835,Senior,2022-01-01,9999-12-31,True,1
2507,PAX0002507,FF00002507,Window,Vegetarian,None,False,12,7501,Business Traveler,2022-01-01,9999-12-31,True,1
2508,PAX0002508,FF00002508,Aisle,Standard,None,True,13,44383,Student,2022-01-01,9999-12-31,True,1
2509,PAX0002509,FF00002509,Aisle,Child,None,True,7,28848,Family,2022-01-01,9999-12-31,True,1
2510,PAX0002510,FF00002510,Aisle,None,None,True,7,67355,Business Traveler,2022-01-01,9999-12-31,True,1
2511,PAX0002511,FF00002511,No Preference,Standard,None,False,8,55318,Student,2022-01-01,9999-12-31,True,1
2512,PAX0002512,FF00002512,Window,Child,None,False,19,15854,Senior,2022-01-01,9999-12-31,True,1
2513,PAX0002513,FF00002513,Aisle,Child,None,False,3,15630,Senior,2022-01-01,9999-12-31,True,1
2514,PAX0002514,FF00002514,Window,None,None,True,20,7748,Leisure,2022-01-01,9999-12-31,True,1
2515,PAX0002515,FF00002515,Aisle,Child,None,False,8,49211,Business Traveler,2022-01-01,2023-03-31,False,1
5515,PAX0002515,FF00002515,Aisle,Child,None,False,18,58129,Senior,2023-04-01,9999-12-31,True,2
2516,PAX0002516,FF00002516,Aisle,Halal,None,False,5,30834,Leisure,2022-01-01,9999-12-31,True,1
2517,PAX0002517,FF00002517,Aisle,Standard,None,False,3,3471,Leisure,2022-01-01,2023-03-31,False,1
5517,PAX0002517,FF00002517,Aisle,Standard,None,False,9,12163,Leisure,2023-04-01,9999-12-31,True,2
2518,PAX0002518,FF00002518,Window,Child,None,True,18,3126,Leisure,2022-01-01,9999-12-31,True,1
2519,PAX0002519,FF00002519,Window,Vegan,None,True,3,57953,Leisure,2022-01-01,9999-12-31,True,1
2520,PAX0002520,FF00002520,Window,Halal,Wheelchair,True,5,108407,Business Traveler,2022-01-01,9999-12-31,True,1
2521,PAX0002521,FF00002521,Window,Halal,Wheelchair,True,46,9370,Senior,2022-01-01,9999-12-31,True,1
2522,PAX0002522,FF00002522,Aisle,Vegan,None,True,0,36629,Senior,2022-01-01,9999-12-31,True,1
2523,PAX0002523,FF00002523,Aisle,Standard,WCHC,False,7,3185,Student,2022-01-01,9999-12-31,True,1
2524,PAX0002524,FF00002524,Aisle,Vegan,None,False,14,950,Student,2022-01-01,9999-12-31,True,1
2525,PAX0002525,FF00002525,Aisle,Child,None,False,24,4477,Business Traveler,2022-01-01,9999-12-31,True,1
2526,PAX0002526,FF00002526,No Preference,Vegetarian,None,False,1,5795,Leisure,2022-01-01,9999-12-31,True,1
2527,PAX0002527,FF00002527,Aisle,Standard,None,False,38,35443,Student,2022-01-01,9999-12-31,True,1
2528,PAX0002528,FF00002528,No Preference,Halal,WCHR,False,19,15206,Leisure,2022-01-01,9999-12-31,True,1
2529,PAX0002529,FF00002529,Aisle,Vegetarian,Wheelchair,True,4,8016,Senior,2022-01-01,9999-12-31,True,1
2530,PAX0002530,FF00002530,No Preference,Child,None,True,7,24077,Senior,2022-01-01,9999-12-31,True,1
2531,PAX0002531,FF00002531,Window,Child,None,True,11,8916,Business Traveler,2022-01-01,9999-12-31,True,1
2532,PAX0002532,FF00002532,Aisle,Halal,None,False,35,5581,Leisure,2022-01-01,2023-03-31,False,1
5532,PAX0002532,FF00002532,Aisle,Halal,None,False,41,23516,Leisure,2023-04-01,9999-12-31,True,2
2533,PAX0002533,FF00002533,Window,Vegan,None,False,40,449,Senior,2022-01-01,9999-12-31,True,1
2534,PAX0002534,FF00002534,No Preference,Vegetarian,None,True,7,12165,Leisure,2022-01-01,9999-12-31,True,1
2535,PAX0002535,FF00002535,Window,Vegetarian,None,True,7,25365,Leisure,2022-01-01,9999-12-31,True,1
2536,PAX0002536,FF00002536,Aisle,Standard,None,True,6,16076,Family,2022-01-01,9999-12-31,True,1
2537,PAX0002537,FF00002537,Window,Halal,None,True,15,34739,Family,2022-01-01,9999-12-31,True,1
2538,PAX0002538,FF00002538,No Preference,Standard,Wheelchair,True,21,8628,Student,2022-01-01,9999-12-31,True,1
2539,PAX0002539,FF00002539,Aisle,Vegan,None,True,11,26398,Business Traveler,2022-01-01,9999-12-31,True,1
2540,PAX0002540,FF00002540,No Preference,Halal,None,True,5,19969,Leisure,2022-01-01,9999-12-31,True,1
2541,PAX0002541,FF00002541,Window,Child,WCHR,True,4,4589,Business Traveler,2022-01-01,9999-12-31,True,1
2542,PAX0002542,FF00002542,No Preference,Vegetarian,None,False,2,3345,Senior,2022-01-01,2023-03-31,False,1
5542,PAX0002542,FF00002542,No Preference,Vegetarian,None,False,20,19681,Leisure,2023-04-01,9999-12-31,True,2
2543,PAX0002543,FF00002543,Aisle,Vegan,None,True,13,32428,Leisure,2022-01-01,9999-12-31,True,1
2544,PAX0002544,FF00002544,Window,Standard,None,True,36,39244,Business Traveler,2022-01-01,9999-12-31,True,1
2545,PAX0002545,FF00002545,No Preference,None,None,True,0,64688,Leisure,2022-01-01,2023-03-31,False,1
5545,PAX0002545,FF00002545,No Preference,None,None,True,14,78870,Student,2023-04-01,9999-12-31,True,2
2546,PAX0002546,FF00002546,No Preference,Child,WCHR,True,23,17572,Family,2022-01-01,9999-12-31,True,1
2547,PAX0002547,FF00002547,Window,Child,None,False,10,111989,Student,2022-01-01,9999-12-31,True,1
2548,PAX0002548,FF00002548,Window,Child,None,True,9,70718,Family,2022-01-01,2023-03-31,False,1
5548,PAX0002548,FF00002548,Window,Child,None,True,20,80976,Leisure,2023-04-01,9999-12-31,True,2
2549,PAX0002549,FF00002549,No Preference,None,Wheelchair,True,1,6360,Business Traveler,2022-01-01,9999-12-31,True,1
2550,PAX0002550,FF00002550,Aisle,None,None,True,6,26366,Student,2022-01-01,9999-12-31,True,1
2551,PAX0002551,FF00002551,No Preference,Standard,WCHR,True,20,133348,Business Traveler,2022-01-01,9999-12-31,True,1
2552,PAX0002552,FF00002552,No Preference,Child,None,True,5,1457,Family,2022-01-01,9999-12-31,True,1
2553,PAX0002553,FF00002553,Window,Halal,Wheelchair,True,19,27819,Business Traveler,2022-01-01,9999-12-31,True,1
2554,PAX0002554,FF00002554,Window,Standard,None,True,2,20485,Student,2022-01-01,9999-12-31,True,1
2555,PAX0002555,FF00002555,Aisle,Vegan,None,False,16,44144,Business Traveler,2022-01-01,9999-12-31,True,1
2556,PAX0002556,FF00002556,Aisle,Halal,None,False,8,10924,Senior,2022-01-01,9999-12-31,True,1
2557,PAX0002557,FF00002557,Aisle,None,Wheelchair,False,43,32662,Leisure,2022-01-01,9999-12-31,True,1
2558,PAX0002558,FF00002558,No Preference,Vegetarian,None,True,6,9874,Leisure,2022-01-01,9999-12-31,True,1
2559,PAX0002559,FF00002559,No Preference,None,None,True,15,8319,Student,2022-01-01,9999-12-31,True,1
2560,PAX0002560,FF00002560,Aisle,Standard,WCHR,False,2,22640,Leisure,2022-01-01,2023-03-31,False,1
5560,PAX0002560,FF00002560,Aisle,Standard,WCHR,False,21,28012,Senior,2023-04-01,9999-12-31,True,2
2561,PAX0002561,FF00002561,No Preference,Child,None,False,4,29738,Senior,2022-01-01,9999-12-31,True,1
2562,PAX0002562,FF00002562,No Preference,Vegetarian,WCHC,True,1,31921,Leisure,2022-01-01,9999-12-31,True,1
2563,PAX0002563,FF00002563,Aisle,Standard,None,False,3,7,Family,2022-01-01,9999-12-31,True,1
2564,PAX0002564,FF00002564,No Preference,Vegan,Wheelchair,True,1,81368,Student,2022-01-01,9999-12-31,True,1
2565,PAX0002565,FF00002565,Window,Vegetarian,None,False,24,7981,Leisure,2022-01-01,9999-12-31,True,1
2566,PAX0002566,FF00002566,Aisle,Halal,Wheelchair,False,18,28138,Student,2022-01-01,9999-12-31,True,1
2567,PAX0002567,FF00002567,No Preference,Child,None,True,42,14033,Leisure,2022-01-01,9999-12-31,True,1
2568,PAX0002568,FF00002568,Window,Child,None,True,13,1969,Family,2022-01-01,9999-12-31,True,1
2569,PAX0002569,FF00002569,No Preference,None,None,False,6,99575,Family,2022-01-01,9999-12-31,True,1
2570,PAX0002570,FF00002570,Aisle,Halal,WCHC,True,9,10185,Leisure,2022-01-01,9999-12-31,True,1
2571,PAX0002571,FF00002571,No Preference,Vegan,None,True,1,36474,Student,2022-01-01,9999-12-31,True,1
2572,PAX0002572,FF00002572,Window,Vegan,None,True,12,14049,Family,2022-01-01,9999-12-31,True,1
2573,PAX0002573,FF00002573,No Preference,None,None,True,36,673,Family,2022-01-01,2023-03-31,False,1
5573,PAX0002573,FF00002573,No Preference,None,None,True,48,12410,Student,2023-04-01,9999-12-31,True,2
2574,PAX0002574,FF00002574,Aisle,Child,None,False,4,76175,Student,2022-01-01,9999-12-31,True,1
2575,PAX0002575,FF00002575,No Preference,Halal,None,True,4,8720,Senior,2022-01-01,9999-12-31,True,1
2576,PAX0002576,FF00002576,Aisle,Vegetarian,None,False,9,52084,Student,2022-01-01,9999-12-31,True,1
2577,PAX0002577,FF00002577,Aisle,Vegan,None,False,1,85952,Student,2022-01-01,9999-12-31,True,1
2578,PAX0002578,FF00002578,Window,Standard,None,False,19,5999,Student,2022-01-01,9999-12-31,True,1
2579,PAX0002579,FF00002579,Window,Child,None,False,14,14581,Leisure,2022-01-01,9999-12-31,True,1
2580,PAX0002580,FF00002580,Window,Vegan,None,True,6,45875,Business Traveler,2022-01-01,9999-12-31,True,1
2581,PAX0002581,FF00002581,Window,Vegan,None,True,39,4062,Senior,2022-01-01,9999-12-31,True,1
2582,PAX0002582,FF00002582,Aisle,Halal,None,False,6,19672,Senior,2022-01-01,9999-12-31,True,1
2583,PAX0002583,FF00002583,Window,None,None,True,5,13538,Senior,2022-01-01,9999-12-31,True,1
2584,PAX0002584,FF00002584,Window,Vegan,None,False,0,34706,Business Traveler,2022-01-01,2023-03-31,False,1
5584,PAX0002584,FF00002584,Window,Vegan,None,False,15,44306,Student,2023-04-01,9999-12-31,True,2
2585,PAX0002585,FF00002585,No Preference,Halal,None,False,6,6499,Business Traveler,2022-01-01,2023-03-31,False,1
5585,PAX0002585,FF00002585,No Preference,Halal,None,False,13,13018,Business Traveler,2023-04-01,9999-12-31,True,2
2586,PAX0002586,FF00002586,Aisle,None,WCHC,True,20,48669,Senior,2022-01-01,9999-12-31,True,1
2587,PAX0002587,FF00002587,No Preference,Vegan,None,False,7,10633,Student,2022-01-01,9999-12-31,True,1
2588,PAX0002588,FF00002588,No Preference,None,WCHC,False,12,10196,Leisure,2022-01-01,9999-12-31,True,1
2589,PAX0002589,FF00002589,No Preference,Halal,None,True,3,39337,Family,2022-01-01,9999-12-31,True,1
2590,PAX0002590,FF00002590,Aisle,Standard,WCHC,True,0,2986,Student,2022-01-01,2023-03-31,False,1
5590,PAX0002590,FF00002590,Aisle,Standard,WCHC,True,7,14644,Family,2023-04-01,9999-12-31,True,2
2591,PAX0002591,FF00002591,Aisle,Standard,None,True,0,4979,Leisure,2022-01-01,9999-12-31,True,1
2592,PAX0002592,FF00002592,Aisle,Standard,None,False,0,164197,Family,2022-01-01,9999-12-31,True,1
2593,PAX0002593,FF00002593,Aisle,Vegan,None,False,4,4849,Leisure,2022-01-01,9999-12-31,True,1
2594,PAX0002594,FF00002594,Aisle,None,None,False,3,82525,Business Traveler,2022-01-01,9999-12-31,True,1
2595,PAX0002595,FF00002595,Aisle,Halal,None,False,8,13615,Senior,2022-01-01,9999-12-31,True,1
2596,PAX0002596,FF00002596,Window,None,None,False,24,15075,Student,2022-01-01,9999-12-31,True,1
2597,PAX0002597,FF00002597,Aisle,Vegetarian,None,True,4,6968,Business Traveler,2022-01-01,9999-12-31,True,1
2598,PAX0002598,FF00002598,No Preference,Standard,None,False,5,11423,Leisure,2022-01-01,9999-12-31,True,1
2599,PAX0002599,FF00002599,No Preference,Halal,None,False,13,10257,Family,2022-01-01,2023-03-31,False,1
5599,PAX0002599,FF00002599,No Preference,Halal,None,False,21,28628,Student,2023-04-01,9999-12-31,True,2
2600,PAX0002600,FF00002600,Window,Child,None,True,10,2044,Senior,2022-01-01,9999-12-31,True,1
